StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,HF_E0_gas,HF_E0_solv,HF_DeltaE0_sol,HF_G_gas,HF_G_solv,HF_DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,Area1,Area2,Area3,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,principal component 11,principal component 12,principal component 13,principal component 14,principal component 15,principal component 16,principal component 17,principal component 18,principal component 19,principal component 20,principal component 21,principal component 22
XVLCHDINOZBBPB-UHFFFAOYSA-N,CCOc1nc2nc(Cl)nc(Cl)c2n1C,Train,-0.39284462299999995,247.084,185.5,165.082,-1524.3229019999999,-1524.3289869999999,-0.00608489,-1524.200924,-1524.2073289999998,-0.006405,-1501.880551,-1501.898839,-0.01828866,-1501.729505,-1501.7476900000001,-0.018185,7.7083,8.8768,-0.25442,-0.0619,0.11842000000000001,0.09551,423.0610352,-0.5314800000000001,0.43455,-0.71473,0.76783,-2.4447400000000004,23,16404.5,24481.0,36447.5,0.36749116600000004,0.536458333,0.6535508839999999,3,53.09576837,-216.5263536,269.62212200000005,8166,0.032867622,0.006389218,0.5440719366231529,2.1082757577489515,-0.4234194312014535,0.12393351828617914,-2.8836083630433684,-0.283793468173137,-0.5835479289016786,0.5724946328368645,0.963513831684164,-0.22961589455526535,1.2267567103945844,0.40315441773405863,0.009089193968662769,-0.1838959197625341,0.010139428604025447,-0.006446294114994446,-0.02427359874828137,3.2558948491897087e-05,5.914029071630156e-11,-4.9292826828918826e-14,5.493109113160827e-16,-6.095861833040702e-17
YAOUORFQUQWGHU-CLFYSBASSA-N,c1(ccc(cc1)/C(=C\C(=O)O)/C)C,Train,-0.23165676100000002,176.215,110.5,144.52700000000002,-576.8744464,-576.8788783,-0.004431892,-576.7098900000001,-576.714626,-0.004736,-566.0839146000001,-566.0953743,-0.011459783000000001,-565.8833900000001,-565.894903,-0.011512999999999999,1.7331,2.0269999999999997,-0.2384,-0.06261,0.11771,0.07948999999999999,395.2672424,-1.35751,-1.90622,-0.7299899999999999,0.77674,-1.35751,25,18790.0,25563.0,32042.0,0.522463743,0.693905338,0.715239964,9,-60.544496900000006,-128.45501059999998,67.91051366,2335,-0.045065235,0.015291077,-1.7534937938105744,-0.4147746306691162,0.07691824500015676,0.34667222870177183,0.3212406478504175,-0.11558404644890322,0.7917308514432697,-0.4293273416421908,-0.1981499487159594,0.24073721949765595,0.0004045420047141383,-0.15941572163335443,0.07762066980935245,-0.061586151216308366,0.030490235319462503,1.3365068092040561e-05,0.005691360406959049,4.277944913403705e-05,-8.963651984145171e-12,2.6586194681990306e-14,-1.8928670158485042e-16,-3.2824956603575393e-17
YAOUORFQUQWGHU-VQHVLOKHSA-N,Cc1ccc(cc1)C(/C)=C/C(O)=O,Test,-0.88856542,176.215,133.0,139.694,-576.8797957,-576.8838046,-0.004008975,-576.715895,-576.720071,-0.004176,-566.0873537,-566.0984106000001,-0.011056876,-565.885325,-565.898553,-0.013228,3.0241,3.4933,-0.24141999999999997,-0.07144,0.10887999999999999,0.08251,393.749176,-1.3706,-1.93365,-0.7286600000000001,0.77704,-1.3706,25,14808.5,24440.0,34671.0,0.386116378,0.588360631,0.648768938,5,11.67044737,-87.4685479,99.13899527,1575,0.02340412,0.002315904,-1.6590792665622376,-0.10317090363274646,0.028312889507825043,-0.012975187925860162,-0.30060407639921044,0.14786709762256703,0.8555436965819835,-0.16393011708460423,0.4062592035037974,0.32072637325936265,-0.05419106752426452,-0.2751157668124042,0.05800009863802181,-0.04520329560988264,0.058484976165270236,0.027613664357661858,-0.0026970430304886378,-6.0277171758518025e-05,-6.904304683403468e-11,6.966711489973003e-14,6.459418336079172e-16,-4.718396802489422e-16
YDCFNPFXXJRYCZ-UHFFFAOYSA-N,[O-][N+](=O)c1cc(c(C(=O)N=[N+]=[N-])c(c1)[N+]([O-])=O)[N+]([O-])=O,Test,-1.507943623,282.129,98.0,144.648,-1122.688417,-1122.696065,-0.00764748,-1122.614184,-1122.621992,-0.007808,-1101.729453,-1101.738979,-0.00952581,-1101.63576,-1101.6451880000002,-0.009428,1.5378,1.7687,-0.32275,-0.15766,0.02266,0.16384,421.43292239999994,-2.6743099999999997,0.57668,-0.54206,0.6614800000000001,-1.21907,22,19294.0,23912.0,38666.5,0.460431655,0.577972888,0.846645925,6,205.636253,-91.67496488,297.3112179,5635,0.04628913,0.011465791999999999,-0.1856962832385171,4.0420424116026545,0.5804294384010205,-2.11169292871401,2.9502395498847718,0.45474980837041656,-0.1519983455201682,-0.45364562041012363,-0.48203681359670675,-0.35077408199076926,0.14353783414718638,0.3096442599632347,-0.3465887407865445,0.07251982176035288,-0.1382654259981228,-0.11035566775744149,0.001034389547709137,-9.679910592627659e-05,3.1407036868084216e-10,7.460980908234112e-14,9.65703432244422e-16,-8.38228911497947e-16
YDLSUFFXJYEVHW-UHFFFAOYSA-N,O=C1CCCCCCCN1,Train,0.365336625,141.213,348.5,114.056,-443.8897118,-443.8945648,-0.004853043,-443.69647599999996,-443.701392,-0.004915999999999999,-435.59278880000005,-435.6023341,-0.009545358,-435.35595700000005,-435.36542199999997,-0.009465000000000001,4.1818,4.8816,-0.24791999999999997,-0.00445,0.17587,0.08901,329.87146,-0.67915,-2.51186,-0.67915,0.68409,-1.34287,25,19364.0,19664.0,25146.5,0.701875747,0.725806452,0.996565197,2,-16.49459602,-122.19751509999999,105.70291909999999,3748,0.028202486000000002,0.00712421,-1.794594060099037,-0.8418281735875149,-0.5268727599260246,0.6321565924304594,-1.3383686619156208,-1.2984524756719367,-0.13193305206239284,3.38998637211526,0.9680735559428604,-0.1415390101660584,-0.23438835069798092,-0.30505946660447214,0.10431620979132877,-0.035408251029338624,0.06957982634789227,-0.02101305094310748,0.01228675134371423,-0.000333063225510019,1.416366888876856e-12,-2.883498158646991e-14,8.446292791252717e-16,-1.0271838635424594e-16
YGPLLMPPZRUGTJ-UHFFFAOYSA-N,C1c2ccccc2c3c1c4c(Cc5ccccc45)c6c3Cc7ccccc67,Train,-2.978281988,342.44,370.0,272.242,-1039.800777,-1039.80408,-0.0033025,-1039.483851,-1039.48745,-0.003599,-1020.4858220000001,-1020.510866,-0.02504467,-1020.1080890000001,-1020.133091,-0.025002,0.0001,0.0009,-0.21453000000000003,-0.044219999999999995,0.1361,0.05562,578.0545043999999,0.0,-4.51999,-0.49649,0.27144,0.0,45,25808.5,25886.0,60599.5,0.329073482,0.335483871,0.9467729890000001,20,4.813624698,-74.42317028,79.23679498,654,0.022354724,0.001758345,1.5673972473815745,-4.5382696520176875,1.314975561378663,-1.3077291950478107,0.9705918583992971,-0.9415346586723987,0.40042391572165387,2.2810097275411874,0.6218227244420997,-0.47698037726576764,-0.2845977154861915,0.4385635237106721,0.10076747300093607,-0.1522231005082769,0.15315463714343014,-0.09703821290184352,-0.0019223062769650918,-0.0005722200983383696,3.045271493299084e-10,-9.341926160621818e-14,-5.161670974602357e-16,3.099538946076208e-16
YGSDEFSMJLZEOE-UHFFFAOYSA-N,OC(=O)c1ccccc1O,Train,-1.307759578,138.123,158.0,94.65100000000001,-496.0742312,-496.07779800000003,-0.00356682,-495.98635700000005,-495.99015199999997,-0.003795,-486.82892860000004,-486.83795480000003,-0.009026191999999999,-486.72389400000003,-486.73304,-0.009146,2.2749,2.6551,-0.24356,-0.06992000000000001,0.1104,0.08465,296.2354126,-2.0834900000000003,-0.012209999999999999,-0.70937,0.81212,-2.0834900000000003,16,12425.0,15475.5,26015.5,0.412322275,0.520710059,0.82963401,5,29.63621789,-63.52471173,93.16092961,1811,0.025643158,0.00326087,-2.77307853889216,0.7430429739154998,0.29607850883674475,0.25454128494926426,0.052738398564901035,-1.218374914919794,0.8943566717419074,-0.2680162215480571,0.9825873448440051,0.7176453688775906,-0.15170809856641929,-0.2311828617814136,0.10604195091732233,-0.0484760552073976,-0.02354494618894271,0.06797579728684405,0.010157440568210713,-8.570035095015726e-05,-2.6780929962727688e-11,4.547377034678469e-14,3.219344128806343e-16,-3.172927448537823e-17
YGTUPRIZNBMOFV-UHFFFAOYSA-N,OC(=O)c1ccccc1C(=O)c2ccc(O)cc2,Train,-3.301444352,242.231,211.0,145.167,-840.4518770999999,-840.4600823999999,-0.008205307,-840.286483,-840.294551,-0.008068,-824.8011497,-824.8170109,-0.015861214,-824.601719,-824.617542,-0.015823,2.7248,3.3494,-0.24125,-0.07142000000000001,0.1089,0.08234,441.2434692,-2.60128,-0.5054,-0.7215600000000001,0.80805,-2.60128,28,22937.5,32169.0,33051.5,0.607608122,0.813482681,0.845708901,6,-4.531946209,-194.3368331,189.80488689999999,3665,-0.048359513,0.015759359,0.20113636246056024,1.3424661338685064,-1.581969192212881,0.053743616963660756,0.4022089477167946,-1.9399626131697802,0.29201708351912375,0.20746709163907553,-0.30674064232135295,0.08841085834121919,-0.17788741999094557,-0.10734681725545311,-0.26830705015354506,0.13374486490743712,0.06924487452206433,0.003908850718072525,0.03969936221447272,-0.000247229356281679,-4.0056194238679594e-11,6.044654616895244e-14,2.676644163875022e-16,2.197086103049917e-17
YJHZQWSSAFUAIG-UHFFFAOYSA-N,Cc1cc(ccc1O)N=Nc2ccccc2,Test,-0.49796773200000005,212.25099999999998,130.0,148.221,-687.3264353,-687.3304956000001,-0.00406037,-687.145474,-687.149639,-0.004164999999999999,-674.499917,-674.512666,-0.012749086000000001,-674.2821849999999,-674.295115,-0.01293,1.4074,1.6353,-0.22083000000000003,-0.08567999999999999,0.09464,0.06192,447.65777589999993,-0.70534,-2.17196,-0.70534,0.51656,-1.11802,28,14172.5,25256.5,42102.5,0.329073482,0.559782609,0.5809119979999999,6,-0.93214153,-88.77132768,87.83918615,3007,-0.025018245,0.004419826,-1.1932821015258142,-1.278480422657309,0.681667902183182,-0.6874593675939931,0.07488323257610288,-0.30466851523600996,1.007715851324375,-0.8220923724796682,-0.16548798382222266,-0.2857637747120484,-0.06830833760849284,-0.21357144828677857,-0.2214829350154734,-0.019750791645065893,0.07932804045496848,0.02178632761351089,-0.002200460956660345,-0.00015042078662401906,-9.371846100336832e-11,1.2539696716120072e-14,-4.812821821831421e-16,3.3222156198080766e-16
YLQWCDOCJODRMT-UHFFFAOYSA-N,O=C1c2ccccc2c3ccccc13,Train,0.519243772,180.206,81.0,129.989,-575.4581092999999,-575.4618281,-0.003718762,-575.3234679999999,-575.327116,-0.0036479999999999998,-564.7435403,-564.7570776,-0.013537386,-564.5830070000001,-564.596482,-0.013475,3.6519999999999997,4.314,-0.24001999999999998,-0.0964,0.08392000000000001,0.08111,369.1195984,-0.5575,-1.44477,-0.5575,0.58599,-0.5575,22,14096.5,19642.0,34849.5,0.34375,0.465608466,0.734375,2,31.61327032,-89.56387381,121.17714409999999,4281,0.028305802999999997,0.005120233,-2.0934862074008396,-0.017383613048339595,0.9499222031568992,-1.399317906635456,-0.8827734711258782,0.7821917037034152,0.5032780775685826,-0.5867224533729052,-0.06960646362870973,0.5042241720981264,0.3675005585541916,-0.0674267918038547,-0.021078830073659738,0.03281433518979617,-0.10907833825486692,-0.055677031066342676,0.01908840712245388,-4.301265262135567e-06,5.08055257804404e-12,-9.238631331952061e-14,5.643975167583652e-16,1.566491588547302e-17
YMTUIACUSNJPBV-UHFFFAOYSA-N,CCOc1ccc2nc3cc(ccc3c(Cl)c2c1)[N+]([O-])=O,Train,-1.70288556,302.717,187.0,206.312,-1373.538434,-1373.543766,-0.005331600000000001,-1373.349174,-1373.354755,-0.005581,-1350.91588,-1350.933384,-0.01750361,-1350.686557,-1350.7042509999999,-0.017694,8.2565,9.4183,-0.23048000000000002,-0.11900000000000001,0.061320000000000006,0.07157000000000001,507.2478638,-1.3234700000000001,-1.59502,-0.70812,0.49411000000000005,-1.21765,32,16860.0,30508.0,48817.5,0.278378378,0.5121951220000001,0.58364395,7,45.53856029999999,-147.43424919999998,192.9728095,5134,0.03306779,0.008420036,1.7016936496000667,1.1720723914466984,-0.4311068392697279,-1.9948346711680678,-2.983858295866822,0.731872227762228,0.4370816020830059,-0.15074011562137213,1.034201954235674,0.02571310885260618,-0.2542062915084472,0.23545647458093885,-0.0062561712385214956,-0.16370092857367047,0.13087650190877526,0.008499487494938101,-0.05322801801821042,-0.0002017001446506771,2.4865715814669404e-10,-7.005858460676707e-14,-7.084532991991955e-17,1.5221424878174363e-16
YODZTKMDCQEPHD-UHFFFAOYSA-N,OCCSCCO,Train,-1.115140672,122.18799999999999,-10.2,96.49700000000001,-707.0691694,-707.0748821000001,-0.00571263,-706.962354,-706.9682690000001,-0.005915,-696.2884306,-696.2975222,-0.009091564,-696.154989,-696.16518,-0.010191,1.7268,1.8615,-0.22821,-0.00892,0.1714,0.0693,317.2016296,-1.57854,-1.4781,-0.78927,0.5058600000000001,-1.41844,17,10366.5,21688.0,23197.5,0.403100775,0.448126477,0.8888888890000001,5,-5.182283653,-106.5279602,101.34567659999999,1309,0.041199736,0.018799178,-2.9646676282933866,-0.3049313273787154,-0.020222514772840428,1.9746713609962503,-0.42361981084321876,-0.38001827613525885,-0.6082942688525454,-1.4003203046056667,-1.7033524276736205,0.27071305791669786,-0.6091068086253455,0.3889415924791113,-0.04082243413196186,0.029451209718393854,0.017708255307692378,0.03614687292576685,-0.043713810612152904,0.0005238023680546871,8.191996503747923e-11,-1.7454382858585841e-15,-3.1367435471429136e-17,-2.845941135165484e-16
YRNWIFYIFSBPAU-UHFFFAOYSA-N,CN(C)c1ccc(cc1)c2ccc(cc2)N(C)C,Train,-1.079810517,240.34799999999998,193.0,184.43400000000003,-731.2629625,-731.2665795,-0.003616958,-730.9815530000001,-730.985722,-0.004169,-717.5807886,-717.5962065,-0.015417957,-717.239983,-717.256753,-0.01677,0.6492,0.7503,-0.17499,-0.01179,0.16852999999999999,0.01608,506.11309810000006,0.0,-3.7141900000000003,-0.49546999999999997,0.2418,-0.99093,38,15779.5,33693.5,47172.5,0.346590926,0.432924355,0.783727684,8,-116.5549265,-163.04911380000001,46.49418732,2988,-0.031443273,0.005850439,-0.4891580578078787,-4.626879788318969,0.589210317456848,-0.10261563898089894,-0.5842429639899973,-1.409893916907269,-0.2922966389568288,0.015249265729666516,-0.6666739014040192,0.3513675684179586,-0.06594318913913473,0.0044796870629735825,-0.27745043952936643,-0.1990584143988508,0.08119940589898104,-0.05948648102818305,-0.0091101355777043,-7.929377093655648e-06,6.935479929643344e-13,2.686913674359388e-14,2.534053875744419e-16,-2.534098886998047e-18
YSEMBYWAAKOCKW-UHFFFAOYSA-N,Oc1ccc(cc1)C=C2CCC(=Cc3ccc(O)cc3)C2=O,Train,-3.465879329,292.334,252.5,196.57,-959.3318770999999,-959.3387005000001,-0.0068234509999999995,-959.077768,-959.0847359999999,-0.006968000000000001,-941.4539945,-941.4738067,-0.019812205,-941.1489630000001,-941.1687939999999,-0.019831,0.1214,0.0251,-0.21031,-0.09007000000000001,0.09025,0.0514,544.2958374,-2.02799,-2.51133,-0.70527,0.5149100000000001,-2.02799,38,20275.0,29653.0,54390.0,0.349087016,0.5467588760000001,0.648385923,9,4.494720613,-159.16224019999999,163.6569608,3999,-0.027260008999999998,0.007898536999999999,1.2850074455930385,-1.3060736015823182,-0.6062461912226452,-0.8165279496258587,1.3959552476881179,-2.163449539951446,0.9971413815363144,-0.239187201657161,-0.41073077625919485,-0.5028162011179826,-0.6908533414376813,-0.4018938892442962,-0.2622720685022333,0.022163260270855287,0.1817220185920915,0.05739520210962187,-0.04562251609195574,-0.00037398238740734446,-8.098230664478868e-11,-2.0027635204350607e-15,8.708373908108517e-18,2.234306457781063e-16
YSFZWUJOBANROZ-UHFFFAOYSA-N,CCCCCCCC(C(O)=O)C(O)=O,Train,-2.401017236,202.25099999999998,96.5,155.32399999999998,-692.8695505,-692.8754852999999,-0.005934776,-692.6402509999999,-692.646583,-0.006332,-679.9461161,-679.9599932,-0.013877182,-679.658247,-679.6726570000001,-0.01441,2.2871,2.6841,-0.29832,-0.028189999999999996,0.15213,0.13940999999999998,462.10644529999996,-2.65187,-2.24663,-0.71913,0.8373700000000001,-2.65187,32,17335.0,33691.5,38336.0,0.39762611299999995,0.561363184,0.710908159,4,0.15956735,-115.1825543,115.34212169999999,1742,0.039943265,0.020140295,-1.0226292715455052,1.1331733649659277,-1.36487971049079,1.6474550914638824,1.7316427712621587,0.6261570129180699,-1.1631440897203182,0.1971911484395867,0.4378948217415243,0.17415620961718017,-0.001696431367812628,-0.17025039629700675,-0.17066377402952418,-0.07363836427389818,0.16430583895869239,0.02696355349928249,0.025623082323135468,0.00010766525088418962,3.4693522241979256e-12,1.4543254764389883e-14,-3.1972168544995417e-16,-2.2425166435399164e-16
YTRMTPPVNRALON-UHFFFAOYSA-N,OC(=O)c1cc(nc2ccccc12)c3ccccc3,Train,-3.0309182910000003,249.269,210.0,184.362,-821.5886892999999,-821.5930057,-0.004316409,-821.4007349999999,-821.40505,-0.004315,-806.2757817,-806.2916656,-0.015883938,-806.051593,-806.067725,-0.016132,1.1626,1.4347,-0.23695,-0.09565,0.08467000000000001,0.07804,461.85290530000003,-1.3369,-1.31464,-0.72338,0.81003,-1.76227,30,18832.0,24989.5,45049.5,0.352159468,0.431151251,0.848816927,8,32.83691026,-75.14152808,107.9784383,1789,0.024215146,0.002883768,-0.25505723273690706,-0.45887947581554156,0.3337432670299817,-0.55229136375144,0.9242238128079238,-0.88459802991297,1.4956101485667204,-0.13358926112481517,0.7933007592631188,-0.14725352738948014,0.2989554112761328,-0.16973930249341831,0.050766783908170736,0.0107461910597074,0.048652641926422435,-0.011187053880839744,0.01945664452943519,-0.00039622882993453526,-6.885374958880519e-11,-3.0384445944237284e-14,4.0043045756227997e-16,2.0098444362771665e-16
YUWFEBAXEOLKSG-UHFFFAOYSA-N,Cc1c(C)c(C)c(C)c(C)c1C,Test,-0.387229525,162.275,163.0,150.211,-468.1479961,-468.14897249999996,-0.0009764210000000001,-467.92068099999995,-467.92239800000004,-0.0017170000000000002,-459.3711404,-459.3820693,-0.010928898000000001,-459.08740700000004,-459.097778,-0.010371,0.0009,0.0006,-0.21839,0.00405,0.18437,0.05948,383.4230652,0.0,-4.3811800000000005,-0.70481,0.24605,0.0,30,18605.5,18813.0,33154.0,0.5,0.507317073,0.9674716059999999,2,-32.03049187,-32.03049187,0.0,601,-0.02705449,0.004390291,-2.7550893132773866,-4.277044617544243,1.670539041013566,1.001737923442761,0.03495265352266837,0.20462040776718496,0.0941004740779767,0.6837930027608775,0.1935875331614576,-0.19978449430787085,-0.88561216383547,0.25456872873047276,0.056415085926772766,-0.2638731903699533,0.019639820262105846,-0.06975741052330212,0.018428374469419348,2.9778397574047223e-05,-1.598489943540139e-11,1.5920935864326524e-13,1.259392853823917e-16,2.9312511699144143e-16
YVGGHNCTFXOJCH-UHFFFAOYSA-N,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,Train,0.322319043,354.49,109.0,275.383,-2839.896011,-2839.8991100000003,-0.00309963,-2839.754259,-2839.757455,-0.003196,-2801.776715,-2801.796335,-0.01961918,-2801.6018440000003,-2801.621597,-0.019753,0.9670000000000001,1.1153,-0.25417,-0.06494,0.11538,0.09526,507.95825199999996,0.0,-2.46014,-0.31155,0.29324,0.09745,28,26140.0,36845.5,37545.5,0.5525122170000001,0.688638289,0.845045325,4,159.2252618,0.0,159.2252618,3038,0.032746454,0.007382925,2.0943218021094148,-1.4153946034032256,4.41825115912987,-0.43861002277444244,0.6888906016153493,0.8829625116125583,-1.4965234671131218,-0.32334743932739785,-0.3258289775554457,0.46053314717453625,0.7390976054903048,0.9711271522214803,0.4970874756974653,-0.07126355542379245,0.006993976859478718,0.20608867885564144,0.008746556030769386,0.00031071453704877017,-4.3559903446577033e-10,2.829633156222372e-14,-2.8470524053984736e-16,-1.6568196880473815e-17
YVUQSNJEYSNKRX-UHFFFAOYSA-N,Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4ccccc34)c5ccc(F)cc5,Train,-2.141130509,461.555,218.0,355.254,-1523.6974480000001,-1523.705786,-0.00833725,-1523.241334,-1523.249391,-0.008057,-1495.442622,-1495.470381,-0.02775961,-1494.887714,-1494.919228,-0.031514,4.6167,5.4682,-0.21636999999999998,-0.030310000000000004,0.15001,0.057460000000000004,784.3625488,-0.67873,-4.28838,-0.67873,0.8062600000000001,-3.03175,63,31965.0,53803.5,66679.5,0.35219747700000004,0.542748373,0.6677136779999999,6,87.07262246,-180.71401930000002,267.7866418,3868,0.032706654,0.013727915,5.171204921755418,-2.2345478726397388,-2.783542603469433,0.5063977194441147,-0.5274363197067119,0.07793975638686935,-0.754419044541228,0.23339656274118084,0.08285082399368067,-0.4511182155150786,1.4136688523452892,0.28705186179255177,-0.20839013893492261,0.07429477423259746,-0.04385030612445835,-0.015446520239493037,0.0015496329812368598,-0.00019622549508897062,4.6382418652455745e-10,-6.90602370407074e-14,3.085705964011571e-16,-9.868657973238718e-17
YYGJRRYSYLLCQH-UHFFFAOYSA-N,Cc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,Train,-0.313006034,243.13299999999998,108.0,136.5,-960.3093422000001,-960.316034,-0.006691771,-960.213107,-960.2199130000001,-0.006806,-942.3995100999999,-942.4133863,-0.013876201999999999,-942.278318,-942.292081,-0.013763,0.2555,0.275,-0.30413,-0.15031,0.030010000000000002,0.14522000000000002,383.6552124,-2.86314,-0.33205999999999997,-0.7156899999999999,0.5454100000000001,-1.36245,22,19452.5,19860.5,33835.5,0.548758587,0.598708483,0.9522838659999999,4,196.8135108,-89.425732,286.23924280000006,7278,0.039329382,0.010445002,-0.8348072745016544,3.0037398390729932,0.6675424300382667,-1.4979435593228951,3.0801858853104194,0.018569187738665317,0.5444172132662962,-0.8593087664454044,-0.26391118304989986,-0.815080098034797,-0.7626440264428084,0.008395899055231732,-0.12046956212770453,0.11415789445128803,-0.1542955440718097,-0.015195126837805948,0.006517717508158695,-0.00015152178341271155,-8.436816528909556e-12,7.340924031386858e-14,-3.0043592074110647e-16,-7.227810093711136e-16
YZOMFHYSOYQBFP-UHFFFAOYSA-N,OC(=O)c1c2ccccc2c(c3ccccc3)c4c(c5ccccc5)c6ccccc6c(c7ccccc7)c14,Train,-3.5233961160000002,500.596,405.0,364.486,-1574.903635,-1574.909651,-0.00601609,-1574.467556,-1574.473581,-0.006025,-1545.544479,-1545.5741480000002,-0.02966848,-1545.028947,-1545.058684,-0.029737,2.2479,2.6832,-0.18818,-0.09772,0.0826,0.029269999999999997,735.7188721,-1.32766,-4.92614,-0.71453,0.81067,-1.32766,63,38130.0,50016.5,66301.0,0.621498691,0.647443491,0.970144185,21,-71.67208962,-153.3756536,81.70356402,2766,-0.039586694,0.014919133999999999,5.788895416082244,-3.325751203228679,-0.9824104026777811,-1.4954420948455383,0.4651967861058725,-1.1016852988703372,2.1325646565173177,1.297840537267529,0.9629961697412385,-0.31898438590012146,-0.1606165126601538,0.0355282200700505,0.04343883457718283,-0.009653851737858985,-0.1966699086293501,-0.07113513367318472,-0.008388209770072784,-0.0007683491808592401,-1.511978212884046e-10,1.1467398410206075e-13,3.4150184660296185e-16,4.748911458414742e-17
ZBJSGOMTEOPTBH-UHFFFAOYSA-N,Cl[S](=O)(=O)c1ccc2c(c1)cc(cc2[S](Cl)(=O)=O)[S](Cl)(=O)=O,Train,-0.654767962,423.70300000000003,197.0,248.93099999999998,-3410.411822,-3410.4200630000005,-0.008241,-3410.315365,-3410.3238810000003,-0.008516,-3362.230578,-3362.2596630000003,-0.02908493,-3362.1136,-3362.1431759999996,-0.029575999999999998,2.0151,2.2758,-0.30576,-0.14565,0.03467,0.14685,539.9335937999999,-5.22917,-1.79557,-0.87631,2.0829400000000002,0.33558000000000004,27,27701.0,33085.5,44042.0,0.515901064,0.62139409,0.8550247059999999,11,290.56111610000005,-100.10566170000001,390.6667778,8934,0.042073659000000006,0.01194353,5.337832895629783,5.16526600346225,1.5481456393160733,1.4051520773192065,3.0637325605689756,1.0678732399990027,3.161710343682482,1.003824589359741,-0.7817055762739555,1.866611991356618,-0.8518334867700176,0.29996580278220547,0.1350315233034867,0.013091582831490062,0.24326899925700254,0.07327064937893539,-0.038644987729503935,-0.00016738013872373767,-6.33307977883257e-11,-7.31924437963967e-14,2.772664192696653e-16,-2.903446664329668e-16
ZCFSWYZFGJAUKK-UHFFFAOYSA-N,Cc1ccc(C)c(c1[N+]([O-])=O)[N+]([O-])=O,Train,-0.116525836,196.16299999999998,92.5,156.907,-719.8942663,-719.8998542,-0.0055878790000000005,-719.773078,-719.77888,-0.005802000000000001,-706.4377366,-706.4512443,-0.013507672,-706.288086,-706.301273,-0.013187,7.1807,8.2572,-0.2865,-0.11425,0.06607,0.12759,363.4619751,-1.4381,-1.6715200000000001,-0.7076399999999999,0.5018199999999999,-0.43446,22,16946.5,20549.5,30700.0,0.549725919,0.648731397,0.880952381,2,37.25288854,-205.83238390000002,243.08527239999998,7264,0.033444886,0.010104876,-1.110119142963126,2.575675813923299,-0.2885814873367247,-1.7137302394183405,-1.5810155950482943,2.1569974167939323,-0.14733791598306276,0.25782570545529987,0.2606866437575067,-0.24929252978937239,-0.445061812482716,0.27630063903089414,0.32702344155561597,-0.05883925226102634,-0.06090155104482253,-0.041055163149147686,-0.009107968592903502,9.337389858243165e-05,4.0951772626385375e-11,1.0837508404637232e-14,7.197165463341988e-16,-3.1049826343245004e-16
