StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,HF_E0_gas,HF_E0_solv,HF_DeltaE0_sol,HF_G_gas,HF_G_solv,HF_DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,Area1,Area2,Area3,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std,PM6_Volume,PM6_E0_gas,PM6_E0_solv,PM6_DeltaE0_sol,PM6_G_gas,PM6_G_solv,PM6_DeltaG_sol,PM6_gas_dip,PM6_solv_dip,PM6_HOMO,PM6_LUMO,PM6_LsoluHsolv,PM6_LsolvHsolu,PM6_SASA,PM6_O_charges,PM6_C_charges,PM6_Most_neg,PM6_Most_pos,PM6_Het_charges
JIGUQPWFLRLWPJ-UHFFFAOYSA-N,C=CC(=O)OCC,Test,-0.74,100.117,-71,84.461,-345.8009068,-345.8073059,-0.006399122,-345.709283,-345.716177,-0.006894,-339.3244304,-339.3223114,0.002118973,-339.211111,-339.208363,0.002748,2.324,3.1865,-0.28493,-0.06045,0.25882,0.30985,288.3949585,-1.21376,-0.75124,-0.71854,0.78904,-1.21376,15,13466.5,17550,21172,0.565065951,0.801470599,0.806053652,4,-13.5044465,-86.17279732,72.66835082,1699,-0.050719716,0.014141274,126.253,-0.123851347,-0.131359621,-0.007508274,-0.045997,-0.054339,-0.008342,2.4374,3.3139,-0.39901,-0.01015,0.30912,0.42393,286.8739319,-1.059542,-0.268649,-0.591113,0.67086,-1.059542
JIVPVXMEBJLZRO-UHFFFAOYSA-N,c1ccc2c(c1)C(=O)NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O,Train,-3.38927,338.7649,239,208.786,-1808.876739,-1808.903559,-0.02682011,-1808.689969,-1808.717823,-0.027854,-1780.27465,-1780.299001,-0.02435053,-1780.054179,-1780.078969,-0.02479,3.9102,5.2044,-0.26862,-0.07309,0.24618,0.29354,514.914917,-3.35213,-0.96812,-1.12599,2.30316,-2.80986,33,24805,35797.5,42213.5,0.589110572,0.654831114,0.856209867,6,105.7952799,-253.5841722,359.3794521,4082,0.046819345,0.021082591,245.209,-0.169805389,-0.200781661,-0.030976272,-0.003496,-0.035436,-0.03194,4.8148,6.1668,-0.37472,-0.04412,0.27515,0.39964,516.298584,-3.127801,-0.327722,-0.98872,2.573704,-2.139776
JJYPMNFTHPTTDI-UHFFFAOYSA-N,Cc1cccc(c1)N,Train,-0.85,107.1548,-30,79.361,-326.9345164,-326.9417521,-0.00723568,-326.820576,-326.827894,-0.007318,-320.7935426,-320.7947094,-0.001166839,-320.656572,-320.657995,-0.001423,1.4736,1.9104,-0.20662,-0.00587,0.3134,0.23154,295.324646,0,-1.68978,-0.87796,0.42172,-0.87796,17,12956.5,16154.5,24625,0.51,0.609117346,0.938823553,3,-9.887242085,-84.1335139,74.24627181,1921,0.038649803,0.013472268,170.999,1.74E-02,1.01E-02,-0.007312149,0.117613,0.109325,-0.008288,1.5757,1.9441,-0.30829,0.02167,0.34094,0.33321,295.0639648,0,-1.17234,-0.536248,0.297131,-0.526046
JLKIGFTWXXRPMT-UHFFFAOYSA-N,Cc1cc(no1)NS(=O)(=O)c1ccc(cc1)N,Test,-2.77844,253.2752,168,182.855,-1175.71889,-1175.742525,-0.0236348,-1175.554377,-1175.57856,-0.024183,-1155.961736,-1155.980458,-0.01872178,-1155.765011,-1155.786402,-0.021391,5.8894,9.4055,-0.22963,-0.03577,0.2835,0.25455,456.2866821,-2.27638,-1.57418,-0.97475,2.32689,-1.93021,28,23288,32829.5,32922.5,0.543393249,0.774872296,0.953831976,4,-41.73607842,-364.8087545,323.0726761,6839,-0.053058709,0.020051631,240.33,-6.89E-02,-9.77E-02,-0.02874812,0.078796,0.04748,-0.031316,7.6981,11.1063,-0.33536,-0.00897,0.3103,0.36028,455.1149902,-2.126565,-1.283555,-0.985006,2.621621,-1.12714
JLRGJRBPOGGCBT-UHFFFAOYSA-N,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,Train,-3.39,270.3458,129,186.045,-1201.478604,-1201.499434,-0.02082981,-1201.234267,-1201.256268,-0.022001,-1181.160188,-1181.177778,-0.01758969,-1180.862712,-1180.88012,-0.017408,5.0947,8.8726,-0.26233,-0.04759,0.27168,0.28725,524.9182739,-2.62327,-3.03937,-0.97287,2.33279,-1.89027,36,23751,38961.5,39741,0.444909143,0.549785882,0.863369199,3,-10.27188051,-319.5861139,309.3142333,6476,0.040352273,0.021748538,278.39,-0.205156229,-0.229627718,-0.024471489,0.012765,-0.016796,-0.029561,4.8105,7.8469,-0.36624,-0.01581,0.30346,0.39116,522.5048828,-2.610836,-1.793629,-0.982675,2.61106,-1.39893
JMMWKPVZQRWMSS-UHFFFAOYSA-N,CC(C)OC(=O)C,Train,-0.55,102.1328,-73,77.925,-347.0403175,-347.0467929,-0.006475493,-346.927982,-346.934749,-0.006767,-340.5528458,-340.5518855,0.00096031,-340.410789,-340.410119,0.00067,2.0758,2.786,-0.27943,0.00041,0.31968,0.30435,297.3306885,-1.23242,-1.3096,-0.77899,0.82857,-1.23242,17,14445,19135,21417,0.633436393,0.752644084,0.893494604,7,-44.64326315,-87.60711746,42.9638543,1682,-0.049643556,0.014331422,157.886,-0.181151512,-0.189446458,-0.008294946,-0.084994,-0.094564,-0.00957,2.2101,2.9138,-0.40016,0.03416,0.35343,0.42508,298.0228271,-1.116407,-0.708005,-0.613147,0.712738,-1.116407
JOMNTHCQHJPVAZ-UHFFFAOYSA-N,CC1CNCCN1,Train,0.74,100.1632,62,91.052,-307.253882,-307.261199,-0.007316958,-307.107837,-307.114987,-0.00715,-301.517844,-301.5305355,-0.012691531,-301.339157,-301.351641,-0.012484,2.0315,2.8902,-0.21489,-0.00231,0.31696,0.23981,278.4187622,0,-1.67941,-0.74241,0.40443,-1.48019,19,15599.5,17659,19875.5,0.756189155,0.822298114,0.877604225,5,-5.384500729,-70.56229246,65.17779173,1056,0.02947625,0.007726722,139.914,-1.17E-02,-2.14E-02,-0.009637689,0.118887,0.108989,-0.009898,2.6588,3.2847,-0.32722,0.10537,0.42464,0.35214,280.8721008,0,-1.010614,-0.548496,0.229106,-0.909898
JOYRKODLDBILNP-UHFFFAOYSA-N,CCOC(=O)N,Test,0.85,89.0938,49,71.267,-323.7739907,-323.7837517,-0.009761011,-323.696744,-323.707092,-0.010348,-317.7115516,-317.714532,-0.002980385,-317.615991,-317.619435,-0.003444,2.3811,3.1774,-0.28319,-0.00235,0.31692,0.30811,257.760376,-1.29755,0.07117,-0.88585,0.91998,-2.1834,13,12183.5,15983.5,17985.5,0.613407153,0.657998814,0.87446364,4,-6.032310305,-102.3772429,96.34493255,1961,-0.051361275,0.01754144,107.629,-0.160363806,-0.170884193,-0.010520387,-0.096476,-0.107577,-0.011101,2.211,3.0183,-0.39379,0.03166,0.35093,0.41871,258.1123962,-1.111114,0.259096,-0.626599,0.720748,-1.654982
JPLCQHHISLYGRA-UHFFFAOYSA-N,COc1ccc(cn1)NC(=O)C1CC1,Test,-2.138,192.217,130.5,132.528,-648.2460103,-648.259417,-0.013406765,-648.075805,-648.089851,-0.014046,-636.1519352,-636.157659,-0.005723803,-635.945774,-635.953359,-0.007585,4.0718,6.0629,-0.21962,-0.03522,0.28405,0.24454,413.1203613,-1.24824,-0.81851,-0.6936,0.68646,-2.39609,26,14685,26878.5,34692,0.392739274,0.518670281,0.731250044,4,-3.721386209,-185.4164139,181.6950277,4187,0.04311862,0.019514889,239.445,-5.58E-02,-7.03E-02,-0.014537802,0.09701,0.080867,-0.016143,3.8935,5.7476,-0.31563,-0.00699,0.31228,0.34055,416.8637695,-0.99838,-0.334614,-0.618101,0.635797,-1.877285
JQUIGGQYRQVIIE-UHFFFAOYSA-N,CC(=O)N(C)C(=O)COC(=O)c1ccccc1,Train,-0.495,235.239,102.5,150.199,-820.8098661,-820.8263513,-0.016485213,-820.619626,-820.636583,-0.016957,-805.5064311,-805.5098155,-0.003384387,-805.270018,-805.276675,-0.006657,3.0024,4.4176,-0.27035,-0.0641,0.25517,0.29527,458.7335205,-2.42521,-0.4983,-0.7803,0.82577,-2.94231,30,19194,34854.5,35681.5,0.490867699,0.525463383,0.862676365,4,15.6530379,-210.1879242,225.840962,4046,0.039840859,0.01241717,223.102,-0.225349019,-0.243412144,-0.018063125,-0.058511,-0.078685,-0.020174,3.6675,5.9122,-0.37399,-0.02897,0.2903,0.39891,460.0518494,-2.089982,0.164109,-0.638882,0.700777,-2.566913
JSZOAYXJRCEYSX-UHFFFAOYSA-N,CCC[N+](=O)[O-],Train,-0.8,89.0938,-108,73.632,-323.6583145,-323.6669673,-0.008652759,-323.582572,-323.59127,-0.008698,-317.5811557,-317.5845338,-0.003378152,-317.484541,-317.487714,-0.003173,4.2246,5.0993,-0.30645,-0.08567,0.2336,0.33137,258.3860779,-0.81055,-1.48706,-0.69271,0.50206,-0.30849,13,11682,15865,17699.5,0.649463209,0.695790293,0.924762105,2,59.60698905,-122.0845029,181.691492,5679,0.031971844,0.008052157,103.439,-4.25E-02,-5.21E-02,-0.009654172,0.023168,0.012538,-0.01063,4.4109,5.3322,-0.40955,-0.01765,0.30162,0.43447,258.1190796,-1.014488,-1.018721,-0.513101,0.832349,-0.182139
JTAGHJPZEDNHHA-UHFFFAOYSA-N,CNC(=O)c1cccc(c1)NCC(=O)NCCc1ccc(c(c1)OC)OC,Train,-1.845,371.4352,112.375,271.528,-1242.390142,-1242.419457,-0.02931523,-1242.022391,-1242.051085,-0.028694,-1219.213558,-1219.225947,-0.01238844,-1218.767918,-1218.779172,-0.011254,6.9912,9.0569,-0.20787,-0.03701,0.28226,0.23279,712.0881958,-2.5004,-2.25644,-0.70554,0.68285,-4.45022,52,21156.5,43257,67103,0.261309494,0.486254859,0.527955753,5,70.8771108,-355.3182839,426.1953947,7764,0.039535156,0.018796161,420.581,-0.187929981,-0.222460061,-0.03453008,0.138659,0.104146,-0.034513,6.4437,8.7328,-0.30758,-0.00655,0.31272,0.3325,712.6196289,-2.055197,-1.199228,-0.646496,0.575206,-3.327743
JUHORIMYRDESRB-UHFFFAOYSA-N,c1ccc(cc1)CNCCNCc1ccccc1,Test,-1.206,240.3474,24,222.07,-731.2582576,-731.268483,-0.010225437,-730.976804,-730.987633,-0.010829,-717.5743998,-717.5832109,-0.008811156,-717.231428,-717.242068,-0.01064,0.0032,0.1416,-0.2163,-0.01793,0.30134,0.24122,525.7734985,0,-3.70368,-0.73093,0.39744,-1.46186,38,23498.5,33884.5,44154,0.420762509,0.631342658,0.67126704,9,-7.846979648,-118.3721313,110.5251517,3619,0.027521438,0.008234873,315.046,7.57E-02,6.37E-02,-0.012053731,0.330473,0.319579,-0.010894,0.5133,0.4188,-0.32535,0.0112,0.33047,0.35027,521.2373657,0,-2.326648,-0.438949,0.224221,-0.877889
JUJWROOIHBZHMG-UHFFFAOYSA-N,c1ccncc1,Test,0.76,79.1012,-42,74.901,-248.295802,-248.301566,-0.005763987,-248.234339,-248.240025,-0.005686,-243.637555,-243.6406635,-0.003108557,-243.563285,-243.566363,-0.003078,2.3833,3.2354,-0.26461,-0.03901,0.28026,0.28953,235.5770264,0,-0.75911,-0.49793,0.26071,-0.49793,11,11116,11162,18442,0.557692308,0.567741935,0.987179487,2,15.22619721,-70.92042629,86.1466235,2885,0.029860181,0.005760066,88.452,5.43E-02,4.85E-02,-0.005784819,0.109072,0.103044,-0.006028,2.3529,3.0426,-0.37118,-0.00572,0.31355,0.3961,236.7406158,0,-0.48427,-0.368767,0.177658,-0.368767
JWUCHKBSVLQQCO-UHFFFAOYSA-N,c1ccc(c(c1)C(Cn1cncn1)(c1ccc(cc1)F)O)F,Train,-3.37,301.295,130,248.006,-1056.699466,-1056.712984,-0.01351836,-1056.480167,-1056.495127,-0.01496,-1037.140512,-1037.148041,-0.00752908,-1036.87744,-1036.885006,-0.007566,2.8966,3.9231,-0.2559,-0.04279,0.27648,0.28082,484.7045898,-0.77811,-1.0694,-0.77811,0.51729,-2.62685,35,26640,31073.5,38315,0.699266142,0.833670066,0.889113381,8,72.63935868,-148.2054455,220.8448041,5491,0.035415165,0.010416315,343.122,-5.67E-02,-7.01E-02,-0.013414107,0.141473,0.126648,-0.014825,2.7363,3.4697,-0.3695,-0.02069,0.29858,0.39442,486.3718567,-0.589871,-0.949448,-0.589871,0.382225,-1.608938
JWUJQDFVADABEY-UHFFFAOYSA-N,CC1CCCO1,Train,0.11,86.1334,-136,89.703,-271.7803537,-271.7844855,-0.004131861,-271.665158,-271.669481,-0.004323,-266.7332261,-266.7343646,-0.001138559,-266.589043,-266.590261,-0.001218,1.6705,2.2914,-0.25745,0.01083,0.3301,0.28237,265.5760498,-0.6253,-1.75331,-0.69844,0.25159,-0.6253,16,13150,16215.5,18209,0.70896717,0.816523322,0.902593006,4,-46.6153822,-61.8390611,15.22367891,1373,-0.045039374,0.014031454,138.97,-9.58E-02,-0.101757709,-0.005915597,0.005463,-0.000939,-0.006402,2.1984,2.7398,-0.35226,0.09029,0.40956,0.37718,263.9713135,-0.536583,-0.941188,-0.553869,0.242125,-0.536583
JWZZKOKVBUJMES-UHFFFAOYSA-N,CC(C)NCC(c1ccc(c(c1)O)O)O,Train,0.14,211.2602,162,143.36,-709.8341055,-709.8517135,-0.017608017,-709.606966,-709.625214,-0.018248,-696.6078809,-696.6228097,-0.014928875,-696.331777,-696.34636,-0.014583,5.1679,6.236,-0.21055,-0.01528,0.30399,0.23547,447.662323,-2.26736,-2.05507,-0.79632,0.53559,-2.99755,32,23125,30295.5,33788,0.658445449,0.937395512,0.968987229,6,5.082600754,-210.6875655,215.7701662,5089,-0.040870123,0.012856993,258.092,-0.19338832,-0.209228309,-0.015839989,0.004244,-0.012168,-0.016412,5.143,4.3396,-0.3142,0.00594,0.32521,0.33912,452.4575195,-1.571226,-1.252436,-0.598387,0.357336,-2.066952
JXCGFZXSOMJFOA-UHFFFAOYSA-N,Cc1ccc(cc1Cl)NC(=O)N(C)C,Train,-3.46,212.6785,148.1,164.564,-1033.862838,-1033.875278,-0.01244005,-1033.687455,-1033.699996,-0.012541,-1017.516783,-1017.519496,-0.00271276,-1017.300298,-1017.305225,-0.004927,3.6903,5.2306,-0.22176,-0.02137,0.2979,0.24668,424.4339905,-0.73127,-1.55546,-0.73127,0.82625,-1.91814,27,15278.5,25821.5,37850.5,0.404477317,0.610581892,0.653428513,5,65.81165953,-147.5774568,213.3891163,5097,0.041414428,0.013875152,231.179,-6.32E-02,-7.66E-02,-0.013342049,0.092948,0.07841,-0.014538,3.5383,4.8989,-0.31974,-0.00139,0.31788,0.34466,424.4307251,-0.642115,-0.791946,-0.642115,0.677993,-1.583864
JXSJBGJIGXNWCI-UHFFFAOYSA-N,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,Train,-3.36264,330.3503,2.7889,230.565,-1981.696387,-1981.713224,-0.0168363,-1981.4542,-1981.473939,-0.019739,-1951.421673,-1951.422912,-0.00123961,-1951.117746,-1951.119379,-0.001633,4.4247,7.1621,-0.24334,-0.02361,0.29566,0.26826,560.1901245,-4.11746,-1.73206,-0.86885,1.67286,-3.05553,38,31080.5,35381,44707,0.682222094,0.73673986,0.884551862,5,-80.62896913,-321.3959686,240.7669995,7336,-0.043724324,0.011374596,354.266,-0.565850226,-0.590009274,-0.024159048,-0.357077,-0.383185,-0.026108,4.8746,6.7813,-0.35131,-0.03493,0.28434,0.37623,559.81427,-3.197462,-0.50456,-0.790462,1.438433,-2.784281
JYFHYPJRHGVZDY-UHFFFAOYSA-N,CCCCOP(=O)(O)OCCCC,Train,-1.087,210.2095,-13,157.247,-958.6625018,-958.6768187,-0.014316902,-958.433187,-958.449369,-0.016182,-942.5436836,-942.5509197,-0.007236129,-942.258654,-942.263486,-0.004832,3.5079,5.5554,-0.29704,-0.01197,0.3073,0.32196,463.5078125,-3.93003,-3.54925,-1.13394,2.61597,-1.31406,32,22227.5,29154.5,36128.5,0.486343663,0.639717715,0.723570899,3,-36.61304037,-183.1347184,146.521678,3718,0.026148205,0.003745371,296.862,-0.439175505,-0.456594287,-0.017418782,-0.242819,-0.259678,-0.016859,3.1744,5.6139,-0.40628,0.02989,0.34916,0.4312,449.2606201,-2.900793,-1.951951,-0.883465,1.811973,-1.08882
JYVLIDXNZAXMDK-UHFFFAOYSA-N,CCCC(C)O,Train,-0.29,88.1492,-50,91.379,-272.993668,-272.9996082,-0.005940247,-272.860141,-272.866416,-0.006275,-267.8720159,-267.8744044,-0.002388508,-267.705587,-267.707883,-0.002296,1.8696,2.4154,-0.27315,0.00178,0.32105,0.29807,286.0352478,-0.8121,-2.28643,-0.8121,0.50821,-0.8121,18,13157,18584.5,21603.5,0.624365482,0.737497523,0.927083364,3,-10.50271345,-63.09531762,52.59260417,1491,0.034738502,0.015779656,146.929,-0.11757762,-0.123677704,-0.006100084,-0.003439,-0.009978,-0.006539,2.0712,2.4702,-0.3794,0.10253,0.4218,0.40432,286.6592102,-0.626767,-1.333268,-0.626767,0.324597,-0.626767
JYYNAJVZFGKDEQ-UHFFFAOYSA-N,Cc1ccnc(C)c1,Test,0.38,107.1548,-60,99.998,-326.9375126,-326.9432002,-0.005687604,-326.825249,-326.833499,-0.00825,-320.8080465,-320.8099728,-0.001926307,-320.669822,-320.671846,-0.002024,2.4664,3.475,-0.25649,-0.03068,0.28859,0.28141,298.2058105,0,-1.75704,-0.71326,0.2612,-0.51368,17,12826.5,17377.5,23759,0.520171718,0.61220212,0.933465374,3,3.917488644,-75.07054688,78.98803553,1777,0.025295617,0.003177537,165.727,2.00E-02,1.25E-02,-0.007470768,0.119076,0.111035,-0.008041,2.5706,3.3966,-0.35553,0.0047,0.32397,0.38045,298.337677,0,-1.180326,-0.538146,0.321391,-0.464405
JZQKKSLKJUAGIC-UHFFFAOYSA-N,CC(C)NCC(COc1cccc2c1cc[nH]2)O,Train,-3.85453,248.3242,169,175.33,-805.497415,-805.5118185,-0.014403556,-805.218554,-805.231891,-0.013337,-790.4906853,-790.4986957,-0.008010439,-790.15257,-790.161229,-0.008659,2.3227,2.554,-0.20028,-0.01363,0.30564,0.2252,509.825592,-1.36009,-2.79211,-0.79692,0.51026,-2.65793,38,26061,37539.5,39018.5,0.623813033,0.627224701,0.969491561,7,-51.66873383,-194.4672664,142.7985326,2686,-0.032245143,0.006948342,341.324,-9.55E-02,-0.110736948,-0.015233335,0.15358,0.136859,-0.016721,3.0739,4.5548,-0.30415,0.00616,0.32543,0.32907,489.0516357,-1.014335,-1.805434,-0.594672,0.376566,-1.743846
JZUFKLXOESDKRF-UHFFFAOYSA-N,c1c(c(cc2c1NCNS2(=O)=O)S(=O)(=O)N)Cl,Test,-2.6939,297.7309,272,143.088,-1993.166647,-1993.19734,-0.03069318,-1993.040861,-1993.072265,-0.031404,-1963.237786,-1963.280226,-0.04243996,-1963.092303,-1963.133776,-0.041473,8.637,12.5856,-0.25607,-0.06906,0.25021,0.28099,431.7575989,-3.85017,-1.09802,-1.12236,2.3207,-1.84682,25,19046,26226,35994,0.551109097,0.718208268,0.80649571,5,89.5700617,-350.8427989,440.4128606,5533,0.063845515,0.02740011,152.695,-0.206132912,-0.249431474,-0.043298562,-0.09546,-0.140877,-0.045417,8.8029,13.417,-0.36444,-0.03869,0.28058,0.38936,434.4653015,-3.961149,-0.900591,-1.010149,2.613005,-1.016606
KAESVJOAVNADME-UHFFFAOYSA-N,c1cc[nH]c1,Train,-0.17,67.0902,-23,71.352,-210.1778002,-210.1844092,-0.006608995,-210.121668,-210.128246,-0.006578,-206.2248194,-206.2254447,-0.000625228,-206.156293,-206.157208,-0.000915,1.933,2.5428,-0.21533,-0.0015,0.31777,0.24025,221.2260284,0,-0.89414,-0.5637,0.46177,-0.5637,10,10428.5,10965,16622.5,0.561290323,0.586666667,0.974025974,3,19.32183937,-65.36628833,84.6881277,2010,0.042133397,0.018900685,87.335,4.12E-02,3.55E-02,-0.005732744,0.091281,0.085383,-0.005898,2.1726,2.8629,-0.32691,0.04225,0.36152,0.35183,221.2880096,0,-0.792976,-0.239749,0.278163,-0.140839
KDYFGRWQOYBRFD-UHFFFAOYSA-N,C(CC(=O)O)C(=O)O,Train,-0.2,118.089,185,94.521,-456.9702246,-456.9938364,-0.023611778,-456.900091,-456.921808,-0.021717,-448.4525172,-448.4688537,-0.016336533,-448.36265,-448.382663,-0.020013,0.0017,0.0009,-0.29751,-0.02424,0.29503,0.32243,281.1311035,-2.72289,0.49228,-0.7257,0.82837,-2.72289,14,11276.5,16346.5,21858,0.502439024,0.658536535,0.75,3,110.0199306,-182.6442519,292.6641825,5194,0.056346589,0.024231064,73.911,-0.286264103,-0.309497633,-0.02323353,-0.229778,-0.251961,-0.022183,0.0015,0.002,-0.42254,0.00499,0.32426,0.44746,283.4157104,-2.151138,0.572026,-0.543032,0.690976,-2.151138
KFIRODWJCYBBHY-UHFFFAOYSA-N,c1cc(c(c(c1)[N+](=O)[O-])C(=O)O)C(=O)O,Train,-1.00776,211.1306,211.5,139.377,-813.8915458,-813.9173659,-0.025820194,-813.799711,-813.825668,-0.025957,-798.7318189,-798.7501128,-0.018293942,-798.620854,-798.63887,-0.018016,8.7077,12.4705,-0.29914,-0.12155,0.19772,0.32406,357.9763184,-3.37925,0.93258,-0.70744,0.83757,-2.87057,20,18394.5,21144.5,30515,0.535707673,0.593487446,0.996710471,2,120.0127272,-311.2555246,431.2682518,6960,0.061963829,0.027163316,120.214,-0.211658694,-0.238845146,-0.027186452,-0.132438,-0.160588,-0.02815,8.6516,12.8333,-0.42489,-0.07992,0.23935,0.44981,361.009613,-2.950946,0.763189,-0.519965,0.84906,-2.101886
KFNNIILCVOLYIR-UHFFFAOYSA-N,CCCOC=O,Train,-0.49,88.106,-93,74.789,-307.7093562,-307.7155587,-0.006202522,-307.621133,-307.627574,-0.006441,-301.958715,-301.9571666,0.001548394,-301.848717,-301.84806,0.000657,2.1341,2.7894,-0.295,-0.01245,0.30682,0.31992,266.1540527,-1.20629,-0.67238,-0.69381,0.65723,-1.20629,14,11742.5,17128,18522.5,0.596944162,0.630655571,0.95732579,5,-13.79616162,-79.52356809,65.72740647,1626,-0.046933125,0.012419557,116.709,-0.154939962,-0.162204842,-0.00726488,-0.079815,-0.087575,-0.00776,1.7693,2.3399,-0.40618,0.01849,0.33776,0.4311,264.4316406,-1.026079,-0.201863,-0.568123,0.535925,-1.026079
KFZMGEQAYNKOFK-UHFFFAOYSA-N,CC(C)O,Test,0.43,60.0956,-89.5,65.012,-194.3655789,-194.371538,-0.005959075,-194.284885,-194.291107,-0.006222,-190.7135634,-190.7165234,-0.002960044,-190.61203,-190.614923,-0.002893,1.8072,2.3504,-0.27667,0.00062,0.31989,0.30159,227.4402924,-0.81438,-1.35861,-0.81438,0.50904,-0.81438,12,11795,13504.5,15684,0.875272984,0.895910916,0.976050902,2,-5.658221092,-63.09056769,57.4323466,1750,0.032818484,0.015408949,106.644,-0.103331592,-0.109393401,-0.006061809,-0.036694,-0.043582,-0.006888,2.0633,2.4783,-0.38088,0.10563,0.4249,0.4058,228.6776886,-0.633842,-0.824553,-0.633842,0.326189,-0.633842
KGVPNLBXJKTABS-UHFFFAOYSA-N,Cc1cc(no1)O,Train,-0.07,99.089,87,78.746,-360.5948334,-360.6039116,-0.009078209,-360.534037,-360.543501,-0.009464,-353.9235241,-353.929135,-0.005610944,-353.847971,-353.854075,-0.006104,2.2512,2.998,-0.26238,-0.01729,0.30198,0.2873,256.4689331,-1.04545,-0.29411,-0.74271,0.53351,-1.33358,12,10529,15280.5,19303,0.528497409,0.736476891,0.754288349,4,19.679158,-109.4102398,129.0893978,3153,0.030160249,0.005884705,107.66,-4.49E-02,-5.46E-02,-0.009725977,0.005686,-0.004929,-0.010615,2.4668,3.154,-0.36842,-0.00072,0.31855,0.39334,257.9578857,-0.567057,-0.295216,-0.530368,0.38009,-0.914905
KHBQMWCZKVMBLN-UHFFFAOYSA-N,c1ccc(cc1)S(=O)(=O)N,Train,-1.56,157.1868,151.75,126.299,-836.1922484,-836.2061071,-0.013858758,-836.100155,-836.114203,-0.014048,-822.6968186,-822.7121192,-0.015300566,-822.58807,-822.603335,-0.015265,3.9347,5.3204,-0.27705,-0.05229,0.26698,0.30197,322.3204956,-1.94812,-1.4523,-1.12873,2.29287,-0.78398,17,14749,18155,25286,0.624418618,0.753623152,1,4,16.6430216,-162.0016584,178.64468,3295,0.030974039,0.005888647,140.692,-8.11E-02,-0.100378396,-0.019283423,-0.000028,-0.019554,-0.019526,4.8134,6.6032,-0.37645,-0.02323,0.29604,0.40137,322.8437805,-2.007381,-1.01396,-1.003693,2.553742,-0.374991
KIEDNEWSYUYDSN-UHFFFAOYSA-N,CC1(C)CON(Cc2ccccc2Cl)C1=O,Train,-2.34,239.7011,25,207.89,-1131.08605,-1131.096653,-0.01060343,-1130.88747,-1130.899286,-0.011816,-1113.012128,-1113.012693,-0.00056543,-1112.768834,-1112.76977,-0.000936,2.2055,3.1056,-0.2354,-0.03461,0.28466,0.26032,439.1204224,-1.10579,-2.29472,-0.68461,0.69283,-1.29725,30,21980.5,28426,35307.5,0.588449582,0.745376877,0.995744676,5,-5.0303511,-135.7397121,130.709361,2684,0.029688016,0.005988114,275.165,-7.65E-02,-8.78E-02,-0.011268085,0.102435,0.09038,-0.012055,2.5835,3.3504,-0.32976,-0.01008,0.30919,0.35468,421.9501343,-0.841523,-1.251496,-0.528685,0.530681,-1.148149
KIGQVWWOESIMBG-UHFFFAOYSA-N,O=C(O)CN(CCC#N)CCC#N,Train,0.46,181.1938,75.65,130.78,-626.1648157,-626.1958164,-0.031000621,-626.015898,-626.046278,-0.03038,-614.5140714,-614.5285861,-0.014514618,-614.327014,-614.341628,-0.014614,1.8078,2.2215,-0.28998,-0.03767,0.2816,0.3149,397.626709,-1.36665,-0.55664,-0.72086,0.80826,-2.74377,24,20833,24977,31055.5,0.544439005,0.785949928,0.987995275,4,375.8523474,-235.5738748,611.4262221,10073,0.060699516,0.016724833,186.391,-5.09E-02,-7.81E-02,-0.027261758,0.078885,0.051453,-0.027432,2.0413,2.8837,-0.38883,0.00674,0.32601,0.41375,396.5843201,-1.087768,-0.143298,-0.559452,0.677791,-2.0554
KIWUVOGUEXMXSV-UHFFFAOYSA-N,C1C(=O)NC(=S)S1,Train,-1.77,133.1828,168.5,84.003,-1042.507873,-1042.519776,-0.01190376,-1042.476794,-1042.488738,-0.011944,-1027.886167,-1027.890226,-0.00405943,-1027.844053,-1027.848168,-0.004115,2.0902,3.3943,-0.24923,-0.08729,0.23198,0.27415,268.7313538,-0.60108,-0.12942,-0.69489,0.70685,-0.96987,10,11750.5,15247.5,20333.5,0.552595668,0.672566386,0.779889275,3,87.20529269,-115.3126664,202.5179591,4282,0.04729518,0.015088368,67.347,-2.89E-02,-4.00E-02,-0.011084728,-0.003354,-0.015582,-0.012228,2.1573,4.9202,-0.34288,-0.05225,0.26702,0.3678,270.0462036,-0.475015,0.456785,-0.504482,0.651738,-1.276957
