StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,HF_E0_gas,HF_E0_solv,HF_DeltaE0_sol,HF_G_gas,HF_G_solv,HF_DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,Area1,Area2,Area3,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std,PM6_Volume,PM6_E0_gas,PM6_E0_solv,PM6_DeltaE0_sol,PM6_G_gas,PM6_G_solv,PM6_DeltaG_sol,PM6_gas_dip,PM6_solv_dip,PM6_HOMO,PM6_LUMO,PM6_LsoluHsolv,PM6_LsolvHsolu,PM6_SASA,PM6_O_charges,PM6_C_charges,PM6_Most_neg,PM6_Most_pos,PM6_Het_charges
IVDVAMTYPIOUEQ-UHFFFAOYSA-N,CC1(C)C2CCC1(C)C(=O)C2C(=O)C1=CC=CC=C1,Train,-0.228397885,256.345,90,245.409,-810.3266365,-810.3362082,-0.00957178,-810.037848,-810.048103,-0.010255,-795.2569934,-795.270892,-0.013898606,-794.905482,-794.919644,-0.014162,2.0178,3.0315,-0.25098,-0.06992,0.18809,0.22301,469.5411987,-1.17413,-3.9067,-0.68135,0.6454,-1.17413,39,11758.5,16623,19771.5,0.600375091,0.603176901,0.97421557,4,-39.86277758,-164.150764,124.2879864,3212,0.02740283,0.005689031,301.682,-0.099072286,-0.108209386,-0.0091371,0.162561,0.151628,-0.010933,2.7936,3.9284,-0.36078,-0.01582,0.24219,0.33281,468.1883545,-1.05854,-2.172251,-0.530154,0.596446,-1.05854
IVPCDWBBGQCALV-FYWRMAATSA-N,O=C1O\C(=N\C2=C(C=CC=C2)N(=O)=O)C2=CC=CC=C12,Train,-0.616930725,268.229,163,201.213,-948.6520142,-948.6675145,-0.015500313,-948.498508,-948.514084,-0.015576,-931.0000988,-931.0170661,-0.016967258,-930.814107,-930.83086,-0.016753,4.5891,6.3347,-0.25904,-0.10621,0.1518,0.23107,467.8315735,-1.91881,-0.29397,-0.5672,0.81755,-1.86174,28,11092,16292.5,21100,0.460465116,0.621913963,0.735193669,5,14.93626163,-252.4004677,267.3367293,3888,0.036678699,0.009510126,220.779,-0.000200641,-0.016335297,-0.016134656,0.141414,0.123798,-0.017616,5.5009,7.2804,-0.36329,-0.06117,0.19684,0.33532,471.313385,-1.956058,0.047979,-0.514359,0.880707,-1.480525
IVXFOQQPPONQTB-UHFFFAOYSA-N,CC(=O)OC1=CC=C(C=C1)C1=CC(=O)C2=C(OC(C)=O)C=C(OC(C)=O)C=C2O1,Train,-1.899112145,396.353,183.25,277.639,-1411.746952,-1411.770499,-0.02354689,-1411.477092,-1411.502155,-0.025063,-1385.557016,-1385.577453,-0.02043716,-1385.21948,-1385.240616,-0.021136,5.9455,8.9404,-0.24558,-0.08369,0.17432,0.21761,671.9341431,-4.61915,0.24235,-0.7827,0.84439,-4.61915,45,14787,19713,30832,0.345454545,0.489795918,0.703421449,4,-48.57862452,-394.6634846,346.0848601,10668,0.032096607,0.0066927,333.285,-0.433347469,-0.45579566,-0.022448191,-0.189538,-0.215204,-0.025666,5.7937,7.9233,-0.34855,-0.03942,0.21859,0.32058,663.2248535,-3.915876,0.468487,-0.613644,0.774453,-3.915876
IYGIFHMTRPKJNP-UHFFFAOYSA-N,C1OC(OC1C1COC(O1)C1=CC=CC=C1)C1=CC=CC=C1,Test,-1.943231113,298.339,220,202.912,-997.6496232,-997.6628136,-0.013190313,-997.371777,-997.385141,-0.013364,-979.1898464,-979.2075659,-0.01771951,-978.852079,-978.868844,-0.016765,0.7872,1.0479,-0.25507,-0.02446,0.23355,0.2271,553.7568359,-2.42426,-1.98974,-0.61369,0.38283,-2.42426,40,12215,17926,24386.5,0.46059881,0.591836735,0.761273394,9,-44.76431046,-199.5795019,154.8151914,2974,0.033347778,0.007203503,329.408,-0.183537918,-0.192064956,-0.008527038,0.068985,0.058649,-0.010336,0.9124,0.9614,-0.3579,0.00244,0.26045,0.32993,539.8756104,-2.005048,-0.846815,-0.515045,0.37519,-2.005048
IZZVKENIUWWBHF-BUHFOSPRSA-N,CCCCCCCC\C=C\C(=O)N(C(=O)NC1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C,Train,-1.613894727,464.651,127.5,343.655,-1460.582515,-1460.605781,-0.02326555,-1460.018034,-1460.042561,-0.024527,-1433.279203,-1433.307309,-0.02810612,-1432.584426,-1432.613647,-0.029221,8.4028,12.2963,-0.18299,-0.04804,0.20997,0.15502,916.2470703,-1.31747,-6.37855,-0.68801,0.84116,-3.45175,74,19845.5,31326,40382.5,0.280369952,0.499168598,0.523148151,4,-145.8406153,-451.072418,305.2318027,7950,-0.056738669,0.029966705,551.293,-0.093267589,-0.114637847,-0.021370258,0.411921,0.389704,-0.022217,5.1438,5.2305,-0.29391,-0.01201,0.246,0.26594,913.7948608,-1.21044,-3.631138,-0.607265,0.721199,-2.72749
JAKVEOCMEMGHGB-YFKPBYRVSA-N,[H][C@](N)(CSCC#C)C(O)=O,Train,-3.088024262,159.209,214.25,129.421,-837.3927909,-837.4083107,-0.015519795,-837.286358,-837.301621,-0.015263,-824.1676208,-824.1798879,-0.012267162,-824.034207,-824.046139,-0.011932,2.599,3.8042,-0.23145,-0.02836,0.22965,0.20348,362.7968445,-1.36191,-0.91949,-0.92102,0.81641,-2.09264,19,7497,12755,14826.5,0.451898787,0.548554438,0.778453671,4,48.21114352,-176.1208031,224.3319466,5452,0.037882836,0.016196396,158.571,-0.056863445,-0.071513205,-0.01464976,0.03409,0.018928,-0.015162,2.8696,2.6111,-0.32459,0.00038,0.25839,0.29662,362.6087036,-1.071314,-0.335987,-0.550091,0.573584,-1.655322
JCRIDWXIBSEOEG-UHFFFAOYSA-N,OC1=C(C=CC=C1N(=O)=O)N(=O)=O,Train,0.839847846,184.108,62.1,114.167,-716.4934581,-716.5068864,-0.013428309,-716.420502,-716.434211,-0.013709,-703.1304805,-703.144263,-0.013782529,-703.0404,-703.057279,-0.016879,4.3688,5.8472,-0.28955,-0.13936,0.11865,0.26158,325.2571411,-2.24921,-0.15627,-0.65831,0.5397,-1.24203,17,7304,9165,14888.5,0.444444444,0.530215351,1,3,117.2213593,-158.9401844,276.1615437,6488,0.042564973,0.011698573,94.445,-0.045659563,-0.06037224,-0.014712677,0.020419,0.004331,-0.016088,4.5131,6.1286,-0.39428,-0.08294,0.17507,0.36631,324.2046814,-2.420309,-0.351917,-0.549108,0.908896,-0.607305
JDMCEGLQFSOMQH-UHFFFAOYSA-N,CCCCC(NC(C)=O)C(O)=O,Train,0.130637881,173.212,105.5,151.647,-594.3759063,-594.3896255,-0.013719188,-594.187689,-594.202904,-0.015215,-583.2589646,-583.2714198,-0.012455292,-583.026685,-583.040658,-0.013973,2.5417,5.2819,-0.26255,-0.02328,0.23473,0.23458,410.1325989,-2.06478,-1.51039,-0.76811,0.82771,-2.71408,27,10541.5,13378,16428.5,0.499253909,0.599320387,0.84773824,3,-4.981399276,-200.3557744,195.3743751,5450,0.035192051,0.017839841,226.724,-0.262543801,-0.277010055,-0.014466254,-0.098973,-0.114719,-0.015746,2.7257,4.3146,-0.37507,0.00905,0.26706,0.3471,412.6443176,-1.706092,-0.594588,-0.631111,0.67648,-2.219072
JDSHMPZPIAZGSV-UHFFFAOYSA-N,NC1=NC(N)=NC(N)=N1,Train,-2.619789332,126.121,354,93.879,-446.5176462,-446.5314018,-0.013755567,-446.434753,-446.449279,-0.014526,-438.1298447,-438.1560273,-0.026182644,-438.034826,-438.060611,-0.025785,0.0094,0.0108,-0.24149,-0.00078,0.25723,0.21352,291.1286621,0,1.81919,-0.83455,0.60641,-4.47745,15,7183,7214,12574,0.439716312,0.442857143,0.91189777,4,-16.58128125,-161.960478,145.3791967,4865,-0.033290951,0.008948152,127.45,0.067825865,0.049352619,-0.018473246,0.136898,0.116743,-0.020155,0.0024,0.0081,-0.35299,0.01294,0.27095,0.32502,294.606781,0,1.69779,-0.706801,0.566369,-3.474251
JDTWZSUNGHMMJM-CAHLUQPWSA-N,[H][C@](C)(CC)[C@@]([H])(NC(C)=O)C(O)=O,Train,-0.467725965,173.212,154.5,139.593,-594.3736789,-594.3867455,-0.013066551,-594.184584,-594.199137,-0.014553,-583.2568985,-583.2681237,-0.011225179,-583.022864,-583.034395,-0.011531,2.5791,4.1447,-0.2627,-0.02336,0.23465,0.23473,389.9914246,-2.06076,-1.5438,-0.76714,0.83015,-2.71427,27,11273,12779,14810,0.614562547,0.780863559,0.944792527,9,-13.82321837,-154.4052522,140.5820339,1962,-0.057145269,0.018739587,198.092,-0.262692864,-0.276363859,-0.013670994,-0.099081,-0.11435,-0.015269,2.8113,4.7672,-0.3718,0.0105,0.26851,0.34383,392.0805359,-1.715853,-0.642703,-0.634153,0.673556,-2.216355
JEZQCHJJLYRNOZ-UHFFFAOYSA-N,OC(=O)C1=CC=CC(Cl)=C1C(=O)C1=CC=CC=C1,Train,-1.420291159,260.677,232.82,156.879,-1224.819118,-1224.833145,-0.01402676,-1224.66733,-1224.681586,-0.014256,-1204.961432,-1204.97776,-0.0163281,-1204.778451,-1204.794742,-0.016291,4.0918,6.2168,-0.26176,-0.07872,0.17929,0.23379,444.888092,-1.9119,-0.74709,-0.71414,0.81706,-1.90111,27,12475.5,15748,17592,0.634579515,0.802170247,0.841213509,3,-35.30686337,-234.2182022,198.9113388,5100,-0.045925138,0.019074422,224.023,-0.117346223,-0.130665748,-0.013319526,0.019981,0.004121,-0.01586,4.8267,7.1857,-0.36291,-0.04754,0.21047,0.33494,443.9522705,-1.570205,-0.09479,-0.551214,0.655122,-1.635055
JGMBHJNMQVKDMW-UHFFFAOYSA-N,ClC1=C(Cl)C=C(C=C1)C1CCC(=O)C2=CC=CC=C12,Test,-0.362530939,291.177,100,181.278,-1612.5845,-1612.594763,-0.01026272,-1612.392709,-1612.403196,-0.010487,-1588.474191,-1588.492787,-0.01859518,-1588.241349,-1588.261936,-0.020587,1.1124,1.4338,-0.25698,-0.07429,0.18372,0.22901,484.2006226,-0.61471,-2.58597,-0.61471,0.58393,-0.58005,31,11871.5,17383,20394,0.556815179,0.741935472,0.787793779,3,141.0260955,-101.8928679,242.9189634,7769,0.031267726,0.007195639,283.601,-0.021531806,-0.031889238,-0.010357432,0.155359,0.144142,-0.011217,1.1152,1.6085,-0.35205,-0.02556,0.23245,0.32408,481.2080688,-0.575302,-1.360077,-0.575302,0.604114,-0.70425
JGRXMPYUTJLTKT-UHFFFAOYSA-N,OC(=O)CNC(=O)C1=C(O)C=C(C=N1)C1=CC(Cl)=CC=C1,Train,-0.486720856,306.705,175.8,198.674,-1410.797895,-1410.812102,-0.01420703,-1410.611766,-1410.627011,-0.015245,-1387.471066,-1387.49036,-0.0192931,-1387.245506,-1387.265395,-0.019889,1.3581,1.7182,-0.24826,-0.08029,0.17772,0.22029,521.6984253,-2.77659,0.23728,-0.71945,0.82061,-3.89731,32,9880.5,16762.5,25058.5,0.339702584,0.552529183,0.573348553,7,79.4719683,-130.6023961,210.0743644,2724,0.041072446,0.021675889,257.746,-0.20809694,-0.222339813,-0.014242873,-0.044278,-0.06052,-0.016242,2.3227,4.3923,-0.35575,-0.0486,0.20941,0.32778,528.7577515,-2.188226,0.282023,-0.646424,0.638785,-2.885973
JKCQOMAQPUYHPL-UHFFFAOYSA-N,C1COCCOC2=C(OCCOCCOC3=C(OCCO1)C=CC=C3)C=CC=C2,Train,-1.052568169,404.46,106.75,314.477,-1381.719539,-1381.74488,-0.02534145,-1381.301716,-1381.326558,-0.024842,-1356.125582,-1356.15635,-0.03076859,-1355.621104,-1355.649622,-0.028518,2.2016,2.7391,-0.20546,-0.005,0.25301,0.17749,687.0195313,-4.06918,-2.4831,-0.61639,0.27943,-4.06918,57,17793.5,21283.5,32412.5,0.495257607,0.744001761,0.79511279,5,-383.3988668,-568.1140983,184.7152315,10139,-0.054622956,0.027032108,384.754,-0.356106516,-0.38092454,-0.024818024,0.015954,-0.004891,-0.020845,4.3284,1.3614,-0.31955,-0.00175,0.25626,0.29158,601.2509155,-3.131228,-1.312202,-0.481906,0.214867,-3.131228
JLYXXMFPNIAWKQ-CDRYSYESSA-N,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@@H](Cl)[C@@H]1Cl,Train,-0.671145442,290.832,310.5,139.075,-2993.439214,-2993.450594,-0.0113794,-2993.366049,-2993.377025,-0.010976,-2955.445874,-2955.478297,-0.0324237,-2955.351916,-2955.384438,-0.032522,0,0,-0.3123,-0.07529,0.18272,0.28433,381.1347046,0,-1.62944,-0.27168,0.3071,-0.21308,18,10775.5,10826.5,16931.5,0.540880511,0.562091503,0.916666691,8,203.7368266,-4.813297076,208.5501236,2087,0.050075276,0.017356453,120.389,-0.106975845,-0.118411965,-0.01143612,-0.04236,-0.054012,-0.011652,0,0,-0.41125,-0.01771,0.2403,0.38328,379.3143311,0,-0.470376,-0.12793,0.204321,-0.751576
JTEGQNOMFQHVDC-NKWVEPMBSA-N,NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1,Train,-2.387200434,229.26,140,150.675,-1099.61215,-1099.636879,-0.02472899,-1099.453339,-1099.478102,-0.024763,-1081.555826,-1081.578132,-0.02230649,-1081.361745,-1081.383876,-0.022131,7.7947,10.9027,-0.23532,-0.04329,0.21472,0.20735,404.9612427,-2.12226,0.34425,-0.80898,0.79359,-3.85991,26,9747.5,12786,17551,0.491284881,0.659714593,0.764406778,5,14.97774623,-293.588789,308.5665353,6591,0.046528138,0.020164702,184.567,-0.161339306,-0.188574251,-0.027234945,-0.021817,-0.050094,-0.028277,6.2474,9.6129,-0.33595,-0.01404,0.24397,0.30798,396.7977295,-1.653675,0.914688,-0.684965,0.72941,-3.334842
JUFLTGRGLUCRCU-UHFFFAOYSA-N,N=C(C#N)C(=N)C#N,Train,0.296557126,106.087,165.5,87.913,-372.553583,-372.5677141,-0.01413113,-372.525781,-372.539828,-0.014047,-365.6077945,-365.619041,-0.011246545,-365.569794,-365.581388,-0.011594,3.2259,4.0063,-0.33746,-0.14825,0.10976,0.30949,266.4177246,0,0.79102,-0.52083,0.41758,-1.61031,10,6131,6869,10879,0.480620155,0.52991453,0.856751208,4,111.0838564,-117.0761806,228.160037,4298,0.053085164,0.019767457,90.384,0.19845711,0.184289662,-0.014167449,0.225396,0.20748,-0.017916,3.3483,3.8766,-0.41891,-0.06729,0.19072,0.39094,268.3718262,0,0.495004,-0.351582,0.276561,-1.045066
JUVIOZPCNVVQFO-HBGVWJBISA-N,[H][C@@]12COC3=C(C=C(OC)C(OC)=C3)[C@]1([H])C(=O)C1=C(O2)C2=C(O[C@H](C2)C(C)=C)C=C1,Train,-0.757114242,394.424,163.5,263.96,-1341.033954,-1341.051373,-0.01741893,-1340.679773,-1340.698014,-0.018241,-1316.228133,-1316.24804,-0.01990745,-1315.798323,-1315.820939,-0.022616,3.91,5.6889,-0.19793,-0.06278,0.19523,0.16996,656.6140747,-3.33111,-2.12832,-0.71603,0.57835,-3.33111,51,16125,21650.5,27622,0.547550112,0.585985237,0.958911969,8,-49.02228664,-270.2550755,221.2327889,6451,-0.039201517,0.015853234,410.926,-0.26987371,-0.291104071,-0.021230361,0.048952,0.025481,-0.023471,3.6811,5.3015,-0.29732,-0.01944,0.23857,0.26935,653.6865845,-2.487209,-1.271713,-0.561417,0.628701,-2.487209
JZFDKGFWNSQAHU-UHFFFAOYSA-N,CCC1=CC=C(C=C1)C(=O)C1=C(C=CC=C1)C(O)=O,Train,-1.136912716,254.285,126,169.958,-843.8618183,-843.8760133,-0.014195043,-843.647061,-843.661949,-0.014888,-828.1240735,-828.1391796,-0.015106101,-827.862518,-827.877622,-0.015104,4.0998,6.0775,-0.25262,-0.07205,0.18596,0.22465,488.287384,-1.93977,-1.89674,-0.71771,0.81471,-1.93977,33,12045.5,17810.5,19307,0.537573247,0.707547154,0.806687578,6,-70.09275702,-235.6845572,165.5918002,4607,-0.051157924,0.020673508,251.091,-0.128293088,-0.142267922,-0.013974834,0.064137,0.049682,-0.014455,4.6016,6.8456,-0.35453,-0.03509,0.22292,0.32656,487.7614136,-1.609119,-0.877692,-0.561794,0.661201,-1.609119
JZODKRWQWUWGCD-UHFFFAOYSA-N,CC(C)(C)C1=CC(O)=C(C=C1O)C(C)(C)C,Train,-0.065985952,222.327,216.5,249.267,-697.2105326,-697.218205,-0.007672441,-696.919357,-696.928007,-0.00865,-684.2021751,-684.2133744,-0.01119924,-683.847197,-683.859673,-0.012476,0.0001,0.0001,-0.20569,-0.01262,0.24539,0.17772,455.889679,-1.46808,-4.38808,-0.73404,0.52089,-1.46808,38,10436,15841.5,18809.5,0.587301601,0.694060038,1,3,48.51739482,-50.93774588,99.4551407,2104,-0.024209955,0.002881904,296.713,-0.178014887,-0.186415234,-0.008400347,0.077701,0.0678,-0.009901,0.0029,0.0026,-0.30263,0.00649,0.2645,0.27466,448.0454712,-1.040573,-2.939358,-0.536025,0.346544,-1.040573
KCSGAVOYBPPIRL-UHFFFAOYSA-N,CCCCCC(=O)N(C(=O)NC1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C,Train,-1.789595827,396.533,143,307.097,-1265.241411,-1265.258833,-0.01742222,-1264.783802,-1264.802509,-0.018707,-1241.599356,-1241.622097,-0.02274119,-1241.040955,-1241.065295,-0.02434,6.7021,9.2759,-0.1869,-0.02187,0.23614,0.15893,757.8833618,-1.32843,-4.51547,-0.68796,0.83583,-3.46276,61,18493,23771.5,33069.5,0.40743099,0.458050304,0.85535139,4,-44.54186488,-314.4405217,269.8986568,7261,-0.043305402,0.020618938,431.768,-0.090322301,-0.110848339,-0.020526038,0.315529,0.294024,-0.021505,4.6306,5.7919,-0.28946,0.003,0.26101,0.26149,762.9973145,-1.172575,-2.557605,-0.607586,0.717475,-2.693142
KDCVCMJTEQZMEL-UHFFFAOYSA-N,CN1CCN(CC2=CC(C)=CC=C2)CC(C1)NC(=O)C1=NNC2=C1C=CC=C2,Train,-1.00229436,377.489,142.5,281.264,-1203.612695,-1203.629821,-0.01712539,-1203.203675,-1203.221177,-0.017502,-1181.186277,-1181.209815,-0.02353731,-1180.691146,-1180.717193,-0.026047,3.7928,5.5586,-0.20865,-0.05566,0.20235,0.18068,680.9412231,-0.69014,-3.88668,-0.7018,0.66001,-3.08436,55,16284.5,26623.5,26886.5,0.447118579,0.765569682,0.774569491,10,-107.3053738,-261.5386802,154.2333064,4254,-0.046199808,0.022069791,426.203,0.06446894,0.042129182,-0.022339758,0.436842,0.414153,-0.022689,3.052,5.0034,-0.31588,-0.02225,0.23576,0.28791,684.3192749,-0.633008,-2.474526,-0.633008,0.645324,-2.031627
KDYFGRWQOYBRFD-UHFFFAOYSA-N,OC(=O)CCC(O)=O,Train,-0.48562214,118.089,185.5,91.437,-456.9878665,-457.0007908,-0.012924326,-456.917105,-456.930143,-0.013038,-448.4690046,-448.4802045,-0.011199849,-448.377793,-448.389425,-0.011632,0,0,-0.29594,-0.01866,0.23935,0.26797,282.7740784,-2.7383,0.52272,-0.72332,0.83085,-2.7383,14,7416,7888,11261.5,0.528985507,0.557251908,0.567024254,8,52.040032,-106.9763455,159.0163775,1249,-0.039616022,0.009667578,115.043,-0.306232653,-0.317979352,-0.011746699,-0.246727,-0.260211,-0.013484,0,0,-0.42745,0.00637,0.26438,0.39948,284.7070618,-2.187246,0.62379,-0.560586,0.675352,-2.187246
KFIRODWJCYBBHY-UHFFFAOYSA-N,OC(=O)C1=C(C(O)=O)C(=CC=C1)N(=O)=O,Train,-0.08819764,211.131,217.75,98.43,-813.9087957,-813.9271421,-0.018346333,-813.817272,-813.836168,-0.018896,-798.7565329,-798.7724535,-0.015920602,-798.646435,-798.661874,-0.015439,5.9658,8.1967,-0.29309,-0.11916,0.13885,0.26512,361.3123474,-3.40722,0.97231,-0.71275,0.82872,-2.89982,20,9445,10281.5,16304.5,0.514216122,0.597945366,0.986105632,3,34.22259909,-248.1474921,282.3700912,6009,0.041828446,0.017905109,146.569,-0.228840867,-0.247141926,-0.018301059,-0.149794,-0.168999,-0.019205,5.8809,8.7923,-0.41806,-0.0747,0.18331,0.39009,361.1991882,-3.021664,0.844205,-0.544665,0.855766,-2.165898
KGCNHWXDPDPSBV-UHFFFAOYSA-N,ClCC1=CC=C(C=C1)N(=O)=O,Train,0.763514653,171.583,71.35,113.445,-935.6811822,-935.6916665,-0.010484282,-935.595852,-935.606588,-0.010736,-921.1734298,-921.1875681,-0.01413836,-921.066791,-921.080977,-0.014186,4.2686,5.6083,-0.29524,-0.11484,0.14317,0.26727,336.8674927,-0.81002,-1.24141,-0.43727,0.5009,-0.41889,17,7248,10267,14280.5,0.502896987,0.656804734,0.862417,4,105.1734776,-115.176826,220.3503036,5324,0.040841916,0.011305752,153.286,0.007763135,-0.00322257,-0.010985705,0.086665,0.074363,-0.012302,5.0656,6.3609,-0.3913,-0.05889,0.19912,0.36333,336.8979797,-1.016875,-0.791244,-0.508442,0.853307,-0.318366
KIGQVWWOESIMBG-UHFFFAOYSA-N,OC(=O)CN(CCC#N)CCC#N,Train,0.273335105,181.194,75.65,146.601,-626.1676139,-626.1905552,-0.022941289,-626.021067,-626.043764,-0.022697,-614.5160698,-614.532955,-0.01688527,-614.330839,-614.348982,-0.018143,4.9494,6.3445,-0.25823,-0.03556,0.22245,0.23026,403.255249,-1.36515,-0.5287,-0.72501,0.81105,-2.73489,24,10695,13070.5,15727,0.494736842,0.619645482,0.982816323,4,237.2239553,-218.4754346,455.6993899,9382,0.048571668,0.015816188,221.494,-0.060879869,-0.08076895,-0.019889081,0.068175,0.046845,-0.02133,4.5921,5.9274,-0.36876,-0.00457,0.25344,0.34079,402.8362732,-1.091029,-0.154635,-0.56212,0.627416,-2.019222
KJFMBFZCATUALV-UHFFFAOYSA-N,OC1=CC=C(C=C1)C1(OC(=O)C2=CC=CC=C12)C1=CC=C(O)C=C1,Test,-0.081272278,318.329,260.875,272.895,-1071.499997,-1071.520349,-0.02035219,-1071.257361,-1071.277391,-0.02003,-1051.594959,-1051.615476,-0.02051696,-1051.305704,-1051.326172,-0.020468,3.7902,5.4738,-0.23426,-0.06263,0.19538,0.20629,538.1726074,-2.6126,-1.55398,-0.72146,0.81578,-2.6126,38,17557.5,17912,20667.5,0.755027913,0.815576779,0.99670179,7,44.08407224,-231.3691283,275.4532005,3616,0.030799388,0.006450744,287.79,-0.136028418,-0.154003946,-0.017975528,0.084022,0.065629,-0.018393,3.1949,5.228,-0.33793,-0.03202,0.22599,0.30996,536.6600952,-1.996604,-0.771351,-0.521148,0.671864,-1.996604
KKJPFYIKWNKDSH-WZIZPHDVSA-N,[H][C@@]12CC[C@@](C)([C@@H](O)[C@H]1NC(=O)[C@@H](O)C(C)(C)CO)C2(C)C,Test,-0.415569911,299.411,172.5,198.918,-982.8407982,-982.8566596,-0.015861423,-982.448315,-982.464651,-0.016336,-964.5616865,-964.579565,-0.017878556,-964.084701,-964.103325,-0.018624,3.567,5.1159,-0.25848,-0.02405,0.23396,0.23051,524.2424927,-3.10354,-4.36084,-0.80585,0.67449,-3.73966,50,11599,20003.5,22329.5,0.502269635,0.539717779,0.923997117,6,32.86434027,-179.6474795,212.5118198,4683,0.037323155,0.01861106,371.043,-0.348520624,-0.365099743,-0.016579119,-0.002296,-0.02051,-0.018214,3.2277,4.0487,-0.36409,0.02273,0.28074,0.33612,516.0453491,-2.329901,-2.396318,-0.626332,0.538171,-2.791695
KKWXXQXQVFLMOP-LSLJNABFSA-N,C[C@H]1OC(=O)C(C1=O)C(C)(C)C1=C(CC(C)=O)[C@@H](C)OC1=O,Train,-0.635148702,308.331,171,233.918,-1073.133729,-1073.15956,-0.02583145,-1072.84697,-1072.871878,-0.024908,-1053.219276,-1053.243238,-0.02396241,-1052.861326,-1052.884361,-0.023035,6.4791,9.75,-0.27177,-0.07651,0.1815,0.2438,511.2371521,-3.46839,-1.83367,-0.78066,0.83805,-3.46839,42,13730.5,17481,21784,0.571104537,0.697090839,0.757961783,4,72.50772075,-355.2764657,427.7841864,10246,0.041751336,0.015754065,308.574,-0.40687471,-0.429715337,-0.022840627,-0.147383,-0.171682,-0.024299,5.6899,7.7394,-0.38455,-0.02567,0.23234,0.35658,496.7966003,-2.960528,-0.910264,-0.650569,0.676439,-2.960528
KMPWYEUPVWOPIM-QAMTZSDWSA-N,[H][C@](O)(C1=CC=NC2=C1C=CC=C2)[C@@]1([H])C[C@@H]2CC[N@]1C[C@@H]2C=C,Train,-2.614625863,294.396,263,180.38,-921.9835454,-921.9959776,-0.01243211,-921.653447,-921.665215,-0.011768,-904.8390081,-904.8582195,-0.019211437,-904.439608,-904.458656,-0.019048,2.7809,4.1042,-0.21888,-0.06417,0.19384,0.19091,533.3216553,-0.77625,-3.87251,-0.77625,0.5081,-1.78897,44,13162,17497,23682,0.548717145,0.699323525,0.872729484,6,21.66142243,-162.3669493,184.0283718,4784,0.030475521,0.012308503,312.287,0.023676149,0.009718372,-0.013957777,0.323285,0.310469,-0.012816,3.4026,4.6926,-0.33353,-0.0249,0.23311,0.30556,527.0233765,-0.57188,-2.237873,-0.57188,0.329471,-1.285033
KMRIWYPVRWEWRG-UHFFFAOYSA-N,OC1=CC(=C(O)C=C1)P1(=O)OC2=C(C=CC=C2)C2=C1C=CC=C2,Train,-1.609235088,324.273,254.5,244.69,-1336.083231,-1336.099836,-0.01660526,-1335.859822,-1335.876932,-0.01711,-1313.038957,-1313.061737,-0.02278024,-1312.774474,-1312.796944,-0.02247,6.3817,9.1904,-0.21734,-0.07447,0.18354,0.18937,519.8679199,-3.38439,-2.80031,-1.12248,2.26412,-1.12027,36,16107,18103,21302,0.713074463,0.879652174,0.97919628,4,50.6230397,-233.9701294,284.5931691,7428,0.037954064,0.015384209,263.987,-0.216299745,-0.232666665,-0.01636692,-0.014127,-0.032256,-0.018129,5.8145,8.2451,-0.31949,-0.0347,0.22331,0.29152,524.4785156,-2.484536,-1.6923,-0.895459,1.561463,-0.923073
KOOOGBROHMNAPU-UHFFFAOYSA-N,O=C(N=N#N)C1=C(C=CC=C1)N(=O)=O,Train,0.424178789,192.134,37.5,135.448,-713.6945005,-713.7070028,-0.012502202,-713.618176,-713.630742,-0.012566,-700.3488674,-700.3563998,-0.00753238,-700.254163,-700.261701,-0.007538,6.3434,8.4538,-0.29233,-0.11214,0.14587,0.26436,359.7631226,-1.34992,-0.17986,-0.59159,0.6662,-0.91892,18,8864.5,10573.5,15786.5,0.461305599,0.573410426,0.829478678,2,30.03310797,-208.7495024,238.7826104,6069,0.039327865,0.011398924,139.109,0.096729215,0.082257487,-0.014471728,0.167362,0.152063,-0.015299,5.9697,7.8169,-0.40446,-0.06716,0.19085,0.37649,362.1687927,-1.49349,0.070542,-0.590399,0.848088,-0.804451
