StdInChIKey,SMILES,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,gas_dip,solv_dip,HOMO,LsoluHsolv,LUMO,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms
BXRFQSNOROATLV-UHFFFAOYSA-N,c1cc(ccc1C=O)[N+](=O)[O-],-0.42481882,151.122,105.5,130.485,-0.008831958,-0.021351277,-0.012519319,0.06075,0.047238,-0.013512,3.5695,4.6018,-0.39845,0.20475,-0.0734,0.39866,314.9480591,-1.487113,-0.22127,-0.49593,0.83855,-0.648563,16
BZKPWHYZMXOIDC-UHFFFAOYSA-N,CC(=O)Nc1nnc(s1)S(=O)(=O)N,-1.752447265,222.249,259.25,145.23,-0.109270197,-0.14227657,-0.033006373,-0.038356,-0.072924,-0.034568,8.6888,15.1875,-0.36805,0.22743,-0.05072,0.36826,379.5931702,-2.443755,-0.514659,-0.985413,2.601634,-1.065486,19
CAKGAFQQGMIOJG-UHFFFAOYSA-N,CC(C)C1CCC(C)C(C1)OC(=O)NC(=O)N,-2.026450829,242.318,192.5,325.432,-0.291949013,-0.299775525,-0.007826511,-0.029209,-0.039534,-0.010325,4.1338,5.0164,-0.39385,0.27664,-0.00151,0.39406,481.7113037,-1.670765,-0.916713,-0.606851,0.749331,-2.807847,39
CCORPVHYPHHRKB-NXUCFJMCSA-N,CCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@H]23)C1,-2.044075036,442.726,98.7,628.687,-0.288820304,-0.297622162,-0.008801859,0.332876,0.320458,-0.012418,1.2039,3.356,-0.33751,0.3105,0.03235,0.33772,790.4790039,-1.096611,-6.178443,-0.591945,0.669862,-1.096611,82
CDZFBBLHHNZLCF-CSOYKPOESA-N,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCC(=NNC(=O)N)[C@@]4(C)CC[C@H]23)C1,-2.287266367,387.522,280,483.055,-0.238816594,-0.258792696,-0.019976102,0.192648,0.167821,-0.024827,4.8934,7.1495,-0.33928,0.29794,0.01979,0.33949,657.8289185,-1.755127,-2.646668,-0.652722,0.710088,-2.934097,61
CFBBKHROQRFCNZ-UHFFFAOYSA-N,c1ccc(cc1)C(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,-2.500740305,348.444,181.6,415.059,0.121590406,0.112558919,-0.009031487,0.425721,0.415604,-0.010117,3.0838,4.2561,-0.33997,0.26209,-0.01606,0.34018,586.74823,-0.515804,-2.673592,-0.515804,0.549696,-0.515804,47
CFKGXXNWAGBBFU-UHFFFAOYSA-N,CCOC(=O)c1c(C)oc2cc3c(cc12)oc(C)c3C(=O)OCC,-3.823909179,330.337,184,362.6,-0.348496346,-0.363282371,-0.014786025,-0.102317,-0.120721,-0.018404,0.0003,0,-0.32896,0.24313,-0.03502,0.32917,592.3463135,-2.723583,-0.596843,-0.595903,0.730582,-2.723583,42
CFWGPCJQHBUSSK-UHFFFAOYSA-N,COc1cc(ccc1O)c1cc(c2ccc(cc2)F)[nH]c(=O)c1C#N,-1.884503851,336.322,201.93,266.623,-0.115223063,-0.136319026,-0.021095962,0.094162,0.070872,-0.02329,5.5844,9.3239,-0.33049,0.22508,-0.05307,0.3307,574.5825806,-1.452181,-0.277599,-0.586587,0.65318,-2.351052,38
CIWBSHSKHKDKBQ-JLAZNSOCSA-N,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,-1.190535841,176.126,190.5,140.194,-0.370741592,-0.387689282,-0.01694769,-0.278006,-0.297235,-0.019229,4.7308,8.0441,-0.34445,0.25082,-0.02733,0.34466,333.6464539,-2.942188,0.788655,-0.566274,0.653647,-2.942188,20
CJGPZIZFKYDOBC-SFTDATJTSA-N,CCCCCCCC[C@H]([C@@H](CCCCCCCCCCCC(=O)O)[N+](=O)[O-])O,-0.338961823,401.587,122,459.034,-0.392152351,-0.410228258,-0.018075907,0.122111,0.094631,-0.02748,1.0309,7.5153,-0.39325,0.26392,-0.01423,0.39346,799.1515503,-2.712071,-4.735324,-0.588105,0.813756,-1.898315,71
CJTCFFRJBBMUBJ-UHFFFAOYSA-N,CCCOC(=O)NC(=O)N,-1.28972567,146.146,175,177.621,-0.240770242,-0.251568422,-0.010798179,-0.133684,-0.146026,-0.012342,3.4801,4.3755,-0.39861,0.27221,-0.00594,0.39882,344.9860229,-1.642676,0.746798,-0.602372,0.745426,-2.768067,20
CKAPSXZOOQJIBF-UHFFFAOYSA-N,c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)Cl,-3.627094614,284.784,227.6,73.003,-0.015614134,-0.01960736,-0.003993226,-0.013217,-0.01758,-0.004363,0,0,-0.36119,0.22568,-0.05247,0.3614,359.9240112,0,-0.066236,-0.012037,0.013324,0.066236,12
CKDZWMVGDHGMFR-GTPODGLVSA-N,CCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@H]23)C1,-2.057621417,456.753,98.6,583.721,-0.297540044,-0.30590579,-0.008365746,0.347715,0.33696,-0.010755,1.158,1.7125,-0.33747,0.31191,0.03376,0.33768,802.8369751,-1.101147,-6.463187,-0.588692,0.687489,-1.101147,85
CKEVMZSLVHLLBF-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)OCc1ccccc1,-1.124014873,346.554,37.975,498.149,-0.220954835,-0.23051407,-0.009559235,0.231951,0.223067,-0.008884,1.5819,2.252,-0.35312,0.28124,0.00309,0.35333,766.4475098,-1.047326,-4.379267,-0.579661,0.67291,-1.047326,63
CMWTZPSULFXXJA-VIFPVBQESA-N,C[C@@H](c1ccc2cc(ccc2c1)OC)C(=O)O,-0.270813985,230.263,155,234.019,-0.163440603,-0.174908399,-0.011467796,0.022632,0.009599,-0.013033,1.4543,1.6846,-0.31721,0.25823,-0.01992,0.31742,457.9310913,-1.498602,-1.051954,-0.562624,0.647231,-1.498602,31
CNQITZURXNIVBU-UHFFFAOYSA-N,CCCCS(=O)(=O)NNC(=O)C(c1ccccc1)(c1ccccc1)O,-0.298151846,362.45,135.5,365.653,-0.177453272,-0.199669514,-0.022216242,0.114385,0.089068,-0.025317,6.0694,8.0521,-0.35233,0.27258,-0.00557,0.35254,624.8972168,-3.096355,-2.50252,-0.965535,2.483312,-1.597178,47
COLNVLDHVKWLRT-UHFFFAOYSA-N,c1ccc(cc1)CC(C(=O)O)N,-2.579499754,165.192,269.5,186.554,-0.114740206,-0.126437179,-0.011696974,0.01894,0.006292,-0.012648,2.8451,3.62,-0.35648,0.27675,-0.0014,0.35669,364.8347473,-1.093727,-0.525563,-0.56087,0.641091,-1.634304,23
CPYIRRUXUIUUPR-UHFFFAOYSA-N,c1cc2c(cc1COC(=O)NC(=O)N)OCO2,-2.557397822,238.2,176.5,175.972,-0.281015342,-0.295859138,-0.014843796,-0.140568,-0.157278,-0.01671,3.2057,4.1012,-0.332,0.25424,-0.02391,0.33221,438.7348328,-2.417967,1.397922,-0.596388,0.742546,-3.545343,27
CRPHWKXKBBBHLU-AIECOIEWSA-N,C(C1C(C2C(O1)OC(C(Cl)(Cl)Cl)O2)O)O,-0.456474038,277.489,140,174.85,-0.380452677,-0.396123678,-0.015671001,-0.270241,-0.286683,-0.016442,2.2446,2.7016,-0.39066,0.25841,-0.01974,0.39087,400.2220154,-2.552956,0.801196,-0.566787,0.358813,-2.738316,24
CUCUKLJLRRAKFN-KKIBXBACSA-N,Cc1c(c(C(=O)C)c2c(c1O)[C@@]1(C)C(=CC(=O)C(C(=O)C)C1=O)O2)O,-3.042182953,344.321,203,276.74,-0.404605006,-0.422567654,-0.017962648,-0.173098,-0.193639,-0.020541,4.5905,7.015,-0.34447,0.22901,-0.04914,0.34468,538.7548828,-3.36013,-0.241456,-0.649337,0.698359,-3.36013,41
CVHZOJJKTDOEJC-UHFFFAOYSA-N,c1ccc2c(c1)C(=O)NS2(=O)=O,-1.064624923,183.188,227,127.235,-0.132654257,-0.153680368,-0.02102611,-0.059221,-0.081474,-0.022253,5.1302,6.7939,-0.39784,0.22534,-0.05281,0.39805,333.9139404,-2.410073,-0.309701,-0.9338,2.570096,-0.717615,17
CVPXQMUHAZMTEO-UHFFFAOYSA-N,CC1=C(CCC1(C)C)C(=O)O,0.134109574,154.209,134.125,193.267,-0.175008221,-0.182703648,-0.007695428,-0.018586,-0.028724,-0.010138,3.1463,4.093,-0.36039,0.27521,-0.00294,0.3606,351.1903687,-1.150001,-1.350909,-0.60699,0.697492,-1.150001,25
CWRYPZZKDGJXCA-UHFFFAOYSA-N,c1cc2cccc3CCc(c1)c23,-1.971432302,154.211,94.5,191.156,0.059609351,0.055432808,-0.004176542,0.19813,0.193394,-0.004736,1.1614,1.5058,-0.31526,0.27093,-0.00722,0.31547,346.5106506,0,-1.599812,-0.287499,0.166459,0,22
CXMXRPHRNRROMY-UHFFFAOYSA-N,C(CCCCC(=O)O)CCCC(=O)O,-0.482479538,202.251,132.64,216.168,-0.356091739,-0.370595695,-0.014503956,-0.156568,-0.172085,-0.015517,2.0165,4.1176,-0.41178,0.29766,0.01951,0.41199,463.1881409,-2.242181,-0.948077,-0.57892,0.682254,-2.242181,32
CYRRHDGXDUVPMO-ZASXJUAOSA-N,C=C[C@@H]1[C@@H]2CCNC(=O)C2=CO[C@H]1O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O,-1.403012021,357.361,162,315.98,-0.531867316,-0.558469061,-0.026601746,-0.231256,-0.257004,-0.025748,3.3209,10.6934,-0.35589,0.27669,-0.00146,0.3561,546.2507324,-4.3837,0.247818,-0.683542,0.647335,-4.86009,48
CZGCEKJOLUNIFY-UHFFFAOYSA-N,c1cc(ccc1Cl)[N+](=O)[O-],-0.360673591,157.556,82.86,97.656,0.015477391,0.007450219,-0.008027172,0.069685,0.060618,-0.009067,3.6917,4.7907,-0.38486,0.21643,-0.06172,0.38507,305.428894,-1.012454,-0.54183,-0.506227,0.857685,-0.219618,14
DBJHCHBDQALOAS-XWIAVFTESA-N,c1cc2c(c3CN[C@H]4c5cc6c(cc5C[C@H]([C@H]4c13)O)OCO6)OCO2,-1.823075118,339.348,198.5,318.427,-0.212972891,-0.229942251,-0.016969359,0.049736,0.03124,-0.018496,1.6324,2.369,-0.322,0.27191,-0.00624,0.32221,537.9006348,-2.212988,-0.428044,-0.593461,0.326662,-2.655534,42
DBPYGJOORSXBMI-UHFFFAOYSA-N,c1ccc2c(c1)cccc2OP(=O)(Oc1cccc2ccccc12)Oc1cccc2ccccc12,-2.678033738,476.468,145,481.021,-0.157251659,-0.171197772,-0.013946113,0.184232,0.167699,-0.016533,3.403,0.2765,-0.32535,0.25221,-0.02594,0.32556,724.6860352,-2.606203,-2.733645,-0.843543,1.81339,-0.792813,56
DCAYPVUWAIABOU-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC,-0.123006146,226.446,18.1,429.427,-0.13375575,-0.135919753,-0.002164003,0.243131,0.24056,-0.002571,0.0221,0.0286,-0.39513,0.42308,0.14493,0.39534,607.1196899,0,-4.57355,-0.472311,0.148993,0,50
DDGUCOCCCYXUCX-MZCGDCDISA-N,C(=C\c1ccco1)/C=N/NC(=O)N,-1.483907359,179.178,218.25,171.623,-0.01197379,-0.025977557,-0.014003767,0.100927,0.086288,-0.014639,2.8359,4.567,-0.32529,0.2445,-0.03365,0.3255,396.3412476,-0.893547,-0.046466,-0.627677,0.653754,-1.941589,22
DDPOPNULNSDSKL-UHFFFAOYSA-N,CCC(=O)NNC(=O)CC,0.15053329,144.173,136,174.269,-0.144039517,-0.157492851,-0.013453334,-0.01606,-0.03183,-0.01577,1.0442,3.3885,-0.35211,0.28845,0.0103,0.35232,354.0307617,-1.18441,-0.419297,-0.592205,0.600709,-1.910052,22
DEPKBIFUJLGOBH-UHFFFAOYSA-N,c1ccc(cc1)c1cccc(c1)N=Cc1ccc(cc1)[N+](=O)[O-],-1.917214297,302.332,112,307.958,0.145886204,0.132225297,-0.013660907,0.362535,0.34861,-0.013925,6.3737,7.6652,-0.34252,0.2157,-0.06245,0.34273,575.2600708,-1.013301,-1.87564,-0.507078,0.851852,-0.489302,37
DFPAKSUCGFBDDF-UHFFFAOYSA-N,c1cc(cnc1)C(=O)N,-0.096910013,122.126,129,137.839,-0.012796113,-0.027136326,-0.014340213,0.060089,0.045153,-0.014936,2.8549,6.7782,-0.38449,0.24718,-0.03097,0.3847,294.0310974,-0.631494,0.255274,-0.631494,0.63062,-1.544184,15
DFQHFXCKNSCDFW-UHFFFAOYSA-N,c1cc(ccc1Cl)OP(=O)(Oc1ccc(cc1)Cl)Oc1ccc(cc1)Cl,-1.854937284,429.624,112.5,356.777,-0.282201074,-0.294212362,-0.012011288,-0.09733,-0.110041,-0.012711,1.8335,2.6401,-0.35283,0.24979,-0.02836,0.35304,620.6534424,-2.598858,-1.201039,-0.817429,1.815864,-1.040092,38
DHNCWGKMISNJQG-UHFFFAOYSA-N,CN(C(=O)C(=O)N(C)[N+](=O)[O-])[N+](=O)[O-],-1.547635776,206.115,124,126.823,-0.103449548,-0.114560848,-0.0111113,-0.024513,-0.03773,-0.013217,0.7065,0.8673,-0.41501,0.21366,-0.06449,0.41522,358.4665833,-2.661403,0.52857,-0.501319,0.97042,-1.638021,20
DIKMWTRJIZQJMY-CYFREDJKSA-N,C=CC(C)(C)c1c(C[C@H]2C(=O)N[C@@H](C)C(=O)N2)c2cc(CC=C(C)C)cc(CC=C(C)C)c2[nH]1,-2.710068449,461.648,242.5,558.427,-0.121829163,-0.143021431,-0.021192268,0.38215,0.362485,-0.019665,3.4328,5.3411,-0.29837,0.28493,0.00678,0.29858,733.6436157,-1.212633,-4.530142,-0.607941,0.561065,-2.378356,73
DIWPMFYAXKQRRI-JXAWBTAJSA-N,CCOC(=O)C(C)SC1=N/C(=C\c2ccccc2)/C(=O)N1c1ccccc1,-1.756386539,380.467,111.75,363.382,-0.066977352,-0.081576757,-0.014599406,0.213402,0.199195,-0.014207,2.2327,4.1053,-0.32609,0.23058,-0.04757,0.3263,624.7823486,-1.52629,-1.107304,-0.562275,0.649986,-2.295554,47
DKMZFFROTLTIPQ-UHFFFAOYSA-N,c1ccc(cc1)N(c1ccccc1)C(=O)N1CCCCC1,-0.814263086,280.37,119.875,303.312,0.002648948,-0.008281801,-0.010930749,0.276789,0.264752,-0.012037,3.5959,6.0663,-0.31477,0.27696,-0.00119,0.31498,513.7824097,-0.627196,-1.647464,-0.627196,0.693676,-1.474519,41
DKYWVDODHFEZIM-UHFFFAOYSA-N,CC(c1cccc(c1)C(=O)c1ccccc1)C(=O)O,0.557583436,254.285,94,254.087,-0.130896128,-0.143892113,-0.012995985,0.063213,0.048869,-0.014344,3.2419,6.0291,-0.3656,0.24911,-0.02904,0.36581,496.2714844,-1.635358,-0.900971,-0.559473,0.646958,-1.635358,33
DNDPLEAVNVOOQZ-UHFFFAOYSA-N,c1(c(c(Cl)nc(c1Cl)Cl)Cl)Cl,-1.857437968,251.327,124.5,83.326,0.015626169,0.008590383,-0.007035786,0.017395,0.010108,-0.007287,1.2295,1.7226,-0.36314,0.21875,-0.0594,0.36335,340.080719,0,0.184332,-0.33135,0.184029,-0.184333,11
DPJCXCZTLWNFOH-UHFFFAOYSA-N,c1ccc(c(c1)N)[N+](=O)[O-],0.202103636,138.126,71.4,117.088,0.017886395,0.00587562,-0.012010775,0.09615,0.083125,-0.013025,5.5564,7.9033,-0.33911,0.23838,-0.03977,0.33932,296.7365112,-1.137347,-0.616116,-0.584383,0.899349,-0.667182,16
DPZFRJOHZAISME-UHFFFAOYSA-N,CC1CCC(CC1)C(C)(C)OC(=O)NC(=O)N,-2.129113171,242.318,187,255.124,-0.295884277,-0.307458784,-0.011574507,-0.034348,-0.04788,-0.013532,4.2801,5.681,-0.39229,0.27897,0.00082,0.3925,478.2872314,-1.728224,-0.995482,-0.610883,0.76741,-2.876037,39
DPZSNGJNFHWQDC-ARJAWSKDSA-N,C(#N)/C(=C(\C#N)/N)/N,-0.477535246,108.103,182.5,95.92,0.129440429,0.11476501,-0.014675419,0.17421,0.159084,-0.015126,5.3615,6.8808,-0.33658,0.23772,-0.04043,0.33679,278.27948,0,0.316273,-0.445153,0.25762,-1.34607,12
DQQLZADYSWBCOX-UHFFFAOYSA-N,C(C1C(=O)NC(=O)N1)C(=O)O,-1.850860257,158.114,217.75,133.745,-0.276792101,-0.292597783,-0.015805682,-0.202181,-0.219103,-0.016922,3.169,4.3117,-0.39722,0.26067,-0.01748,0.39743,320.5994263,-2.106051,1.508778,-0.573838,0.699584,-3.182687,17
DRAKXEGHHALOHS-UHFFFAOYSA-N,CCCCCCCCCCOC(=O)NC(=O)N,-2.542885865,244.334,159,335.542,-0.29457625,-0.306024267,-0.011448016,-0.021019,-0.031746,-0.010727,3.6356,4.434,-0.39827,0.2727,-0.00545,0.39848,552.6381226,-1.644681,-1.103196,-0.602524,0.745802,-2.769433,41
DRGIJTNVBHIOFB-UHFFFAOYSA-N,c1ccc(cc1)c1cccc(c1[N+](=O)[O-])O,-0.156767152,215.208,82,191.663,-0.006781808,-0.016261169,-0.009479361,0.128023,0.116707,-0.011316,4.1485,5.5027,-0.35991,0.22572,-0.05243,0.36012,401.1490784,-1.516144,-1.128805,-0.585131,0.904328,-0.611816,25
DSSYKIVIOFKYAU-XCBNKYQSSA-N,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,0.972403313,152.236,178,195.863,-0.094986003,-0.10204939,-0.007063387,0.090752,0.082835,-0.007917,3.4386,4.4982,-0.35201,0.31053,0.03238,0.35222,338.0510864,-0.564221,-1.964742,-0.564221,0.559363,-0.564221,27
DTVXJINHUJSUDF-KTKRTIGZSA-N,CCN(CC)CCOC(=O)c1ccc(cc1)NC(=O)/C=C\C(=O)O,-3.31785744,334.372,152,352.109,-0.298619163,-0.318632311,-0.020013148,-0.016126,-0.035563,-0.019437,5.0981,7.694,-0.31948,0.22399,-0.05416,0.31969,620.0632935,-2.64878,-0.44092,-0.583548,0.672662,-3.487029,46
DTWMUZVZPXOTII-UHFFFAOYSA-N,Cc1cc(C)c(c(c1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],-1.301321832,241.16,125,170.725,0.016806142,-0.001295175,-0.018101317,0.125409,0.104913,-0.020496,9.0584,13.2272,-0.4142,0.19876,-0.07939,0.41441,386.8641968,-2.816432,-1.291558,-0.559354,0.887429,-0.202019,24
DWTSYTGLYWRMAZ-LXGJOWSGSA-N,C=C(C)C1C/C(=N/Nc2ccccc2)/C(=C(C1)/N=N/c1ccccc1)C,-1.510299339,344.459,147,413.393,0.206964345,0.194826688,-0.012137657,0.533995,0.521244,-0.012751,3.0131,4.0518,-0.29813,0.24232,-0.03583,0.29834,672.3616333,0,-3.289626,-0.522816,0.259565,-0.805095,50
DYIOSHGVFJTOAR-JGWLITMVSA-N,C([C@H]([C@H]([C@@H]([C@H](CS)O)O)O)O)O,-1.066742368,198.24,92.5,208.488,-0.39070811,-0.407546602,-0.016838492,-0.244925,-0.263399,-0.018474,1.2862,1.3678,-0.33341,0.28733,0.00918,0.33362,369.7937317,-2.89556,-0.145316,-0.605018,0.348333,-3.159331,26
DZQISOJKASMITI-UHFFFAOYSA-N,CCCCCCCCCCP(=O)(O)O,-0.522888515,222.265,102.25,325.852,-0.378786468,-0.39469057,-0.015904102,-0.134166,-0.149786,-0.01562,1.3676,2.2909,-0.39821,0.32372,0.04557,0.39842,497.0259399,-2.349382,-3.09293,-0.904654,1.690296,-0.659086,37
FATBKZJZAHWCSL-UHFFFAOYSA-N,c1c(c(Cl)nc(c1Cl)Cl)Cl,-0.433878987,216.882,90.5,94.669,0.01873795,0.011352273,-0.007385677,0.03116,0.02347,-0.00769,2.3776,3.1392,-0.35953,0.22426,-0.05389,0.35974,324.2987671,0,0.079486,-0.320288,0.203137,-0.282623,11
FBFHQXIENYXRKB-UHFFFAOYSA-N,c1ccc(cc1)/N=N/c1ccc(cc1)Oc1nc(Cl)nc(Cl)n1,-2.31657923,346.175,169.25,298.423,0.191359685,0.176297858,-0.015061827,0.344299,0.32857,-0.015729,3.3203,4.3102,-0.3428,0.22146,-0.05669,0.34301,589.5338135,-0.293009,0.35633,-0.534172,0.582411,-1.939859,32
FBMORZZOJSDNRQ-GLQYFDAESA-N,C=C1CCC[C@]2(C)C[C@]3(C(=C(C)C(=O)O3)C[C@@H]12)O,-0.858778798,248.322,197.25,256.062,-0.215111395,-0.227722791,-0.012611396,0.039759,0.026405,-0.013354,4.5676,7.2072,-0.36613,0.25896,-0.01919,0.36634,449.3485413,-1.607425,-1.860688,-0.550427,0.651177,-1.607425,38
FBPFZTCFMRRESA-KVTDHHQDSA-N,C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O,-2.886123037,182.174,166,186.396,-0.45936998,-0.475328995,-0.015959015,-0.311694,-0.330323,-0.018629,0.8809,4.685,-0.38215,0.32088,0.04273,0.38236,363.2481995,-3.433316,0.089567,-0.60247,0.35909,-3.433316,26
FDBNCQRSJCGNHW-UHFFFAOYSA-N,c1ccc(cc1)COC(=O)NCCCCCC(=O)NCCCCCC(=O)NCCCCCC(=O)O,-1.753001822,491.628,134,570.425,-0.497872053,-0.529643377,-0.031771324,0.029217,-0.006975,-0.036192,6.7721,8.5254,-0.35614,0.27572,-0.00243,0.35635,785.7595215,-3.610565,-2.089146,-0.679039,0.710849,-5.018535,76
FDDJKDJSDPCMJE-UHFFFAOYSA-N,Cc1cc(ccc1OCC(=O)Nc1ccccc1)Cl,-1.399099211,275.735,129.9,289.135,-0.07798596,-0.088863111,-0.010877151,0.112599,0.100409,-0.01219,2.84,4.0593,-0.33136,0.26464,-0.01351,0.33157,506.7523499,-0.950805,-1.094152,-0.578144,0.569257,-1.511923,33
FEWJPZIEWOKRBE-JCYAYHJZSA-N,[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,0.161805214,150.088,170,114.217,-0.421993508,-0.436611109,-0.014617601,-0.360598,-0.376187,-0.015589,0.2813,0.3518,-0.40996,0.26336,-0.01479,0.41017,293.9964294,-3.095571,1.211097,-0.54224,0.579276,-3.095571,16
FFDGPVCHZBVARC-UHFFFAOYSA-N,CN(C)CC(=O)O,0.090993157,103.121,180,143.627,-0.1512044,-0.160332049,-0.009127648,-0.063592,-0.075972,-0.01238,0.3761,0.7772,-0.33672,0.29477,0.01662,0.33693,276.7167664,-1.10944,-0.344971,-0.566327,0.63402,-1.349481,16
FFGPTBGBLSHEPO-UHFFFAOYSA-N,c1ccc2c(c1)C=Cc1ccccc1N2C(=O)N,-1.101572489,236.273,191,280.247,0.042939872,0.029094704,-0.013845169,0.22314,0.208432,-0.014708,3.8646,5.5445,-0.32168,0.25694,-0.02121,0.32189,441.3720398,-0.639845,-0.600934,-0.639845,0.698831,-1.633978,30
FGHCYIPZQUMLRQ-UHFFFAOYSA-N,C1=C(C(=O)C(=CC1=O)Br)Br,-1.248609112,265.889,130,58.644,-0.026055968,-0.039445322,-0.013389354,0.000775,-0.012956,-0.013731,0.5514,1.3088,-0.40202,0.1857,-0.09245,0.40223,323.8288574,-0.873287,0.448761,-0.44042,0.547331,-0.876983,12
FHHCKYIBYRNHOZ-UHFFFAOYSA-N,c1ccc(cc1)c1c[nH]c(c2ccccc2)n1,-0.241601153,220.274,167,243.994,0.129882345,0.117118119,-0.012764226,0.305298,0.292015,-0.013283,3.5394,5.0701,-0.31617,0.2663,-0.01185,0.31638,457.2784424,0,-1.514478,-0.389323,0.297662,-0.572724,29
FIQMHBFVRAXMOP-UHFFFAOYSA-N,c1ccc(cc1)P(=O)(c1ccccc1)c1ccccc1,0.265996328,278.29,154.5,324.504,0.014161671,-0.001186001,-0.015347672,0.226409,0.208804,-0.017605,4.7748,7.0888,-0.36063,0.27518,-0.00297,0.36084,511.3938599,-0.939392,-2.791024,-0.939392,1.379239,0.439847,35
FMXDVBRYDYFVGS-UHFFFAOYSA-N,COc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],-1.11385346,243.133,67.625,123.33,-0.028313218,-0.047758579,-0.019445361,0.060235,0.039779,-0.020456,3.6341,4.5324,-0.41041,0.18812,-0.09003,0.41062,390.9477539,-3.165762,-0.477614,-0.503872,0.906883,-0.466688,22
FOGXJPFPZOHSQS-AYVLZSQQSA-N,CCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](C[C@]12C)O)C(=O)COC(=O)CC,0.072203685,488.621,122,467.089,-0.545583283,-0.573273138,-0.027689855,-0.024937,-0.051543,-0.026606,5.471,8.7646,-0.35798,0.26853,-0.00962,0.35819,740.9447021,-3.769039,-3.041498,-0.611542,0.696151,-3.769039,75
FPBODWXATDKICU-FLFWOSPYSA-N,CCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@H]23)C1,-2.208446731,484.806,98.25,619.572,-0.312045791,-0.321306161,-0.00926037,0.380426,0.370347,-0.010079,2.2685,3.1021,-0.3409,0.31274,0.03459,0.34111,852.5491333,-1.102037,-6.978478,-0.597012,0.678538,-1.102037,91
FPWNLURCHDRMHC-UHFFFAOYSA-N,c1ccc(cc1)c1ccc(cc1)Cl,-0.250254149,188.656,76,204.778,0.059203046,0.055788775,-0.003414271,0.182836,0.179087,-0.003749,2.0823,2.5603,-0.33917,0.26511,-0.01304,0.33938,387.7262268,0,-1.35957,-0.175704,0.176526,-0.115378,22
FVWJYYTZTCVBKE-ROUWMTJPSA-N,C=C(C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@@H](C(C)(C)[C@@H]5CC[C@@]34C)O)[C@@H]12)CO,-2.813182486,442.726,252.5,557.144,-0.264234086,-0.279167763,-0.014933677,0.364003,0.348353,-0.01565,2.0894,2.5306,-0.35582,0.32488,0.04673,0.35603,660.8748169,-1.212019,-6.457113,-0.614427,0.325412,-1.212019,82
FWSMXVXIXPWASU-KACYJRNJSA-N,CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(ccc4[C@H]3CC[C@]12C)OC(=O)c1ccccc1,-1.663336191,460.613,132,489.526,-0.274626417,-0.288960509,-0.014334092,0.214942,0.199655,-0.015287,4.3117,5.8835,-0.32582,0.25063,-0.02752,0.32603,774.3598022,-2.071747,-3.475383,-0.592984,0.674414,-2.071747,70
FXRUPEZGPCYOMZ-NSDJQYKISA-N,C1CCC2C(C1)C1CC2NC2CCCC(NC3CC(C4CCCCC34)NC3CCCC(N1)N3)N2,-2.505874587,438.491,261,661.154,-0.085949385,-0.103292692,-0.017343307,0.574464,0.555542,-0.018922,2.0095,2.8282,-0.31934,0.37028,0.09213,0.31955,735.7468262,0,-4.258732,-0.588998,0.239927,-3.278912,84
FYMCICGEGWOUKR-VAWYXSNFSA-N,c1cc(cc(c1)N=NC(=O)N)C(=O)N,-1.541361267,192.177,186,156.94,-0.015677454,-0.037069758,-0.021392304,0.091434,0.068724,-0.02271,1.2879,4.2511,-0.3619,0.22206,-0.05609,0.36211,408.8144226,-1.211093,0.712232,-0.627093,0.65071,-2.591462,22
