StdInChIKey,SMILES,LogS,Volume,MW,MP,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,gas_dip,solv_dip,HOMO,LsoluHsolv,LUMO,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms
KYGZCKSPAKDVKC-UHFFFAOYSA-N,CCn1cc(c(=O)c2cc3c(cc12)OCO3)C(=O)O,-1.850758304,213.397156,261.234,314.5,-0.256350273,-0.280333794,-0.023983521,-0.091865398,-0.117200136,-0.025334738,10.71321622,14.98698459,-0.339472136,0.233789356,-0.044360644,0.339682136,446.0673598,-2.561101481,0.536985929,-0.629719641,0.759047023,-2.734591307,30
KZNIFHPLKGYRTM-UHFFFAOYSA-N,c1cc(ccc1c1cc(=O)c2c(cc(cc2o1)O)O)O,-2.219563635,233.8633754,270.241,345.25,-0.248297495,-0.263660225,-0.01536273,-0.088669677,-0.105852689,-0.017183012,4.937402798,7.484750405,-0.348233394,0.236284029,-0.041865971,0.348443394,465.3082127,-2.398954467,-0.100152021,-0.663876437,0.691517775,-2.398954467,30
KZSNJWFQEVHDMF-BYPYZUCNSA-N,CC(C)[C@@H](C(=O)O)N,-3.601867258,155.0125939,117.148,302.5,-0.174201877,-0.184535337,-0.01033346,-0.061821089,-0.073087434,-0.011266345,1.864545365,3.522413119,-0.364800564,0.293992142,0.015842142,0.365010564,298.203766,-1.101218028,-0.487833539,-0.567896656,0.635954336,-1.631995295,19
KZTJCLJWIVFCLV-UHFFFAOYSA-N,CC(C(=O)O)N(CCC(=O)O)C(=O)C,-0.068248233,197.5220684,203.195,140.5,-0.388591595,-0.404872548,-0.016280953,-0.239700236,-0.257241565,-0.017541329,2.71650628,7.293128159,-0.36718354,0.279409061,0.001259061,0.36739354,388.6943114,-2.825053965,0.373832147,-0.636228239,0.690926014,-3.263249405,27
LDVVMCZRFWMZSG-OLQVQODUSA-N,C1=CC[C@@H]2[C@H](C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl,-2.015580865,178.2942523,300.593,167.75,-0.113596695,-0.127509296,-0.013912602,-0.008468708,-0.022402111,-0.013933403,4.879015812,6.033596885,-0.353525541,0.2263803,-0.0517697,0.353735541,429.2929762,-0.958073102,0.091067611,-0.582436464,0.626199441,-1.442612433,24
LFIFACPITLMARN-UHFFFAOYSA-N,CCN(CC)CCOC(=O)c1ccc(cc1)NC(=O)CCC(=O)O,-3.388272563,379.9833094,336.388,153.5,-0.351941205,-0.371983486,-0.020042281,-0.049591778,-0.069940292,-0.020348514,5.548066274,7.381251197,-0.318496015,0.2549432,-0.0232068,0.318706015,632.0703884,-2.736750096,-0.712589725,-0.589383405,0.678892995,-3.5932422,48
LGGDXXJAGWBUSL-BKRJIHRRSA-N,CC(=O)O[C@H]1CC[C@H]2[C@H]3Cc4ccc(c5c4[C@@]2(CCN3C)[C@H]1O5)OC,-0.784715311,372.9299399,343.423,117.25,-0.237794774,-0.253988703,-0.016193929,0.102358742,0.085692801,-0.016665941,2.189848925,4.402731351,-0.302827654,0.286509187,0.008359187,0.303037654,550.024486,-1.867894731,-1.785631732,-0.604616781,0.71659503,-2.218117167,50
LHJUVPXOXCFLCH-UHFFFAOYSA-N,c1ccc(cc1)c1cc(ccc1[N+](=O)[O-])O,0.054531415,192.0245418,215.208,57.5,-0.002014964,-0.015963915,-0.013948951,0.131450986,0.117389642,-0.014061344,5.44081689,7.532301253,-0.360136907,0.235309516,-0.042840484,0.360346907,408.192539,-1.499212344,-1.13482939,-0.540931117,0.887842926,-0.611369418,25
LHNVKVKZPHUYQO-SRWWVFQWSA-N,CC(=O)[C@@]12[C@@H](C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@H]4CC[C@]13C)O2,-1.442176367,369.032081,328.452,206,-0.182837209,-0.201035715,-0.018198505,0.185236335,0.165186032,-0.020050303,3.543458023,4.428994938,-0.361123122,0.276232703,-0.001917297,0.361333122,537.5176242,-1.610179848,-3.002012283,-0.635005519,0.636195507,-1.610179848,52
LJCBXNYWNSNKJY-UHFFFAOYSA-N,CCOc1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])Cl,-1.54690736,159.3811508,246.607,112,-0.058388861,-0.07697518,-0.018586318,0.042566206,0.022635388,-0.019930818,7.87320879,10.1393944,-0.391092959,0.207970787,-0.070179213,0.391302959,408.7294823,-2.34443463,-0.74731226,-0.523408861,0.911451806,-0.524616344,23
LJCWONGJFPCTTL-SSDOTTSWSA-N,c1cc(ccc1[C@H](C(=O)O)N)O,-3.793469596,167.4540233,167.164,233,-0.175137512,-0.189079973,-0.013942461,-0.063641494,-0.079106299,-0.015464805,2.936091915,3.815185069,-0.34406516,0.26815272,-0.00999728,0.34427516,352.955026,-1.572909826,0.035517239,-0.558224031,0.634557814,-2.100547109,21
LKEGCXYQDMPMDD-UHFFFAOYSA-N,c1ccc(cc1)Nc1ccc(cc1N)Cl,-0.436730994,226.3459799,218.686,79,0.061703297,0.052879133,-0.008824165,0.211385925,0.202438153,-0.008947772,2.066589385,2.863950966,-0.312678773,0.269647205,-0.008502795,0.312888773,424.3706555,0,-1.124430694,-0.483620608,0.271183061,-1.017736154,26
LKHMZCUKGPUKEA-UHFFFAOYSA-N,COc1ccc(cc1)N=Cc1ccccc1,-1.500312969,248.7362731,211.263,70.375,0.052424362,0.042890236,-0.009534125,0.2268421,0.2169729,-0.0098692,1.240649992,1.606337947,-0.3112895,0.257977,-0.020173,0.3114995,461.1893214,-0.396244351,-1.369044895,-0.396244351,0.311760339,-0.734319187,29
LKJNVSBOVUWHDE-UHFFFAOYSA-N,Cc1cc(ccc1Nc1c(cc(C)s1)C#N)N(=O)=O,-1.725700348,232.7553461,273.315,115.25,0.097249685,0.078958524,-0.018291162,0.254409159,0.234582333,-0.019826826,5.701503223,11.26213807,-0.329799284,0.218182878,-0.059967122,0.330009284,492.1145879,-1.055369386,-1.397349104,-0.528258843,0.870546437,-0.746519591,30
LLOXZCFOAUCDAE-UHFFFAOYSA-N,c1ccc(cc1)P(=O)(c1ccccc1)c1cc(ccc1O)O,-0.964369565,307.4982479,310.289,214.5,-0.135844521,-0.152303426,-0.016458906,0.077716396,0.060083421,-0.017632975,5.197060564,7.657950119,-0.3114605,0.264227043,-0.013922957,0.3116705,530.8140358,-1.989771696,-2.268547625,-0.925776192,1.396355282,-0.593416413,37
LMYRWZFENFIFIT-UHFFFAOYSA-N,Cc1ccc(cc1)S(=O)(=O)N,-0.047210424,166.4854797,171.22,137,-0.099050404,-0.118114369,-0.019063965,0.005363364,-0.014115092,-0.019478456,5.660595849,7.495933288,-0.370844939,0.260693057,-0.017456943,0.371054939,352.8269478,-2.01203491,-1.41944645,-1.006019254,2.562022055,-0.373738275,20
LNTHITQWFMADLM-UHFFFAOYSA-N,c1c(cc(c(c1O)O)O)C(=O)O,-0.057056573,120.5993235,170.122,240.25,-0.304656011,-0.315934368,-0.011278357,-0.229743282,-0.241312134,-0.011568852,2.643103616,3.88689874,-0.343638917,0.237414302,-0.040735698,0.343848917,329.7899531,-2.461405778,0.617523262,-0.556340889,0.652851385,-2.461405778,18
LOOJXSYHZHCBMU-UHFFFAOYSA-N,CCCC(CCC)(C1CCCCC1)C(=O)NO,-7.20E-06,341.1809244,241.374,119.5,-0.170678554,-0.180174126,-0.009495573,0.146515047,0.135500222,-0.011014826,3.497997827,4.553555329,-0.345820334,0.292576249,0.014426249,0.346030334,487.261817,-0.969173711,-2.877270705,-0.571407072,0.53567892,-1.266742956,44
LOUPRKONTZGTKE-WZBLMQSHSA-N,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](c1ccnc2ccc(cc12)OC)O,0.607805464,354.0336731,324.423,175.35,-0.043011109,-0.058038076,-0.015026968,0.283079697,0.266000105,-0.017079592,3.3520591,4.565460427,-0.321029843,0.252843185,-0.025306815,0.321239843,568.9936678,-0.968413861,-2.236875291,-0.579918757,0.333086253,-1.644833965,48
LPEPZBJOKDYZAD-UHFFFAOYSA-N,c1ccc(c(c1)C(=O)O)Nc1cccc(c1)C(F)(F)F,-0.098819806,217.7001276,281.234,130.07,-0.325860423,-0.334266557,-0.008406133,-0.171241792,-0.181862074,-0.010620282,3.807495688,4.661876954,-0.325834413,0.242548039,-0.035601961,0.326044413,475.5205112,-1.149326434,0.076245408,-0.614359495,0.705928933,-2.150399274,30
LPHRUDILDCGDJM-UHFFFAOYSA-N,CC(C)c1cc(c(C)c(c1)N)N,-1.443202012,233.0186986,164.25,98.5,-0.011683735,-0.023743307,-0.012059573,0.173119181,0.159729034,-0.013390147,1.830598378,2.601114173,-0.299826855,0.307830912,0.029680912,0.300036855,387.2305536,0,-1.843844827,-0.523329368,0.297703464,-1.045853287,28
LRQKBLKVPFOOQJ-UHFFFAOYSA-N,CCCCC(C(=O)[O-])[NH3+],-2.984312165,158.7363769,131.175,276,-0.175263605,-0.200627078,-0.025363473,-0.03828389,-0.059690767,-0.021406877,5.520550288,14.29137005,-0.380623292,0.304647582,0.026497582,0.380833292,323.4252698,-1.502956105,-0.76806944,-0.773179157,0.717728805,-1.577120998,22
LRQYSMQNJLZKPS-UHFFFAOYSA-N,Cc1ccc2ccc(C)cc2c1,0.074274412,207.720579,156.227,95.85,0.032307984,0.027659288,-0.004648696,0.183681632,0.178193,-0.005488632,0.272857895,0.1779,-0.31792,0.27021,-0.00794,0.31813,370.0352382,0,-2.027674737,-0.520377421,0.176789158,0,24
LRUIWCGKRGPZSC-UHFFFAOYSA-N,c1cc(cc(c1)Nc1ccc(cc1N)Cl)Cl,-1.558247295,220.9200184,253.131,100,0.044293271,0.034892925,-0.009400346,0.183248371,0.173066634,-0.010181737,2.310123909,3.145249372,-0.321686744,0.264300539,-0.013849461,0.321896744,447.3508586,0,-0.946942171,-0.480999702,0.301303664,-1.130412457,26
LSAFLTQKGRHWTF-ULBORTECSA-N,CCC(=Cc1ccco1)C=NNC(=O)N,-1.586482533,223.2787884,207.232,220.5,-0.035524535,-0.048856301,-0.013331766,0.124346276,0.109909567,-0.014436709,3.519600673,4.61886392,-0.328959054,0.260333945,-0.017816055,0.329169054,443.7361251,-0.906844626,-0.629243308,-0.632626131,0.69452616,-1.981447819,28
LSPHULWDVZXLIL-LDWIPMOCSA-N,CC1(C)[C@H](CC[C@@]1(C)C(=O)O)C(=O)O,0.597868172,220.1565925,200.235,187.75,-0.341321202,-0.353250239,-0.011929037,-0.154055241,-0.167586279,-0.013531038,2.402909387,3.241472731,-0.405575444,0.293366552,0.015216552,0.405785444,376.1284201,-2.22344987,-0.843245935,-0.579680893,0.664301277,-2.22344987,30
LTTWKTVIELEIDC-UHFFFAOYSA-N,C=CC(CC)OC(=O)NC(=O)N,-1.015884705,192.0056003,172.184,172,-0.214319946,-0.224931571,-0.010611625,-0.079726983,-0.092319747,-0.012592764,3.566975316,4.758171974,-0.396043876,0.271557056,-0.006592944,0.396253876,388.6021955,-1.67013724,0.425910962,-0.603076989,0.75341374,-2.800531442,24
LUYAMNYBNTVQJG-UHFFFAOYSA-N,C(CS(=O)(=O)CCCl)Cl,-0.429952338,138.2281312,191.078,56,-0.179815172,-0.202543341,-0.022728169,-0.106240017,-0.128483254,-0.022243237,2.661158561,4.456990961,-0.405803248,0.27496846,-0.00318154,0.406013248,346.3627108,-1.992592172,-1.795106334,-0.997919718,2.51350276,0.131598773,17
LVEXDMBRIRBLTD-UHFFFAOYSA-N,CC(=C(c1ccccc1)O)C(=O)c1ccccc1,-1.289524726,269.6125366,238.286,107.5,-0.041885953,-0.050359192,-0.008473239,0.151088176,0.139929748,-0.011158428,3.733603445,4.966193801,-0.343331656,0.253683786,-0.024466214,0.343541656,472.9122049,-1.109467457,-1.351194705,-0.613672938,0.590008446,-1.109467457,32
MALVFHHUZNLXFS-UHFFFAOYSA-N,Cc1c(C#N)c(c2ccccc2)n(c2ccccc2)n1,-2.479320814,285.7350073,259.31,190,0.187544692,0.17557845,-0.011966242,0.3834905,0.37052645,-0.01296405,5.14965,6.781179998,-0.34416,0.24696,-0.03119,0.34437,500.8075012,0,-1.5723291,-0.49532485,0.23185465,-0.66367255,33
MATGKVZWFZHCLI-UHFFFAOYSA-N,COc1cc(ccc1O)CC1COC(=O)C1Cc1ccc(c(c1)OC)O,-0.702872483,362.9100627,358.391,117.75,-0.337735033,-0.360011201,-0.022276168,-0.040733592,-0.064860679,-0.024127087,4.840486812,8.115967846,-0.315188365,0.271262254,-0.006887746,0.315398365,620.1947572,-2.763585735,-1.278346636,-0.532776802,0.644727536,-2.763585735,48
MBUKWVQKGHOBTG-UHFFFAOYSA-N,c1cc(cc(c1)[N+](=O)[O-])C(=O)N=[N+]=[N-],-1.432119612,127.3513667,192.134,67.75,0.090425915,0.076894604,-0.013531311,0.160542065,0.148359327,-0.012182738,4.076122566,5.550002058,-0.407216567,0.210262004,-0.067887996,0.407426567,364.3600437,-1.544004703,0.107501998,-0.594772834,0.863025574,-0.850763949,18
MBXIRNHACKAGPA-UHFFFAOYSA-N,c1c(c(cc(c1[N+](=O)[O-])O)O)[N+](=O)[O-],-2.222083205,109.5218084,200.108,215,-0.136398763,-0.14828905,-0.011890286,-0.067594312,-0.081337338,-0.013743027,2.166824626,2.959797727,-0.404705987,0.202298026,-0.075851974,0.404915987,334.7573574,-2.875355415,-0.167889833,-0.562041189,0.915622529,-1.04412825,18
MDHAARLWBHZGIP-UHFFFAOYSA-N,Cc1ccc(C)c(c1)OP(=O)(Oc1cc(C)ccc1C)Oc1cc(C)ccc1C,-0.780751347,462.2279222,410.45,79,-0.331327664,-0.345268833,-0.013941169,0.020125162,0.004285267,-0.015839895,0.49225303,1.031796063,-0.330587986,0.27605947,-0.00209053,0.330797986,681.0391203,-2.618848993,-3.91910524,-0.857401333,1.813706048,-0.805142944,56
MECHNRXZTMCUDQ-RKHKHRCZSA-N,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C\3/C[C@H](CCC3=C)O)/CCC[C@]12C,-0.151257092,551.258585,396.657,116,-0.119792518,-0.128371539,-0.008579021,0.423875303,0.413442792,-0.010432511,2.203131504,2.715860825,-0.319837384,0.29673408,0.01858408,0.320047384,738.3385949,-0.612255596,-6.028995524,-0.612255596,0.327867853,-0.612255596,73
MENUYOGJCXAFFU-UHFFFAOYSA-N,c1ccc(cc1)NN=C(C#N)C#N,-0.492149724,159.0782845,170.173,144,0.206609199,0.192677082,-0.013932117,0.296633842,0.283343011,-0.013290831,6.553616739,9.228669714,-0.34622441,0.226304786,-0.051845214,0.34643441,375.2696274,0,-0.480589478,-0.283468843,0.302650115,-0.672906033,19
METKIMKYRPQLGS-UHFFFAOYSA-N,CC(C)NCC(COc1ccc(cc1)CC(=O)N)O,-0.725034713,316.4319778,266.34,151.75,-0.208417139,-0.228455853,-0.020038714,0.05676051,0.03542826,-0.02133225,4.052583419,4.165613892,-0.331920606,0.272689404,-0.005460596,0.332130606,549.0642659,-1.658061638,-1.411382237,-0.654132617,0.634335623,-2.692795445,41
MFEWNFVBWPABCX-UHFFFAOYSA-N,c1ccc(cc1)C(c1ccccc1)(C(c1ccccc1)(c1ccccc1)O)O,-2.484844146,401.3071524,366.459,185.75,0.0260788,0.017202075,-0.008876725,0.350032472,0.340047329,-0.009985143,2.193295159,3.133924499,-0.341001684,0.276746074,-0.001403926,0.341211684,594.7508655,-1.180927881,-2.676803697,-0.592408819,0.341169777,-1.180927881,50
MHWLWQUZZRMNGJ-UHFFFAOYSA-N,CCn1cc(c(=O)c2ccc(C)nc12)C(=O)O,-2.450014266,226.2199773,232.239,228.9,-0.158658896,-0.179867559,-0.021208664,0.005949695,-0.016307316,-0.022257011,9.980404514,13.61116433,-0.357838944,0.232167676,-0.045982324,0.358048944,435.6923593,-1.802189449,0.050428377,-0.629010396,0.75877761,-2.468551898,29
MIJYXULNPSFWEK-GTOFXWBISA-N,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](C(C)(C)[C@@H]5CC[C@@]34C)O)[C@@H]2C1)C(=O)O,-1.869666337,541.8335993,456.709,303.5,-0.347097454,-0.362476622,-0.015379168,0.266014403,0.248897884,-0.017116519,3.012543695,2.715593834,-0.338695301,0.30533861,0.02718861,0.338905301,667.1151686,-1.739737554,-5.807095998,-0.613203352,0.623368229,-1.739737554,81
MKNNAZIBCYBRNG-QZQOTICOSA-N,CC(C)COC(=O)c1ccc(cc1)N=Nc1ccc(cc1N)N,-0.68916985,365.3427157,312.371,116.5,-0.027965357,-0.045659447,-0.01769409,0.238316255,0.218540955,-0.0197753,5.935367768,8.900929655,-0.309293415,0.248749426,-0.029400574,0.309503415,610.3330771,-1.052131734,-1.380914146,-0.623374804,0.669221153,-2.358608397,43
MKUXAQIIEYXACX-UHFFFAOYSA-N,C(COCn1cnc2c1[nH]c(N)nc2=O)O,-3.398339376,205.0260513,225.207,251.5,-0.097319425,-0.139036391,-0.041716966,0.049682209,0.007933473,-0.041748736,11.63927547,19.25370777,-0.337798486,0.268105506,-0.010044494,0.338008486,402.4885431,-1.62820105,1.274784413,-0.696731387,0.711136439,-3.740886807,27
MNHJLXNOILHBHI-OXAWKVHCSA-N,c1cc(C=C2COCC(=Cc3ccco3)C2=O)oc1,-2.408677432,247.4444644,256.258,180.75,-0.097868634,-0.107649555,-0.009780921,0.077311979,0.06625316,-0.011058819,2.870238682,4.228121819,-0.339844624,0.230158397,-0.047991603,0.340054624,477.7301782,-1.504087784,-0.607188433,-0.533218524,0.578243741,-1.504087784,31
MNVLOIZGWLNEEE-UHFFFAOYSA-N,CC(CCC1CCCCC1)OC(=O)NC(=O)N,-2.007808719,294.5308664,242.318,148,-0.288521328,-0.300482499,-0.01196117,-0.026151891,-0.038660225,-0.012508334,4.014511642,5.09472774,-0.395286772,0.276163111,-0.001986889,0.395496772,499.9162569,-1.694878158,-0.823537336,-0.606751262,0.7546129,-2.826019199,39
MOBNEVYPNLXFLO-UHFFFAOYSA-N,Cc1ccc2cc(C(=O)O)c(=O)oc2c1,-1.65680494,169.74374,204.182,199.9,-0.214384004,-0.230909437,-0.016525433,-0.098614972,-0.116086559,-0.017471587,8.06001817,11.70851873,-0.366499853,0.213474009,-0.064675991,0.366709853,387.5735613,-2.027919371,0.330355557,-0.582446682,0.739281339,-2.027919371,23
MSHFCDBRRLKKAI-UHFFFAOYSA-N,COc1ccc(cc1)S(=O)(=O)NNC(=O)C(c1ccccc1)(c1ccccc1)O,-2.57399547,383.4798457,412.466,220.5,-0.170302136,-0.192835541,-0.022533405,0.120262901,0.094155755,-0.026107146,7.14556774,8.397467773,-0.348440726,0.252635469,-0.025514531,0.348650726,669.3673628,-3.477154974,-1.856599272,-0.9852542,2.52946223,-1.935083628,49
MTCFGRXMJLQNBG-REOHCLBHSA-N,C([C@@H](C(=O)O)N)O,-3.745111985,106.3540218,105.093,221.5,-0.220710945,-0.232158602,-0.011447657,-0.154538697,-0.167122468,-0.012583771,1.702628785,2.863486955,-0.379082379,0.277679064,-0.000470936,0.379292379,265.012632,-1.640529027,0.468562368,-0.561753838,0.610632607,-2.152035381,14
MTZSKSPYUYTKCT-RELWKKBWSA-N,CCOC(=O)C(c1ccccc1)SC1=NC(=Cc2ccccc2)C(=O)N1c1ccccc1,-2.24801056,451.3052645,442.538,156.25,-0.012735387,-0.028440254,-0.015704866,0.314004732,0.29645929,-0.017545442,2.674678665,3.665668076,-0.327068795,0.230336306,-0.047813694,0.327278795,735.6182582,-1.510563638,-1.411129446,-0.554669632,0.661774867,-2.26961733,54
MUUZRJUPVBJRCW-UHFFFAOYSA-N,COc1ccc(cc1)N=Cc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],-2.2839971,236.0421773,301.258,131.225,0.043516485,0.025355304,-0.01816118,0.21559895,0.195965409,-0.019633541,7.799974998,8.242041886,-0.3335535,0.198252,-0.079898,0.3337635,528.0052757,-2.346271019,-1.072599065,-0.493931994,0.871764112,-0.880763397,33
MWPLVEDNUUSJAV-UHFFFAOYSA-N,c1ccc2cc3ccccc3cc2c1,-2.103700991,213.9915027,178.233,215.785,0.095707925,0.091161112,-0.004546813,0.243638857,0.238678576,-0.004960281,0,0,-0.307494286,0.24303,-0.03512,0.307704286,376.2876534,0,-1.605408894,-0.199984848,0.167912565,0,24
MXIUSHZGPUCUIF-UHFFFAOYSA-N,CCC(CC)CC1(CCO)C(=O)NC(=S)NC1=O,-0.649968662,282.3379731,272.368,164.5,-0.241853237,-0.257063167,-0.01520993,-6.86E-05,-0.017143718,-0.017075104,3.843548726,5.828623229,-0.350754542,0.2228244,-0.0553256,0.350964542,472.3228556,-1.520479307,-0.54212939,-0.582648517,0.613468206,-3.068989774,38
MYSWGUAQZAJSOK-UHFFFAOYSA-N,C1CC1n1cc(c(=O)c2cc(c(cc12)N1CCNCC1)F)C(=O)O,-3.757007927,318.223066,331.347,266,-0.178760526,-0.206830456,-0.02806993,0.082773846,0.052783023,-0.029990823,12.5301212,17.88517252,-0.330455601,0.238859725,-0.039290275,0.330665601,538.8578205,-1.828782552,-0.553188225,-0.639996752,0.760241943,-2.841259405,42
MZRSAJZDYIISJW-UHFFFAOYSA-N,c1ccc(cc1)C(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1,-0.563834417,416.8238327,380.426,181.25,0.08852951,0.070013453,-0.018516057,0.397387331,0.379129142,-0.018258189,5.839428248,9.796745682,-0.308920521,0.265423771,-0.012726229,0.309130521,655.8658651,-0.758379785,-3.854283912,-0.953648911,1.205809273,0.447429489,49
NEKYKEAIHPEYBR-UHFFFAOYSA-N,CN(C)c1ccc(cc1)C(=NC(=S)Nc1ccccc1)c1ccc(cc1)N(C)C,-1.7493147,470.1080767,402.563,194.5,0.170811632,0.141226747,-0.029584885,0.522732588,0.491932765,-0.030799823,7.076118167,11.71488309,-0.301369796,0.260904944,-0.017245056,0.301579796,717.6471915,0,-2.303937829,-0.75760943,0.521249677,-2.124360488,55
NFDQYBUVHVRNNY-VATFKXGISA-N,C[C@H]1C[C@](C)(C[C@@H]([C@@H](CC2CC(=O)NC(=O)C2)O)C1=O)O,-0.297178144,313.6266401,297.351,157.5,-0.423953585,-0.447439216,-0.023485631,-0.134254328,-0.159491568,-0.02523724,6.730016665,9.562132202,-0.378271809,0.276755771,-0.001394229,0.378481809,519.0124109,-2.941243251,-1.001347741,-0.630665948,0.673190758,-3.531453541,44
NGMMGKYJUWYIIG-UHFFFAOYSA-N,c1cc(cc(c1)O)C(=O)N,-0.387215989,140.8346247,137.138,167.25,-0.099743642,-0.114280276,-0.014536634,-0.015305151,-0.029867173,-0.014562022,3.948133891,5.545572996,-0.347299453,0.25986922,-0.01828078,0.347509453,317.6507465,-1.116810851,0.018354138,-0.628684099,0.593505048,-1.654294209,17
NHAZGGKOGUUUSH-UHFFFAOYSA-N,CC1(C)COP(=O)(C(C)(C)O)OC1,-0.223633396,236.973362,208.194,181,-0.41159914,-0.430893868,-0.019294727,-0.226063809,-0.24678367,-0.020719862,4.084691149,6.222423493,-0.378067834,0.320917728,0.042767728,0.378277834,393.8110625,-2.723889429,-1.944902998,-0.887708775,1.615955392,-1.107934037,30
NIHNNTQXNPWCJQ-UHFFFAOYSA-N,c1ccc2c(c1)Cc1ccccc21,-0.862284454,185.7876996,166.222,114.5,0.076936224,0.072642686,-0.004293538,0.219342,0.214501,-0.004841,0.5929,0.8004,-0.32093,0.26748,-0.01067,0.32114,365.9940704,0,-1.6258201,-0.3262757,0.180714,0,23
NKPYBHNKCKUNRN-UHFFFAOYSA-N,CCS(=O)(=O)C(C)(C(Cl)(Cl)Cl)S(=O)(=O)CC,-1.266915455,220.7426197,331.669,108.5,-0.309599336,-0.330645561,-0.021046225,-0.166996267,-0.190035115,-0.023038848,2.545479168,5.894226794,-0.40000928,0.25320854,-0.02494146,0.40021928,430.0158015,-3.856741782,-3.370683199,-0.985053904,2.482667973,0.834954567,29
NLARCUDOUOQRPB-WTKPLQERSA-N,CO/N=C(/c1csc(N)n1)\C(=O)O,-2.672337227,162.8246416,201.206,203,-0.064167696,-0.084296484,-0.020128787,0.019915667,-0.001289315,-0.021204983,2.001246049,3.482970709,-0.331688721,0.246031062,-0.032118938,0.331898721,398.9882115,-1.268532877,0.494562213,-0.526193428,0.659628466,-2.150907186,20
NLVFBUXFDBBNBW-PBSUHMDJSA-N,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)N)O)O)O[C@@H]1[C@@H](C[C@@H]([C@@H](CN)O1)O)N)N,-1.707880973,505.2289999,467.52,173,-0.667003388,-0.704011338,-0.03700795,-0.196553833,-0.235388948,-0.038835115,5.210490632,9.068488261,-0.352550588,0.306339543,0.028189543,0.352760588,677.4652395,-4.966953888,0.198276823,-0.604779966,0.355306616,-7.716234664,69
NMJRIEWNQQAOBY-UHFFFAOYSA-N,c1ccc(cc1)SCCS(=O)CCSc1ccccc1,-1.508551265,330.0888618,322.516,121,0.031619895,0.0116037,-0.020016195,0.255105526,0.232597621,-0.022507905,2.764337745,3.846664272,-0.308982632,0.27695694,-0.00119306,0.309192632,579.5086029,-0.845611717,-3.115579601,-0.845611717,1.077077043,0.007933073,38
NOCJXYPHIIZEHN-UHFFFAOYSA-N,CN1CCN(CC1)c1cc2c(cc1F)c(=O)c(cn2c1ccc(cc1)F)C(=O)O,-0.061450863,373.9518738,399.397,262.5,-0.237317398,-0.263904168,-0.02658677,0.053168042,0.024779516,-0.028388526,12.3504629,17.31656597,-0.326514312,0.234681473,-0.043468527,0.326724312,616.6942845,-1.82101739,-0.605289389,-0.637131773,0.759548705,-2.860585385,48
NOIRTYMOEFHJRM-UHFFFAOYSA-N,COCN1C(=O)c2ccccc2C1=O,-1.48557607,189.6854998,191.186,119,-0.138079176,-0.150198214,-0.012119039,-0.013772384,-0.02665363,-0.012881246,3.707264137,5.304330903,-0.380645898,0.225213468,-0.052936532,0.380855898,378.2823759,-1.477833559,0.605076895,-0.576278758,0.649364707,-2.054112317,23
NPENBPVOAXERED-UHFFFAOYSA-N,c1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccccc1,-2.854806862,304.9261473,286.33,160.5,0.023388612,0.010736872,-0.01265174,0.236858343,0.224003891,-0.012854452,3.292208846,5.334627043,-0.370290027,0.239217704,-0.038932296,0.370500027,542.4079915,-1.061432015,-1.231719588,-0.530724759,0.564316521,-1.061432015,36
NRDWUPPIGBHWAS-ZJUUUORDSA-N,CCC[C@H]1CC2=C(C[C@@H](CC)CC3=C1C(=O)OC3=O)C(=O)OC2=O,-2.044478349,298.3311142,332.353,164,-0.357096572,-0.376720243,-0.019623671,-0.081209838,-0.102430864,-0.021221026,1.559199807,4.434634028,-0.415568958,0.203638129,-0.074511871,0.415778958,533.8241294,-2.691255418,-0.480131242,-0.525304499,0.643347665,-2.691255418,44
NRPKURNSADTHLJ-UHFFFAOYSA-N,CCCCCCCCOC(=O)c1cc(c(c(c1)O)O)O,0.192684881,319.9483416,282.337,94.375,-0.357599808,-0.370520261,-0.012920453,-0.093209546,-0.107445143,-0.014235597,1.429071242,2.962839061,-0.338811005,0.245018358,-0.033131642,0.339021005,571.3509116,-2.404487693,-1.465334816,-0.559053318,0.643752409,-2.404487693,42
NWMPSWZJZGFWIK-UHFFFAOYSA-N,Cc1ccc2c(c1)C(=O)c1cc(ccc1C2=O)C(=O)O,-2.080894376,228.1026389,266.253,280,-0.170786056,-0.183312923,-0.012526867,-0.011351244,-0.025154716,-0.013803472,3.609926825,4.415511228,-0.372348557,0.205113128,-0.073036872,0.372558557,463.9871119,-2.084865413,0.080098405,-0.554826993,0.665888952,-2.084865413,30
