StdInChIKey,SMILES,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,gas_dip,solv_dip,HOMO,LsoluHsolv,LUMO,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms
ABLACSIRCKEUOB-UHFFFAOYSA-N,Cc1cc(O)c2C(=O)c3c(O)cc(O)c4C(=O)C(C)(C)c5cc(O)c1c2c5c34,-3.332075128,376.365,330,316.4151605,-0.375401164,-0.381733185,-0.006332021,-0.116533622,-0.124054987,-0.007521365,8.969735959,10.74261299,-0.340583174,0.121281777,-0.059038223,0.181673174,532.8421276,-3.1200843,-0.644515242,-0.672400052,0.683406161,-3.1200843,44
ABTUPTPDCSVHOI-UHFFFAOYSA-N,O=C1CCCCCCCCCCCCCCCCCN1,0.171100776,281.482,101.5,435.054607,-0.19139681,-0.196678308,-0.005281498,0.224846143,0.219479505,-0.005366638,4.61699367,5.310792498,-0.35641464,0.226532007,0.046212007,0.19750464,552.3347894,-0.613153053,-3.814290036,-0.613153053,0.614256633,-1.120313685,55
ACGUYXCXAPNIKK-UHFFFAOYSA-N,Oc1c(Cl)cc(Cl)c(Cl)c1Cc2c(O)c(Cl)cc(Cl)c2Cl,-0.885219291,406.907,162,210.6646965,-0.14746457,-0.151859037,-0.004394467,-0.048036371,-0.052749253,-0.004712882,1.118668877,1.59729282,-0.340488207,0.145988179,-0.034331821,0.181578207,499.9563013,-0.887488287,-0.339782686,-0.444049592,0.346788628,-1.097261753,27
ADGVSBKVUXRJQH-UHFFFAOYSA-N,O(C1(c2ccccc2)c3ccccc3c4ccccc14)C5(c6ccccc6)c7ccccc7c8ccccc58,-0.568182429,498.624,239,534.5635701,0.211751665,0.20809389,-0.003657775,0.638918554,0.636280111,-0.002638443,1.308645102,1.466664359,-0.321119214,0.163948826,-0.016371174,0.162209214,711.6761257,-0.49798299,-3.521127133,-0.49798299,0.339395821,-0.49798299,65
AEDIXYWIVPYNBI-UHFFFAOYSA-N,CCCCCCC(N)=O,-1.342690328,129.202,97,199.2614028,-0.124561414,-0.129774354,-0.00521294,0.032508962,0.027382655,-0.005126307,4.094311371,4.675712682,-0.382180067,0.222693287,0.042373287,0.223270067,359.1982243,-0.595695532,-1.236317638,-0.599775681,0.62560832,-1.191472536,24
AFFZWQZWWRKJSU-UHFFFAOYSA-N,CC1(C)C4CCC1/C(=C/Nc3ccc2ccccc2c3)C4=O,-1.750473715,305.42,185.5,341.3914168,0.007415582,0.003152536,-0.004263046,0.297319782,0.292461407,-0.004858375,2.98215699,3.467030671,-0.301108708,0.157105845,-0.023214155,0.142198708,550.4363593,-0.56974009,-2.428040476,-0.56974009,0.585878496,-0.948950519,43
AFPHTEQTJZKQAQ-UHFFFAOYSA-N,OC(=O)c1cccc(c1)[N+]([O-])=O,-0.969402295,167.121,141,125.9521596,-0.107446491,-0.113281105,-0.005834614,-0.035722867,-0.041957144,-0.006234277,3.931240327,4.482087208,-0.408718131,0.114452906,-0.065867094,0.249808131,328.0510543,-2.001533317,0.061394145,-0.525262308,0.848670324,-1.152862993,17
AGUIVNYEYSCPNI-UHFFFAOYSA-N,CN(c1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-0.810589193,287.145,129,142.1298352,0.049535991,0.040676626,-0.008859365,0.147841586,0.13774635,-0.010095236,3.224437873,3.698624989,-0.422045722,0.070647509,-0.109672491,0.263135722,426.8716375,-3.513105449,-0.558479652,-0.468208249,0.9507957,-0.418254749,25
ALBYIUDWACNRRB-UHFFFAOYSA-N,CCCCCC(N)=O,-1.058156274,115.175,100,175.4331624,-0.117012014,-0.122197522,-0.005185508,0.01629938,0.011132237,-0.005167142,4.053436705,4.658256832,-0.382046273,0.222547185,0.042227185,0.223136273,329.4920034,-0.596875048,-0.975030521,-0.598800167,0.627512696,-1.190579494,21
ALYNCZNDIQEVRV-UHFFFAOYSA-N,Nc1ccc(cc1)C(O)=O,-2.34814254,137.138,187,137.6545018,-0.111400938,-0.117005348,-0.00560441,-0.025581708,-0.031987133,-0.006405425,4.96011335,5.837944555,-0.330352048,0.164330984,-0.015989016,0.171442048,311.5542399,-1.121247288,0.070019215,-0.570643375,0.686994746,-1.619430005,17
ANXTWUZEYYACQX-UHFFFAOYSA-N,Cc1ccc(cc1)N(c2cccc(C)c2)c3cccc(C)c3,0.436610032,287.404,89.5,359.8960467,0.080269351,0.077394019,-0.002875332,0.366892488,0.363095031,-0.003797456,1.079293229,1.209501435,-0.28727697,0.188035866,0.007715866,0.12836697,576.098333,0,-3.138058708,-0.524468527,0.302607226,-0.379213487,43
AOZXETLGPZAZNK-UHFFFAOYSA-N,CCOc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,0.224355743,257.159,78.5,165.8194689,-0.035351484,-0.042885308,-0.007533824,0.07535955,0.064237079,-0.011122471,3.05314,3.335454956,-0.42578,0.0876395,-0.0926805,0.26687,420.7844287,-3.18813196,-0.694656088,-0.508076744,0.888186635,-0.543516358,25
APXIOBIHMSMFLO-UHFFFAOYSA-N,COc1cccc(C=NNc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)c1,-2.988178757,316.273,215,272.7748116,0.043058453,0.034731332,-0.008327121,0.230820397,0.221896,-0.008924397,8.920667613,10.07013601,-0.347405559,0.113940175,-0.066379825,0.188495559,542.0092275,-2.361472185,-1.259480155,-0.537968984,0.888555048,-1.006022624,35
APZGKGHAXUURNO-UHFFFAOYSA-N,CC12SC3(C)SC(C)(S1)SC(C)(S2)S3,0.117757985,300.579,232,225.057811,0.035627363,0.023352812,-0.012274552,0.163516,0.150502721,-0.013013279,2.874830049,0.91419716,-0.32644,0.16391,-0.01641,0.16753,416.9969667,0,-1.740661985,-0.50799304,0.194811069,-0.59175153,26
AQKGLAJGQUIHSJ-ZDEMKHDWSA-N,[C@@H]45C3=NC1=C([C@H]2CC[C@@H]1C2(C)C)N=C3[C@@H](CC4)C5(C)C,-0.39912237,296.456,205.5,330.679351,0.053690669,0.049159074,-0.004531594,0.367504,0.36253875,-0.00496525,3.00E-05,3.50E-05,-0.33133,0.17598,-0.00434,0.17242,496.1198822,0,-3.11372295,-0.533774,0.1987071,-0.56722185,44
ARQPAZGNIULDOE-AFYYWNPRSA-N,C[C@@H]3CCCC(NC(=O)c1cccc2ccccc12)C3,-0.405925001,267.371,134,313.2025067,-0.04867952,-0.053937521,-0.005258001,0.231262935,0.225489053,-0.005773882,4.106887681,4.761279783,-0.33512517,0.153458237,-0.026861763,0.17621517,528.9877966,-0.579937077,-2.117050301,-0.579937077,0.608120755,-1.111104309,41
ASKWNDPFGDMSCK-UHFFFAOYSA-N,Cc1ccccc1N=Nc2ccc(O)cc2,-0.044894198,212.251,104,230.20066,0.060042972,0.054867842,-0.00517513,0.223011057,0.218093743,-0.004917314,3.861412852,4.427717521,-0.330294803,0.155961414,-0.024358586,0.171384803,431.4233767,-0.472238192,-1.581801034,-0.503679009,0.361663805,-0.600789385,28
AUHHYELHRWCWEZ-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)c2C(=O)OC(=O)c2c1Cl,-0.91164702,285.898,253,94.20174098,-0.15211328,-0.156623926,-0.004510646,-0.130238,-0.134993,-0.004755,4.6057,5.2998,-0.38515,0.08878,-0.09154,0.22624,374.9907074,-1.2255085,1.076366,-0.48499825,0.6556065,-1.0763665,15
AVCSMMMOCOTIHF-UHFFFAOYSA-N,[O-][N+](=O)c1cccc2cccc(c12)[N+]([O-])=O,-1.521227671,218.169,146,158.2506939,0.070120862,0.061786629,-0.008334233,0.175263769,0.166345308,-0.008918462,9.415507684,11.0732923,-0.37714,0.102361538,-0.077958462,0.21823,372.1590553,-1.898163077,-0.877129077,-0.484912923,0.857723461,-0.182718692,22
AVVYOFCWOUPHSM-SAPNQHFASA-N,N#C/C(c1ccccc1)=N(=O)/c2ccc(Cl)cc2,-0.270795364,256.691,132,223.8283169,0.145504912,0.139450636,-0.006054276,0.287031,0.280565,-0.006466,6.4766,7.2335,-0.35381,0.12434,-0.05598,0.1949,460.2353933,-0.506251895,-1.295480947,-0.506251895,0.572704053,-0.232618842,27
AXGXXLOKNNMCHP-UHFFFAOYSA-N,Cc1cc(O)ccc1N=Nc2ccccc2,-0.25369029,212.251,105,243.6956044,0.06507539,0.061197847,-0.003877543,0.227110678,0.223425977,-0.003684701,1.277138024,1.316077588,-0.321640661,0.146400592,-0.033919408,0.162730661,448.4180466,-0.471937168,-1.462112892,-0.52072363,0.411696894,-0.76265444,28
BBEAQIROQSPTKN-UHFFFAOYSA-N,c1cc2ccc3cccc4ccc(c1)c2c34,-0.259626574,202.255,150,222.9617609,0.099048718,0.096981509,-0.002067209,0.259512857,0.257190128,-0.002322729,0,0,-0.30671,0.14348,-0.03684,0.1478,389.9714499,0,-1.558031874,-0.180659167,0.15725699,0,26
BCAYFYHKUBCJIB-UHFFFAOYSA-N,OC(=O)CCC(=O)NNC(=O)c1ccccc1,-3.397897726,236.227,170,222.1627901,-0.220262405,-0.228814761,-0.008552356,-0.060239414,-0.069818828,-0.009579414,5.645971787,5.01908296,-0.364917375,0.161842767,-0.018477233,0.206007375,432.5712018,-2.144136911,0.294252327,-0.55551302,0.66174231,-2.871544181,29
BCXWMIMRDMIJGL-UHFFFAOYSA-N,Cl[S](=O)(=O)c1cccc2c1cccc2[S](Cl)(=O)=O,-0.842909873,325.193,183,170.9652811,-0.195138969,-0.206595868,-0.011456899,-0.101475231,-0.11344895,-0.011973719,1.575432118,2.139349835,-0.392195847,0.093557951,-0.086762049,0.233285847,443.7594329,-3.397176388,-1.461394748,-0.853428212,2.404443327,0.364084116,24
BDDYZHKLKHFEBJ-UHFFFAOYSA-N,O=C(OCOC(=O)c1ccccc1)c2ccccc2,-0.034809562,256.258,101,256.5253965,-0.182865365,-0.187988699,-0.005123334,-0.009671549,-0.015652056,-0.005980506,2.819921088,3.188083727,-0.372567802,0.152010126,-0.028309874,0.213657802,493.8391008,-2.018738406,0.06565009,-0.521333208,0.65815063,-2.018738406,31
BDJRBEYXGGNYIS-UHFFFAOYSA-N,OC(=O)CCCCCCCC(O)=O,-3.368383065,188.224,107,223.2165402,-0.351635228,-0.356772963,-0.005137736,-0.167321913,-0.173914768,-0.006592855,4.039936313,4.33062736,-0.405894513,0.197811561,0.017491561,0.246984513,380.2575893,-2.237469021,-0.676744922,-0.588446413,0.685204377,-2.237469021,29
BEKZHETVNVFYCV-UHFFFAOYSA-N,[O-][N+](=O)c1cc2cccc(c2c(c1)[N+]([O-])=O)[N+]([O-])=O,-1.868131264,263.166,217.5,150.6614481,0.070411372,0.06042177,-0.009989602,0.174391125,0.163840625,-0.0105505,8.161881251,9.644475,-0.3992875,0.078255625,-0.102064375,0.2403775,410.3355293,-2.772882875,-0.757058313,-0.480234312,0.865505813,-0.187930938,24
BEQVQKJCLJBTKZ-UHFFFAOYSA-N,O[P](=O)(c1ccccc1)c2ccccc2,-2.105104492,218.192,199,215.1207776,-0.119385582,-0.125735569,-0.006349986,0.023698,0.016015,-0.007683,3.614877778,4.2221,-0.363419444,0.17133,-0.00899,0.204509444,420.9954732,-1.59298,-1.843006444,-0.871641,1.533333389,-0.059646611,26
BEYOBVMPDRKTNR-BUHFOSPRSA-N,c1ccc(cc1)/N=N/c2ccc(cc2)O,-1.139808281,198.224,153,209.20704,0.080924615,0.077149342,-0.003775273,0.220404697,0.216690856,-0.003713841,1.284531692,1.460717419,-0.32628024,0.141632072,-0.038687928,0.16737024,425.1458514,-0.470819395,-1.069407552,-0.470819395,0.369847759,-0.770265754,25
BFRVGQZWGWUHBQ-GDDAKTJHSA-N,CCc1c(c2/cc/3\nc(/cc\4/c(c(/c(/[nH]4)c/c5n/c(c\c1[nH]2)/C(=C5C)CC)C)CC)C(=C3C)CC)C,-2.795880925,478.681,366,590.9059987,0.140049527,0.151312641,0.011263114,0.649218606,0.671634001,0.022415395,2.523639227,0.006400977,-0.273731995,0.135682006,-0.044637994,0.114821995,797.5596877,0,-4.98879199,-0.470119002,0.323922997,-1.334176013,74
BGNQYGRXEXDAIQ-UHFFFAOYSA-N,CCOC(=O)c1cnn(C)c1[S](=O)(=O)NC(=O)Nc2nc(OC)cc(OC)n2,-1.4242941,414.399,181.5,374.9537928,-0.336968742,-0.350152766,-0.013184023,-0.085667306,-0.09992709,-0.014259784,4.024701668,5.514380172,-0.359261077,0.139272045,-0.041047955,0.200351077,614.8384962,-4.004926937,0.532302533,-0.931815863,2.590481963,-4.06759217,46
BIEBWMDQQCKEIN-UHFFFAOYSA-N,NC(=O)C(O)c1ccccc1Cl,-1.881211544,185.61,87.5,158.9374936,-0.118609909,-0.124122982,-0.005513073,-0.019059981,-0.02509057,-0.006030589,3.015426531,4.251708049,-0.361292295,0.161640967,-0.018679033,0.202382295,348.1916652,-1.10466239,0.003368388,-0.569622175,0.533247082,-1.751016189,20
BIOPPFDHKHWJIA-UHFFFAOYSA-N,N#Cc1c2ccccc2c(C#N)c3ccccc13,-2.756356503,228.253,335,213.1169495,0.202242096,0.197804559,-0.004437537,0.3449018,0.3402326,-0.0046692,0.000139993,0.000699972,-0.336062,0.100760001,-0.079559999,0.177152,419.8648254,0,-0.871458602,-0.22633,0.169767,-0.4526598,26
BKYWPNROPGQIFZ-UHFFFAOYSA-N,Cc1ccc(c(C)c1)C(O)=O,-0.625153426,150.177,121,171.2611848,-0.13642162,-0.14013621,-0.00371459,-0.018980423,-0.024024344,-0.00504392,3.334846324,3.714418395,-0.356175981,0.161829107,-0.018490893,0.197265981,341.3797856,-1.111129666,-0.850645687,-0.565903838,0.686559857,-1.111129666,21
BOBLSBAZCVBABY-UHFFFAOYSA-N,C(=CC=Cc1ccccc1)C=Cc2ccccc2,-1.431597495,232.325,194,299.8430457,0.138368909,0.136087514,-0.002281395,0.354006503,0.351773269,-0.002233233,0.091917845,0.099477826,-0.318080965,0.160035613,-0.020284387,0.159170965,525.5878388,0,-2.44161617,-0.189014418,0.159287354,0,34
BPTKLSBRRJFNHJ-UHFFFAOYSA-N,Oc1ccc(N=Nc2ccccc2)c(O)c1,-1.507550426,214.224,164,220.392115,0.003261512,-0.000567945,-0.003829457,0.145357339,0.141016142,-0.004341196,1.085474144,1.285611023,-0.327947972,0.137972249,-0.042347751,0.169037972,428.7897178,-0.921431313,-0.847808993,-0.534915102,0.476035141,-1.235592991,26
BQJCRHHNABKAKU-KBQPJGBKSA-N,CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4O)c35,-2.713522567,285.343,252,299.4423073,-0.137502571,-0.143612276,-0.006109705,0.130001995,0.123317221,-0.006684774,3.975525636,4.516338552,-0.316889363,0.180134675,-0.000185325,0.157979363,462.6823738,-1.434843573,-1.511587881,-0.562684854,0.337808162,-1.768004422,40
BTJIUGUIPKRLHP-UHFFFAOYSA-N,Oc1ccc(cc1)[N+]([O-])=O,-1.019509832,139.111,112,112.0845683,-0.044307937,-0.050082243,-0.005774305,0.021663308,0.0153431,-0.006320208,5.694541771,6.605140166,-0.372125005,0.131391988,-0.048928012,0.213215005,295.4305127,-1.449755899,-0.499880705,-0.503130804,0.865684003,-0.584071896,15
BTQMNEKPMOZIDW-UHFFFAOYSA-N,CC(C)CC(CC(C)C)(CC(C)C)C(=O)NO,-0.431798276,243.39,100.5,358.9686593,-0.187596539,-0.191394907,-0.003798368,0.142002254,0.137846603,-0.004155652,3.501265759,3.905162954,-0.345287874,0.19592597,0.01560597,0.186377874,483.6030766,-0.935892747,-3.449058882,-0.541804136,0.512157061,-1.228547466,46
BWSFWXSSALIZAU-UHFFFAOYSA-N,OC(C(O)=O)c1ccc(Cl)cc1,-1.598802144,186.595,120,150.2559498,-0.189787696,-0.193910612,-0.004122916,-0.102484813,-0.107466204,-0.004981391,1.241086659,1.449902889,-0.360264455,0.158685389,-0.021634611,0.201354455,353.0086541,-1.539313893,0.048936347,-0.521503671,0.572222222,-1.632940412,19
BXRFQSNOROATLV-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(C=O)cc1,-0.277373785,151.122,105,119.3538448,-0.008831646,-0.01454112,-0.005709474,0.060741736,0.054782184,-0.005959552,3.568427469,4.036118181,-0.398448182,0.106936357,-0.073383643,0.239538182,314.9333797,-1.40343309,-0.269946087,-0.475507635,0.826264904,-0.577168186,16
BZEUYEFVVDTLOD-PLNGDYQASA-N,CCC\C=C/C(N)=O,0.648860333,113.159,68,167.6824934,-0.078293347,-0.082590611,-0.004297264,0.034623203,0.030324758,-0.004298445,3.061128849,3.773927301,-0.373137165,0.185423893,0.005103893,0.214227165,319.4609622,-0.609575796,-0.733337037,-0.60978949,0.653151203,-1.205653122,19
BZEUYEFVVDTLOD-SNAWJCMRSA-N,CCC\C=C\C(N)=O,-1.554882494,113.159,125,159.2087987,-0.078014187,-0.083211083,-0.005196896,0.034264799,0.028931388,-0.005333411,4.08939011,4.682924808,-0.376758788,0.185886912,0.005566912,0.217848788,327.8019052,-0.607781477,-0.733443125,-0.607781477,0.64476452,-1.199163376,19
CAQHPYSDQFDJAL-UHFFFAOYSA-N,ON=C1C(=O)C=Cc2ccccc12,-0.376755606,173.171,109.5,162.2740104,0.014993031,0.011669137,-0.003323894,0.119173909,0.115390321,-0.003783588,4.050478002,4.810245215,-0.34938146,0.119711818,-0.060608182,0.19047146,342.1418813,-0.825127065,-0.583665859,-0.548417473,0.572410912,-0.756944692,20
CJADAVIATOALFB-UHFFFAOYSA-N,O=C1c2ccccc2c3c4c1cccc4c5cccc6C(=O)c7ccccc7c3c56,-2.188086645,382.418,296,338.8734998,0.077824483,0.072145051,-0.005679432,0.345851,0.339852,-0.005999,0.5139,0.681075,-0.32801,0.10871,-0.07161,0.1691,571.8617706,-1.0198985,-1.28072675,-0.50994925,0.561879,-1.0198985,44
COGNJHDCPSNYEH-UHFFFAOYSA-N,CCCCCCC(C)=NNC(N)=O,-1.40926556,185.269,122,252.3728531,-0.089215395,-0.095693102,-0.006477707,0.120573036,0.113586771,-0.006986264,4.462299281,5.244879041,-0.337148595,0.199087798,0.018767798,0.178238595,454.6522578,-0.606283138,-1.425821082,-0.606356614,0.691172145,-1.801438486,32
CPJSUEIXXCENMM-UHFFFAOYSA-N,CCOc1ccc(NC(C)=O)cc1,-2.497966587,179.219,135,216.5472257,-0.119129691,-0.125050065,-0.005920374,0.036171314,0.029837636,-0.006333678,3.400515161,3.924614554,-0.3054116,0.184340324,0.004020324,0.1465016,404.3007238,-0.995057166,-0.881116073,-0.622049463,0.659661301,-1.482510477,26
CPXHDGJIYPGMMZ-UHFFFAOYSA-N,OC(C#CC(O)(c1ccccc1)c2ccccc2)(c3ccccc3)c4ccccc4,-3.81024671,390.481,202,432.3361391,0.111929097,0.107402492,-0.004526605,0.437157767,0.432886172,-0.004271595,0.597287412,1.225168569,-0.350234223,0.181469182,0.001149182,0.191324223,687.7737791,-1.133863514,-2.637665123,-0.567029652,0.379114554,-1.133863514,52
CQIUKKVOEOPUDV-IYSWYEEDSA-N,C[C@H]1OC=C2C(=C(C(O)=O)C(=O)C(=C2[C@@H]1C)C)O,-0.942313597,250.251,178,221.0883105,-0.333920531,-0.342039229,-0.008118698,-0.147079802,-0.155790686,-0.008710884,9.901949445,11.98180138,-0.352879731,0.126182712,-0.054137288,0.193969731,429.3857659,-2.56318922,-0.299294161,-0.758431587,0.76243979,-2.56318922,32
CSHWQDPOILHKBI-UHFFFAOYSA-N,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45,-2.031526213,252.315,277,258.2920175,0.128137638,0.125643605,-0.002494032,0.3290615,0.326093218,-0.002968282,0,0,-0.29827,0.1351,-0.04522,0.13936,442.6393762,0,-1.870680833,-0.180307485,0.158160123,0,32
CTUQBZGKHZPYJF-UHFFFAOYSA-N,O=C(C(C(=O)c1ccccc1)C(=O)c2ccccc2)c3ccccc3,-2.971795408,328.367,232,337.7405818,-0.032741162,-0.038926559,-0.006185397,0.212205073,0.205824059,-0.006381014,4.079178727,4.742347063,-0.364931275,0.146448265,-0.033871735,0.206021275,559.5909494,-1.45767,-1.174325647,-0.623390765,0.618904235,-1.45767,41
CTVADTSNUUHIPU-FOCLMDBBSA-N,CCC1=CC(N=Nc2ccccc2O)(C(O)C=C1)c3ccccc3,0.969157398,226.278,48,373.5919988,0.034810507,0.030643449,-0.004167058,0.312603765,0.307867281,-0.004736484,2.336492534,2.586538059,-0.334811051,0.149825758,-0.030494242,0.175901051,585.262003,-1.022519043,-2.206735164,-0.558650012,0.373059265,-1.333380863,44
CWFGKWQPVBFODR-HDICACEKSA-N,CCCCCCCCC(O)C(O)CCCCCCCC,-2.042149762,286.499,128,459.9234757,-0.288388923,-0.291992398,-0.003603475,0.139403106,0.135657235,-0.00374587,2.196139682,2.51431817,-0.372496511,0.265730221,0.085410221,0.213586511,660.7019115,-1.159741344,-4.447785493,-0.582095585,0.328200998,-1.159741344,58
CWRYPZZKDGJXCA-UHFFFAOYSA-N,C1Cc2cccc3cccc1c23,0.260115988,154.211,95,189.2753634,0.059609351,0.057836378,-0.001772972,0.19813,0.196091,-0.002039,1.1614,1.319909091,-0.31526,0.1731,-0.00722,0.15635,346.5102511,0,-1.545893,-0.284273,0.160525,0,22
CXOFVDLJLONNDW-UHFFFAOYSA-N,O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,-3.225777791,252.272,290,240.1551675,-0.038217585,-0.043689569,-0.005471984,0.141601,0.135174,-0.006427,3.6299,4.0975,-0.36052,0.16545,-0.01487,0.20161,458.2319353,-0.987021,-0.107700444,-0.586104,0.700802,-2.104367833,31
CZGCEKJOLUNIFY-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(Cl)cc1,0.667218289,157.556,83,103.0111476,0.015477722,0.011750427,-0.003727295,0.069688444,0.065483329,-0.004205115,3.691144651,4.206610984,-0.384821121,0.118612218,-0.061707782,0.225911121,305.4418301,-0.9658588,-0.565255113,-0.482929678,0.844687477,-0.183827002,14
DBKKFIIYQGGHJO-UHFFFAOYSA-N,CCOC(=O)C(=O)C(=O)OCC,0.060099036,174.153,57,174.6536269,-0.313055446,-0.317900815,-0.004845368,-0.203570493,-0.208637105,-0.005066612,2.65635703,3.179503238,-0.38020243,0.141176019,-0.039143981,0.22129243,387.1863127,-2.077858834,0.431293534,-0.529615041,0.518512484,-2.077858834,22
DDBREPKUVSBGFI-UHFFFAOYSA-N,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,-2.380508679,232.239,174,222.9859966,-0.174112483,-0.179404559,-0.005292076,-0.005269536,-0.012181984,-0.006912448,2.077684142,2.234035946,-0.36893074,0.1523582,-0.0279618,0.21002074,418.8876236,-1.459119247,0.380878667,-0.592490002,0.721315544,-2.64074956,29
DHNCWGKMISNJQG-UHFFFAOYSA-N,CN(C(=O)C(=O)N(C)[N+]([O-])=O)[N+]([O-])=O,-0.389334259,206.115,124,124.3450488,-0.103431,-0.108494499,-0.005063499,-0.024496853,-0.030521084,-0.00602423,0.719960977,0.833262055,-0.414990164,0.115816788,-0.064503212,0.256080164,355.187843,-2.580567198,0.51792265,-0.486229347,0.961668317,-1.603773066,20
DIKMWTRJIZQJMY-CYFREDJKSA-N,C[C@@H]1NC(=O)[C@H](Cc2c3cc(CC=C(C)C)cc(CC=C(C)C)c3[nH]c2C(C)(C)C=C)NC1=O,-3.321888278,461.648,243,566.4058935,-0.122155756,-0.129893422,-0.007737665,0.382078286,0.373150223,-0.008928063,3.963860956,4.974606763,-0.298325295,0.186905877,0.006585877,0.139415295,764.3048477,-1.137359925,-4.423988211,-0.570729774,0.555703273,-2.350750753,73
DJDHQJFHXLBJNF-UHFFFAOYSA-N,CCCc1ccc(O)cc1O,-0.757635078,152.193,80,188.4145622,-0.135499842,-0.139317908,-0.003818066,0.002660473,-0.001441354,-0.004101827,1.624795175,1.866264672,-0.324245383,0.184837245,0.004517245,0.165335383,355.6593157,-0.960872788,-1.236518932,-0.508846896,0.420269519,-0.960872788,23
DKPSYPVDBXCWRM-UHFFFAOYSA-N,Cc5ccc(/N=C(Nc1ccc(C)cc1)/N(c2ccc(C)cc2)c4nc3cc(C)ccc3[nH]4)cc5,-1.560280876,445.567,193,520.6403103,0.195374904,0.188261488,-0.007113416,0.608318174,0.601561014,-0.00675716,3.673620166,4.28460302,-0.305910039,0.171457708,-0.008862292,0.147000039,814.0540926,0,-2.983106885,-0.529258794,0.520835055,-2.104497092,64
DMLAVOWQYNRWNQ-BUHFOSPRSA-N,c1ccc(cc1)/N=N/c2ccccc2,0.225964192,182.225,68,218.2844261,0.153508596,0.151271506,-0.002237091,0.291893685,0.289628926,-0.002264758,0.047110534,0.059943198,-0.331472631,0.140802632,-0.039517368,0.172562631,412.9565372,0,-1.307556784,-0.16133235,0.170557328,-0.297429223,24
DNSISZSEWVHGLH-UHFFFAOYSA-N,CCCC(N)=O,-1.599681728,87.1216,115,124.1018824,-0.101570728,-0.106702857,-0.005132129,-0.015802827,-0.020977508,-0.005174681,4.077833215,4.678996474,-0.382095139,0.222599649,0.042279649,0.223185139,268.9446997,-0.597465604,-0.44918317,-0.59933186,0.628621427,-1.191327393,15
DNVPQKQSNYMLRS-APGDWVJJSA-N,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-1.62903887,396.657,165,492.9722865,-0.14285708,-0.146662908,-0.003805828,0.407130807,0.40273954,-0.004391266,2.766996097,3.035413668,-0.309906943,0.204050831,0.023730831,0.150996943,686.9413022,-0.595050969,-5.944452863,-0.595050969,0.316051587,-0.595050969,73
DNXHEGUUPJUMQT-CBZIJGRNSA-N,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O,-2.375512649,270.371,260,302.9016829,-0.146010185,-0.151675168,-0.005664982,0.147625114,0.141339859,-0.006285255,2.712882346,3.123984594,-0.323985045,0.186949229,0.006629229,0.165075045,482.0878407,-1.006781701,-2.52505831,-0.515143813,0.528885148,-1.006781701,42
DOTLEUORWLAKLE-UHFFFAOYSA-N,O=C1c2cccc3cccc(c23)C1=C4C(=O)c5cccc6cccc4c56,-2.325706484,332.358,290,314.1625491,0.092308497,0.088290173,-0.004018324,0.316245102,0.311404039,-0.004841063,0.31366559,0.049137418,-0.326560018,0.130379982,-0.049940018,0.167650018,533.9264886,-0.958233999,-1.012642615,-0.479118624,0.555292193,-0.958233999,38
DPALPZWFXXPWMO-UHFFFAOYSA-N,COc1ccc(cc1)C(=O)C=Cc2ccccc2O,-1.627169492,254.285,153,274.6314289,-0.089935407,-0.095582339,-0.005646932,0.103711722,0.097304365,-0.006407357,3.975644377,4.502360526,-0.331971686,0.151802647,-0.028517353,0.173061686,500.1398972,-1.40456694,-1.07882773,-0.545374439,0.603387815,-1.40456694,33
DPJCXCZTLWNFOH-UHFFFAOYSA-N,Nc1ccccc1[N+]([O-])=O,0.012926413,138.126,70,128.1326669,0.017886397,0.012533521,-0.005352876,0.09615,0.090336,-0.005814,5.556406667,6.526906667,-0.33911,0.140557333,-0.039762667,0.1802,296.7052592,-1.0698428,-0.612561733,-0.563301667,0.89115,-0.640762067,16
DRVIXNJJIHRZFT-UHFFFAOYSA-N,CCCCC(CCC)=NNC(N)=O,0.093925079,185.269,100,249.2871287,-0.089168209,-0.095158291,-0.005990082,0.12138429,0.114800126,-0.006584164,4.423463887,5.192237483,-0.33690661,0.198230864,0.017910864,0.17799661,452.6585802,-0.606490224,-1.41766433,-0.606566418,0.694244545,-1.785953459,32
