StdInChIKey,SMILES,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms
SUVIGLJNEAMWEG-UHFFFAOYSA-N,CCCS,-1.6021,76.1562,-113.1,63.777,-517.3317872,-517.3357286,-0.00394137,-517.257215,-517.261427,-0.004212,1.8199,2.3559,-0.23893,-0.00666,0.31261,0.26385,248.1189728,0,-1.75851,-0.68884,0.25552,-0.12118,12
SUVZGLSQFGNBQI-UHFFFAOYSA-N,C(CC(C(=O)O)S)C(C(=O)O)S,-1.703826268,210.275,120,142.56,-1331.978303,-1331.996044,-0.01774067,-1331.860174,-1331.87794,-0.017766,2.2717,2.8617,-0.26023,-0.0401,0.27917,0.28515,394.9875793,-2.71716,-0.24212,-0.71463,0.81807,-2.80036,22
SUYHYHLFUHHVJQ-UHFFFAOYSA-N,COP(=S)(OC)SCc1nc(N)nc(N)n1,-3.069,281.2869,165,219.24,-1797.924326,-1797.944589,-0.02026281,-1797.766669,-1797.787236,-0.020567,4.2283,6.1887,-0.23679,-0.04409,0.27518,0.26171,471.3477173,-1.73515,0.38887,-0.86778,1.65202,-4.17035,28
SVFKQHLOBRUZGV-UHFFFAOYSA-N,CCn1c2c(cccn2)c(=O)n(C)c2cccnc12,-2.62,254.2908,131,197.59,-836.1923545,-836.2042334,-0.011878909,-835.969435,-835.981423,-0.011988,2.4014,3.8259,-0.22436,-0.05859,0.26068,0.24928,464.4902039,-0.6702,-0.89829,-0.699,0.69827,-2.63406,33
SVHOVVJFOWGYJO-UHFFFAOYSA-N,c1(c(c(c(c(c1Br)Br)O)Br)Br)Br,-6.6,488.5933,228.5,163.392,-13163.09429,-13163.10214,-0.0078453,-13163.07871,-13163.08662,-0.007909,1.5612,2.1188,-0.26116,-0.08133,0.23794,0.28608,383.3272705,-0.73574,-0.51224,-0.73574,0.5424,-0.03015,13
SVIKNKPDPGCMAE-UHFFFAOYSA-N,CS(=O)(=O)N(c1ccccc1)SC(C(Cl)(Cl)F)(Cl)Cl,-5.1485,387.0981,83.875,231.705,-3289.880392,-3289.894878,-0.01448609,-3289.76786,-3289.782104,-0.014244,4.9058,6.9282,-0.26336,-0.05632,0.26295,0.28828,486.0297241,-1.89618,-2.09866,-0.94839,2.27967,-0.07834,27
SVOAUHHKPGKPQK-UHFFFAOYSA-N,c1ccc2c(c1)c1ccc(cc1C2(C(=O)O)O)Cl,-4.161,260.6763,152,194.663,-1224.817554,-1224.831842,-0.01428788,-1224.662965,-1224.677388,-0.014423,3.6619,4.8749,-0.2321,-0.06193,0.25734,0.25702,438.6321716,-2.10754,-0.78406,-0.7609,0.82227,-2.11762,27
SVOBELCYOCEECO-UHFFFAOYSA-N,Cc1cc(ccc1O)C1(CCCCC1)c1ccc(c(C)c1)O,-5.371522306,296.4084,,229.658,-927.0676891,-927.0796572,-0.011968108,-926.721927,-926.732916,-0.010989,2.1862,2.7662,-0.2165,-0.01756,0.30171,0.24142,548.2880249,-1.45848,-4.98846,-0.73017,0.52365,-1.45848,46
SVONRAPFKPVNKG-UHFFFAOYSA-N,CCOCCOC(=O)C,0.2716,132.159,-61.68,81.429,-461.5579502,-461.5662101,-0.008259872,-461.4166,-461.425708,-0.009108,2.1524,3.1702,-0.269,-0.00488,0.31439,0.29392,355.2547607,-1.83501,-1.05464,-0.78069,0.82812,-1.83501,21
SVPKNMBRVBMTLB-UHFFFAOYSA-N,c1ccc2c(c1)C(=O)C(=C(C2=O)Cl)Cl,-4.738401094,227.047,193,126.388,-1454.318359,-1454.328376,-0.01001722,-1454.243072,-1454.253266,-0.010194,3.6134,4.9242,-0.28247,-0.14175,0.17752,0.30739,367.6218262,-1.0914,-0.15491,-0.54656,0.54482,-0.92223,18
SVRNITUASJCBQJ-UHFFFAOYSA-N,CCCCCC1(CC)C(=O)NC(=S)NC1=O,-3.71,242.3354,,209.631,-1088.237402,-1088.249629,-0.01222745,-1087.995865,-1088.00905,-0.013185,1.4721,1.8365,-0.25158,-0.09184,0.22743,0.2765,476.7015686,-1.21902,-2.20022,-0.70256,0.73223,-2.6651,34
SVTBMSDMJJWYQN-UHFFFAOYSA-N,CC(CC(C)(C)O)O,0.9275,118.1754,-43.33,112.957,-387.5234511,-387.5345367,-0.011085614,-387.360829,-387.372075,-0.011246,2.596,3.7759,-0.26819,-0.00452,0.31475,0.29311,313.9876709,-1.61838,-2.3088,-0.8105,0.50824,-1.61838,22
SVTDYSXXLJYUTM-UHFFFAOYSA-N,CNc1cccc2c1C(=O)c1ccccc1C2=O,-6.3,237.2574,172,210.86,-783.4773239,-783.4873974,-0.010073531,-783.292014,-783.302837,-0.010823,2.6314,3.7655,-0.21812,-0.10908,0.21019,0.24304,430.546814,-1.24048,-1.18238,-0.64209,0.55248,-1.85321,29
SVWDHNLFFDIWHM-UHFFFAOYSA-N,CN(C)C(=O)c1cccc(c1)C(=O)N(C)C,0.487,220.2706,126.5,207.936,-726.9076697,-726.9266046,-0.018934957,-726.686012,-726.705482,-0.01947,6.0119,9.6332,-0.24621,-0.05117,0.2681,0.27113,459.0783691,-1.39749,-1.64751,-0.69883,0.68509,-2.35021,32
SVYBEBLNQGDRHF-UHFFFAOYSA-N,CCc1nnc(NS(=O)(=O)c2ccc(cc2)N)s1,-3.120717314,284.3504,188,199.782,-1554.062631,-1554.086838,-0.02420713,-1553.8874,-1553.911265,-0.023865,5.4199,11.8307,-0.23256,-0.04399,0.27528,0.25748,490.0968933,-1.91823,-2.11254,-0.9681,2.32329,-1.58533,30
SVYKKECYCPFKGB-UHFFFAOYSA-N,CN(C)C1CCCCC1,-0.977488142,127.229,-60,123.962,-369.8475568,-369.8499191,-0.002362352,-369.637896,-369.640629,-0.002733,0.6679,1.1033,-0.20573,0.00277,0.32204,0.23065,335.9686584,0,-3.37842,-0.56415,0.24429,-0.56415,26
SWAJJKROCOJICG-UHFFFAOYSA-N,CC(=O)CC(=O)Nc1ccc(cc1)OC,-1.901477183,207.2286,,167.235,-707.4587364,-707.4741467,-0.015410257,-707.276343,-707.29225,-0.015907,3.4267,4.9624,-0.20832,-0.05358,0.26569,0.23324,435.5353394,-1.85334,-1.1136,-0.77777,0.69203,-2.48076,28
SWALSXUCDZPJJX-UHFFFAOYSA-N,CCCCCCCCc1ccc(cc1)OCC(=O)COc1ccc2c(c1)cc(C(=O)O)n2CC(=O)O,-4.786622618,495.573,171,351.168,-1668.251351,-1668.276238,-0.02488716,-1667.758609,-1667.783996,-0.025387,2.6986,4.6626,-0.21884,-0.07136,0.24791,0.24376,896.5220337,-4.39003,-3.9576,-0.72753,0.82035,-4.77176,69
SWBHWUYHHJCADA-UHFFFAOYSA-N,c1ccc(c(c1)c1nnc(c2c(cccc2F)F)nn1)Cl,-6.12,304.6859,188,199.861,-1416.53265,-1416.545639,-0.01298925,-1416.39309,-1416.405862,-0.012772,1.2263,1.9109,-0.24593,-0.11394,0.20533,0.27085,491.312561,0,-0.41146,-0.34278,0.44887,-1.47625,28
SWDDOSCWEJLGFL-IRCOFANPSA-N,c1ccc(cc1)NC(=O)N=CC(C(C(C(CO)O)O)O)O,-1.45761409,298.296,207.5,213.742,-1067.087978,-1067.107997,-0.02001951,-1066.824267,-1066.845811,-0.021544,3.3549,4.3808,-0.2363,-0.07434,0.24493,0.26122,540.0342407,-4.72271,-0.17134,-0.81644,0.79983,-5.90836,39
SWEBMCICGIWVHS-UHFFFAOYSA-N,CN1CN(C)S(=O)(=O)c2cc(ccc12)Cl,-4.375167497,246.718,167.5,139.972,-1467.857308,-1467.873401,-0.01609264,-1467.699043,-1467.715197,-0.016154,7.3183,10.5266,-0.22668,-0.05302,0.26625,0.2516,405.5375061,-1.9223,-2.01223,-0.96216,2.33184,-0.8383,26
SWELIMKTDYHAOY-UHFFFAOYSA-N,c1c(N)[nH]c(N)nc1=O,-1.378146596,126.1176,,96.422,-450.2903776,-450.3297635,-0.0393859,-450.211186,-450.24874,-0.037554,10.526,15.3904,-0.21916,-0.04059,0.27868,0.24408,287.4577637,-0.75038,1.18399,-0.84242,0.63175,-3.70766,15
SWHYBBGFRAEKOS-UHFFFAOYSA-N,c1cc2c(cc1S(=O)(=O)O)c(c(cc2S(=O)(=O)O)S(=O)(=O)O)N,-0.3188,383.3624,,196.112,-2312.668147,-2312.702723,-0.03457624,-2312.515515,-2312.548117,-0.032602,2.4179,4.2259,-0.25978,-0.1061,0.21317,0.2847,517.9523926,-8.45593,-1.63322,-0.95621,2.39323,-2.06765,32
SWIQOJQBTDWCRB-XVNBXDOJSA-N,CC(=O)N1CCN(CC1)C(=O)C=Cc1ccc(c(c1)Cl)Sc1ccc2c(cc[nH]2)c1,-2.74,439.9587,,259.379,-2062.8453,-2062.873318,-0.02801779,-2062.497516,-2062.52455,-0.027034,7.1559,8.8865,-0.21952,-0.07437,0.2449,0.24444,731.859375,-1.4254,-3.25906,-0.77695,0.69768,-2.64733,52
SWJPEBQEEAHIGZ-UHFFFAOYSA-N,c1cc(ccc1Br)Br,-4.071704496,235.906,87.3,87.586,-5374.511595,-5374.515097,-0.00350178,-5374.463647,-5374.467289,-0.003642,0,0,-0.25058,-0.04217,0.2771,0.2755,304.491333,0,-1.21794,-0.23789,0.27293,0.12622,12
SWLDDKZEHUBBOY-UHFFFAOYSA-N,CN(C)C(=O)COC(=O)c1ccccc1O,-1.71,223.228,,151.039,-782.7013961,-782.717243,-0.015846918,-782.513703,-782.529805,-0.016102,4.8865,6.9006,-0.23297,-0.05815,0.26112,0.25789,440.9762878,-2.62107,-0.49727,-0.72152,0.83167,-3.10377,29
SWMGXKSQWDSBKV-UHFFFAOYSA-N,CC(C)(C)c1nnc(N2C(CN(C)C2=O)O)s1,-1.87865,256.322,,204.572,-1158.371497,-1158.391491,-0.01999338,-1158.150095,-1158.170904,-0.020809,3.7623,5.8396,-0.24103,-0.03285,0.28642,0.26595,469.40802,-1.45583,-1.53608,-0.77315,0.84064,-2.72962,33
SWSJPCDGJYPPCS-UHFFFAOYSA-N,c1ccc(cc1)S(=O)(=O)Nc1ccc(cc1)[N+](=O)[O-],-3.93,278.282,137.6,204.569,-1271.759155,-1271.778991,-0.01983532,-1271.594882,-1271.61469,-0.019808,5.7161,7.3525,-0.26622,-0.10756,0.21171,0.29114,468.0680847,-2.7524,-2.12108,-0.95681,2.32357,-0.80439,29
SWSQBOPZIKWTGO-UHFFFAOYSA-N,CN(C)C(=N)N,-1.7306,87.1242,,69.325,-283.9924904,-284.004256,-0.011765635,-283.890852,-283.90308,-0.012228,2.8802,4.2536,-0.22605,-0.00887,0.3104,0.25097,261.0031128,0,-0.34333,-0.90887,0.6012,-2.30724,15
SWUIQEBPZIHZQS-UHFFFAOYSA-N,Cc1ccc2c(c1)OCC(=O)CO2,-1.114155449,178.1872,,125.043,-612.7443889,-612.7542955,-0.009906587,-612.601016,-612.611146,-0.01013,3.2154,4.2139,-0.2446,-0.0547,0.26457,0.26952,368.4640198,-1.72532,-0.85514,-0.70232,0.54656,-1.72532,23
SWXVUIWOUIDPGS-UHFFFAOYSA-N,CC(=O)CC(C)(C)O,0.9349,116.1596,-47,95.23,-386.3291219,-386.3390687,-0.009946863,-386.190143,-386.200399,-0.010256,3.1537,4.2835,-0.24966,-0.02628,0.29299,0.27458,306.0857239,-1.42608,-1.89411,-0.80738,0.60865,-1.42608,20
SXFJDZNJHVPHPH-UHFFFAOYSA-N,CC(CCO)CCO,0.927470714,118.1754,,116.463,-387.5125406,-387.5246826,-0.012141979,-387.350644,-387.362409,-0.011765,3.4043,4.4947,-0.2779,-0.00461,0.31466,0.30282,328.2292175,-1.6237,-2.1509,-0.81185,0.51238,-1.6237,22
SXGYZCMGVZKIPJ-UHFFFAOYSA-N,CC(CC(C)c1ccccc1)CO,-2.346916077,178.2736,,149.59,-543.3594617,-543.3676716,-0.008209879,-543.125681,-543.134275,-0.008594,1.6718,2.4279,-0.24575,-0.01327,0.306,0.27067,416.3303223,-0.80908,-3.76281,-0.80908,0.512,-0.80908,31
SXHQUGJSTGOXMD-UHFFFAOYSA-N,c12c([nH]c(=O)[nH]2)[nH]c(=O)[nH]c1=S,-4.0375,184.1722,,123.068,-960.6592729,-960.6868897,-0.027616776,-960.588161,-960.615273,-0.027112,4.0843,6.699,-0.22983,-0.08385,0.23542,0.25475,327.7642212,-1.34109,2.12044,-0.67555,0.82286,-4.05349,16
SXHUZPKKVLKJJX-UHFFFAOYSA-N,Cn1cnc2c1n(c(=O)n(C)c2=O)N1CCOCC1,-2.724721407,265.272,320,182.874,-927.64555,-927.6711272,-0.025577198,-927.414681,-927.440061,-0.02538,6.802,9.8546,-0.23304,-0.02889,0.29038,0.25796,441.9165649,-1.94632,0.2607,-0.67005,0.83694,-3.98468,34
SXNXKULRKDCYLM-UHFFFAOYSA-N,c1ccc(cc1)Cn1cc(CO)nn1,-0.960287118,189.217,77,147.545,-627.1410457,-627.1578611,-0.016815322,-626.982043,-626.998428,-0.016385,3.4526,6.7755,-0.25447,-0.03105,0.28822,0.27939,408.134613,-0.80241,-1.66419,-0.80241,0.51334,-1.40398,25
SXPIROLPYODZEU-UHFFFAOYSA-N,CNc1nc(NC)nc(n1)N(C)C,-0.570419029,182.228,92.05,134.527,-603.7500722,-603.7599272,-0.009854993,-603.564802,-603.576813,-0.012011,0.38,0.3939,-0.21879,0.00262,0.32189,0.24371,409.0954285,0,-0.04079,-0.65865,0.62917,-3.72773,27
SXQBHARYMNFBPS-UHFFFAOYSA-N,c1ccc2c(c1)c1ccc3ccc4cccc5cc2c1c3c45,-9.1627,276.3368,162.5,210.139,-845.6538502,-845.6610603,-0.007210077,-845.427327,-845.434469,-0.007142,0.6513,1.0939,-0.20629,-0.085,0.23427,0.23121,475.4502869,0,-3.0333,-0.26518,0.25669,0,34
SXQFCVDSOLSHOQ-UHFFFAOYSA-N,CC(C(=O)N)O,0.9435,89.0938,,70.751,-323.7591791,-323.7727951,-0.013615977,-323.682544,-323.69638,-0.013836,2.9758,4.3714,-0.25505,-0.01009,0.30918,0.27997,250.2413025,-1.50863,-0.0684,-0.85028,0.6544,-2.35891,13
SXQNCGMUDGCUIX-ZDUSSCGKSA-N,c1cc(ccc1C(F)(F)F)n1cc(COC2Cn3cc(nc3OC2)N(=O)=O)nn1,-4.950356387,410.312,171,216.366,-1546.366042,-1546.399439,-0.03339783,-1546.125318,-1546.157914,-0.032596,13.0121,16.6799,-0.24471,-0.09176,0.22751,0.26963,630.6640015,-1.98482,0.64546,-0.59379,1.09518,-4.11601,42
SXQRHGCUOZOOAF-RLCSYUECSA-N,c1cc2C(=NO)C=CC(=NO)c2nc1,-3.799737896,189.173,215,151.905,-661.7768249,-661.7905252,-0.013700262,-661.660049,-661.674026,-0.013977,1.7994,2.9808,-0.23022,-0.09742,0.22185,0.25514,365.0075073,-1.19609,-0.48223,-0.59957,0.53419,-1.90821,21
SXQXMKMHOFIAHT-UHFFFAOYSA-N,C(C(Cl)Cl)OCC(Cl)Cl,-1.12,211.9028,,145.918,-2072.032788,-2072.04653,-0.01374287,-2071.971145,-2071.987535,-0.01639,5.0457,7.0892,-0.29649,-0.03114,0.28813,0.32141,355.7202454,-0.60587,-0.85882,-0.60587,0.30616,-0.74779,15
SXSWMAUXEHKFGX-UHFFFAOYSA-N,CC(C)C(C)CO,-0.39,102.176,,91.209,-312.30095,-312.3063406,-0.005390638,-312.1406,-312.14647,-0.00587,1.5526,2.0494,-0.27634,-0.00197,0.3173,0.30126,300.9323425,-0.81015,-2.73883,-0.81015,0.51212,-0.81015,21
SXVPOSFURRDKBO-UHFFFAOYSA-N,C1CCCCCC(=O)CCCCC1,-3.845829996,182.3052,60.5,169.059,-545.7626184,-545.7681873,-0.005568937,-545.481018,-545.486547,-0.005529,2.3839,3.5892,-0.25333,-0.03531,0.28396,0.27825,402.6016541,-0.62343,-4.685,-0.62343,0.61259,-0.62343,35
SXXILWLQSQDLDL-UHFFFAOYSA-N,CC(C)CCCCCCCOP(OCCCCCCCC(C)C)Oc1ccccc1,-6.382029914,438.6293,,432.92,-1586.221517,-1586.229637,-0.00812,-1585.606491,-1585.616813,-0.010322,1.8614,2.4888,-0.23629,-0.01644,0.30283,0.26121,941.7738647,-2.55527,-10.13746,-0.87029,1.62846,-0.92681,77
SXZIXHOMFPUIRK-UHFFFAOYSA-N,c1ccc(cc1)C(=N)c1ccccc1,-2.781128006,181.2366,,191.444,-556.771313,-556.7794612,-0.008148221,-556.605222,-556.613432,-0.00821,2.4647,3.5632,-0.24792,-0.05936,0.25991,0.27284,398.3464355,0,-2.25503,-0.68247,0.37948,-0.68247,25
SXZSFWHOSHAKMN-UHFFFAOYSA-N,c1cc(ccc1c1cc(c(c(c1Cl)Cl)Cl)Cl)Cl,-7.3102,326.4365,98.5,206.433,-2761.278062,-2761.283415,-0.00535328,-2761.1902,-2761.195693,-0.005493,1.0071,1.4765,-0.2562,-0.06587,0.2534,0.28112,466.3426514,0,-1.5441,-0.24877,0.28025,0.19583,22
SYAUFWSKTQBAJI-UHFFFAOYSA-N,CC(C)(C)C(=O)OCn1cc(c(=O)[nH]c1=O)F,-2.03,244.2221,,154.252,-899.2088268,-899.2265145,-0.017687646,-899.020085,-899.038146,-0.018061,4.7839,6.2852,-0.26426,-0.06966,0.24961,0.28918,443.5452271,-2.49449,0.42815,-0.67512,0.86074,-3.95858,30
SYBIZQPCZZHMNO-UHFFFAOYSA-N,CCCCC(CCC(=O)O)CC(=O)O,-1.39740283,202.2498,62,159.138,-692.872655,-692.8874613,-0.014806259,-692.644322,-692.659324,-0.015002,1.2483,1.8737,-0.29407,-0.01715,0.30212,0.31899,455.0437012,-2.75686,-2.26403,-0.72781,0.83337,-2.75686,32
SYBUTYMIJPIFDK-UHFFFAOYSA-N,CCCCC(CCCC)(CCCC)C(=O)NO,-4.156,243.3886,132.5,256.455,-756.1506389,-756.1593464,-0.008707502,-755.782895,-755.792569,-0.009674,3.4434,4.6864,-0.24963,-0.00653,0.31274,0.27455,548.6138916,-1.30983,-5.72723,-0.70453,0.67034,-1.65061,46
SYBYTAAJFKOIEJ-UHFFFAOYSA-N,CC(C)C(=O)C,-0.13565,86.1334,-92,80.305,-271.794523,-271.8014343,-0.00691131,-271.685123,-271.692113,-0.00699,3.0465,4.1321,-0.25289,-0.02787,0.2914,0.27781,271.3504334,-0.61897,-1.90495,-0.78275,0.60955,-0.61897,16
SYDNSSSQVSOXTN-UHFFFAOYSA-N,Cc1ccc(c(c1)[N+](=O)[O-])O,-2.3837,153.1372,35.25,103.706,-551.3176971,-551.325849,-0.008151927,-551.217348,-551.225878,-0.00853,4.5193,6.0398,-0.2538,-0.11347,0.2058,0.27872,320.6950378,-1.55923,-1.0485,-0.70208,0.5357,-1.06157,18
SYEOWUNSTUDKGM-UHFFFAOYSA-N,CC(CCC(=O)O)CC(=O)O,0.09,160.1694,100.5,104.74,-574.9309385,-574.9455663,-0.014627831,-574.780902,-574.796469,-0.015567,0.7452,1.0423,-0.29361,-0.01344,0.30583,0.31853,364.0380249,-2.75799,-0.88487,-0.728,0.83365,-2.75799,23
SYGHQFHDDIIPNX-UHFFFAOYSA-N,c1ccc2c(c1)Cc1ccccc1N(CCF)C2=O,-4.1675,255.2911,,191.068,-847.999819,-848.0120799,-0.012260889,-847.776724,-847.789085,-0.012361,4.7226,6.5744,-0.24094,-0.05129,0.26798,0.26586,459.8764648,-0.67581,-1.98859,-0.67581,0.69935,-1.56638,33
SYIRQWIOOCVBTC-UHFFFAOYSA-N,CCCCCOC(=O)c1cccnc1,-2.3776,193.245,,146.664,-633.4468307,-633.4557118,-0.008881078,-633.243038,-633.252594,-0.009556,0.8058,0.7114,-0.2701,-0.06834,0.25093,0.29502,445.4505005,-1.1942,-1.962,-0.68857,0.82192,-1.68439,29
SYJZRALRPGRYED-LBPRGKRZSA-N,COc1ccc(cn1)c1ccc(COC2Cn3cc(nc3OC2)N(=O)=O)s1,-5.246861013,388.404,172.5,247.28,-1650.662524,-1650.692802,-0.03027855,-1650.395191,-1650.424816,-0.029625,11.0692,13.7918,-0.23114,-0.0872,0.23207,0.25606,652.0161743,-2.53686,-0.9653,-0.59927,0.71834,-3.08207,43
SYLKPFKVJHIHES-YUMQZZPRSA-N,CCC(C)C(C(=O)O)NCCC#N,-0.984212805,184.2376,211.5,152.292,-612.5664633,-612.5815237,-0.015060352,-612.360818,-612.376379,-0.015561,4.9295,5.9809,-0.25739,-0.02527,0.294,0.28231,421.0206604,-1.37152,-1.9615,-0.7215,0.82188,-2.496,29
SYLUOHMELSXJDK-VURMDHGXSA-N,c1ccc(cc1)C(=CC(=O)O)Cl,-2.77,182.6061,143,161.904,-957.8331509,-957.8435723,-0.010421408,-957.731542,-957.742433,-0.010891,3.4957,4.7533,-0.25952,-0.08529,0.23398,0.28444,360.136261,-1.36465,-0.7743,-0.72425,0.78121,-1.32911,19
SYMHUEFSSMBHJA-UHFFFAOYSA-N,Cc1c2c(ncn1)nc[nH]2,0.1735,134.1402,,95.912,-451.2807626,-451.3001701,-0.019407515,-451.191029,-451.209918,-0.018889,6.3039,8.8344,-0.26092,-0.0587,0.26057,0.28584,296.1416321,0,0.36806,-0.72548,0.48051,-2.13226,16
SYRLNYMGLYCYJS-UHFFFAOYSA-N,CCCCCCCC(=O)NNC(=O)c1ccncc1,-2.91,263.3388,,245.865,-860.8792619,-860.8985387,-0.019276828,-860.591642,-860.609011,-0.017369,3.8072,6.7791,-0.27319,-0.07265,0.24662,0.29811,570.8319702,-1.32703,-2.74252,-0.68815,0.70149,-2.7608,40
SYSZENVIJHPFNL-UHFFFAOYSA-N,COc1ccc(cc1)I,-3.679086587,234.036,50.025,111.983,-357.5564786,-357.5619794,-0.005500806,-357.469023,-357.474659,-0.005636,2.6246,3.2964,-0.22611,-0.03598,0.28329,0.25103,330.638092,-0.55101,-1.32894,-0.55101,0.31647,-0.40443,16
SYTBZMRGLBWNTM-UHFFFAOYSA-N,CC(c1ccc(c2ccccc2)c(c1)F)C(=O)O,-4.178079637,244.265,113,166.96,-829.7709236,-829.7820885,-0.011164881,-829.571215,-829.583373,-0.012158,2.7089,3.8641,-0.23865,-0.0489,0.27037,0.26357,468.8085022,-1.36175,-1.89589,-0.71874,0.8387,-1.72079,31
SYUHFMCJTDEIBB-UHFFFAOYSA-N,Cn1c(=NS(=O)(=O)c2ccc(cc2)Cl)sc(n1)S(=O)(=O)N,-2.44,368.8275,195,194.224,-2527.741411,-2527.77371,-0.03229845,-2527.504686,-2527.53859,-0.033904,3.9651,6.3506,-0.26251,-0.03953,0.27974,0.28743,544.239563,-3.89357,-3.22937,-1.13655,2.29479,-1.90753,38
SYUPKRKAFUNKIL-PFKOEMKTSA-N,CCCCCCCCCCCCCCCC(=O)OC1C(C(CO)O)OC2C1OC(C)(C)O2,-4.096802077,458.636,55,370.515,-1506.997379,-1507.017016,-0.01963703,-1506.378937,-1506.399148,-0.020211,1.9686,2.5389,-0.27079,-0.01204,0.30723,0.29571,902.394165,-4.60021,-6.948,-0.80283,0.84394,-4.60021,78
SYURNNNQIFDVCA-UHFFFAOYSA-N,CCCC1CO1,-0.57344678,86.1334,,81.053,-271.7477947,-271.7528143,-0.005019592,-271.635678,-271.640896,-0.005218,2.0361,2.7465,-0.27384,0.0108,0.33007,0.29876,277.7046814,-0.60229,-1.76364,-0.68879,0.25147,-0.60229,16
SYUYTOYKQOAVDW-UHFFFAOYSA-N,c1ccc2c(c1)ccc(c2O)N=O,-2.5395,173.1708,,114.869,-590.4368127,-590.4451657,-0.008352938,-590.322295,-590.331038,-0.008743,4.3991,6.5593,-0.23202,-0.11327,0.206,0.25694,344.3681641,-1.08412,-1.0405,-0.67856,0.53492,-1.06727,20
SYVOCCKCQWJPAH-UHFFFAOYSA-N,CC(C)CC1(c2ccccc2)C(=O)NC(=O)N1,-2.78623196,232.282,177.25,181.173,-765.0460403,-765.0618178,-0.015777426,-764.81569,-764.832377,-0.016687,2.8753,3.8622,-0.26084,-0.0385,0.28077,0.28576,448.1948547,-1.30226,-1.74851,-0.67961,0.8256,-2.64675,33
SYYPSBXVMCETKL-UHFFFAOYSA-N,Cn1cnc2c(c1=O)n(C)c(=O)n(C)c2=O,-1.985,222.203,,134.187,-793.7352798,-793.7559776,-0.020697864,-793.578346,-793.598095,-0.019749,4.4961,6.1927,-0.24162,-0.08697,0.2323,0.26654,394.3424072,-1.95391,1.21086,-0.67121,0.84336,-3.79619,26
SZAQZZKNQILGPU-UHFFFAOYSA-N,CC(C)C(c1cc(C)cc(C)c1O)c1cc(C)cc(C)c1O,-6.16734062,298.4242,,227.472,-928.2910952,-928.3010661,-0.009970937,-927.929514,-927.940159,-0.010645,3.1938,4.0447,-0.20436,-0.02175,0.29752,0.22928,577.1508179,-1.49959,-5.46384,-0.75268,0.53943,-1.49959,48
SZCWBURCISJFEZ-UHFFFAOYSA-N,CC(C)(CO)COC(=O)C(C)(C)CO,0.068201817,204.2656,,174.688,-694.0288645,-694.0421296,-0.013265082,-693.775241,-693.789381,-0.01414,1.4268,1.834,-0.278,-0.01107,0.3082,0.30292,432.7332153,-2.817,-2.5234,-0.80615,0.85775,-2.817,34
SZERMVMTUUAYML-UHFFFAOYSA-N,CCCCC(C)C(C)O,-2.0578,130.2296,-114,123.1,-390.9347879,-390.9401045,-0.00531666,-390.722085,-390.728065,-0.00598,1.6733,2.2669,-0.27485,-0.00148,0.31779,0.29977,366.4233093,-0.80921,-3.68966,-0.80921,0.50811,-0.80921,27
SZFOMJOELAAHAF-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)OCC(C)C,-7.931847578,256.4276,,244.416,-779.4985492,-779.5052716,-0.006722422,-779.094763,-779.102764,-0.008001,1.9444,2.7433,-0.27821,0.00197,0.32124,0.30313,644.022583,-1.22017,-6.3725,-0.68817,0.83971,-1.22017,50
SZHOJFHSIKHZHA-UHFFFAOYSA-N,CCCCCCCCCCCCC(=O)O,-3.8126,214.3472,41.55,204.249,-661.5582395,-661.5662684,-0.008028889,-661.234172,-661.242657,-0.008485,1.6279,2.2611,-0.28919,-0.00612,0.31315,0.31411,547.8845825,-1.38243,-5.04988,-0.72904,0.83269,-1.38243,41
SZIFAVKTNFCBPC-UHFFFAOYSA-N,C(CO)Cl,1.094128597,80.5139,-66.25,65.333,-614.6403659,-614.6486096,-0.008243675,-614.596838,-614.605002,-0.008164,1.9445,2.4245,-0.29523,-0.01883,0.30044,0.32015,224.3090363,-0.79093,-0.60085,-0.79093,0.51538,-0.90727,9
SZIWVPXLZYHQFM-RHSMWYFYSA-N,c1ccc(cc1)n1c2c(c(C(C(CO)O)O)n1)nc1ccccc1n2,-2.666453425,336.35,218,252.051,-1140.237582,-1140.25321,-0.0156275,-1139.968728,-1139.985194,-0.016466,5.9703,6.6568,-0.23421,-0.11528,0.20399,0.25913,571.3424683,-2.37799,-1.15237,-0.80207,0.51902,-3.69201,41
SZKKRCSOSQAJDE-UHFFFAOYSA-N,CN(C)P(=O)(N(C)C)OP(=O)(N(C)C)N(C)C,0.5433,286.2501,17,210.026,-1446.833411,-1446.848407,-0.01499572,-1446.533954,-1446.552685,-0.018731,3.4407,6.9214,-0.23735,-0.00685,0.31242,0.26227,489.2695313,-3.42585,-3.78312,-1.14339,2.52556,-1.95073,41
SZKVYEHTIWILMA-UHFFFAOYSA-N,C=CC(C(C)C)O,-0.515,100.1602,,84.884,-311.0698647,-311.0765088,-0.006644125,-310.93381,-310.940544,-0.006734,1.7941,2.4103,-0.27124,-0.01299,0.30628,0.29616,298.1876221,-0.79558,-2.31946,-0.79558,0.50389,-0.79558,19
