StdInChIKey,Name,Smile,Sol,LogS,T,Sol_cat,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,any halides,F,Cl,Br,I,carbonyl,ketone,aldehyde,amide,ester,carboxyl,alkene,alkyne,all aromatic,aromatic C,aromatic N,aromatic S,aromatic O,nitrile,1st/2nd amine,nitro,azo,alcohol,ether inc. ester,P,S,thiol,thioamide,sulfonamide,heterocyclic,at least 1 ring,unfused benzene ring,3 membered ring,4 membered ring,5 membered ring,6 membered ring,7 membered ring,H-bond donor,Acidic hydroxyl,H-bond acceptor
UMGDCJDMYOKAJW-UHFFFAOYSA-N,thiourea,S=C(N)N,NA,0.32,NA,L,76.116,175.5,59.656,-548.2260095,-548.244943,-0.018933544,-548.194556,-548.212455,-0.017899,5.644,8.0197,-0.21303,-0.02295,0.29632,0.23795,216.6707001,0,0.28431,-0.83271,0.4564,-2.08462,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
UNAHYJYOSSSJHH-UHFFFAOYSA-N,"4-(dipropylamino)-3,5-dinitrobenzenesulfonamide",S(=O)(=O)(N)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,NA,-5.16,NA,F,346.3574,141,193.063,-1536.406225,-1536.430927,-0.02470185,-1536.142153,-1536.16668,-0.024527,3.3173,4.653,-0.25485,-0.11986,0.19941,0.27977,545.2680054,-3.57967,-3.25891,-1.12095,2.30032,-1.77098,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1
UNXHWFMMPAWVPI-UHFFFAOYSA-N,"butane-1,2,3,4-tetrol",OC(C(O)CO)CO,NA,0.7,NA,L,122.1206,121.5,94.616,-459.3185103,-459.3375309,-0.019020608,-459.201985,-459.221086,-0.019101,4.525,5.9217,-0.27058,-0.02312,0.29615,0.2955,292.4821777,-3.21822,-0.22458,-0.8072,0.52001,-3.21822,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
UOAMTSKGCBMZTC-UHFFFAOYSA-N,"2,2,2-trichloro-1,1-bis(4-chlorophenyl)ethanol",ClC(Cl)(Cl)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,NA,-5.67,NA,F,370.4895,78.5,198.696,-2915.105589,-2915.113057,-0.00746802,-2914.960532,-2914.968538,-0.008006,1.2488,1.852,-0.25551,-0.06517,0.2541,0.28043,507.0984192,-0.75809,-2.01637,-0.75809,0.52652,-0.6577,29,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
UPMXNNIRAGDFEH-UHFFFAOYSA-N,"3,5-dibromo-4-hydroxybenzonitrile",Brc1c(O)c(Br)cc(C#N)c1,NA,-3.33,NA,H,276.9148,190,151.67,-5541.980089,-5541.990677,-0.01058759,-5541.932687,-5541.943361,-0.010674,3.8539,4.9631,-0.26551,-0.07238,0.24689,0.29043,344.9935913,-0.68238,-0.25827,-0.68238,0.52924,-0.842,14,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
UPTOWXNJLZJTGD-UHFFFAOYSA-N,"1,4-dimethoxy-2-nitrobenzene",O=[N+]([O-])c1c(OC)ccc(OC)c1,NA,-3.117,NA,H,183.1634,72,126.387,-665.8115741,-665.8252792,-0.013705115,-665.682344,-665.696511,-0.014167,5.019,7.0271,-0.23236,-0.09257,0.2267,0.25728,370.4014587,-1.89769,-0.79598,-0.54525,0.49204,-1.40565,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
UQDUPQYQJKYHQI-UHFFFAOYSA-N,methyl dodecanoate,O=C(OC)CCCCCCCCCCC,NA,-4.69,NA,G,214.3472,4.5,188.211,-661.5475226,-661.5542745,-0.006751888,-661.224048,-661.231493,-0.007445,1.6862,2.4057,-0.28181,0.00088,0.32015,0.30673,549.3039551,-1.21681,-4.92299,-0.68811,0.83747,-1.21681,41,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
URAYPUMNDPQOKB-UHFFFAOYSA-N,"2,3-diacetyloxypropyl acetate",O=C(OC(COC(=O)C)COC(=O)C)C,NA,-0.6,NA,K,218.206,3,168.244,-802.8072119,-802.8225757,-0.01536373,-802.624124,-802.643339,-0.019215,3.7548,6.1242,-0.28592,-0.01198,0.30729,0.31084,450.0582886,-3.62426,-0.12756,-0.78107,0.8316,-3.62426,29,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UREBDLICKHMUKA-DVTGEIKXSA-N,"(8S,9R,10S,11S,13S,14S,16S,17R)-9-fluoro-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13,16-trimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one",F[C@]12[C@@H](O)C[C@]3(C)[C@@](O)(C(=O)CO)[C@@H](C)C[C@H]3[C@@H]1CCC1=CC(=O)C=C[C@]21C,NA,-3.7945,NA,H,392.4665,235.5,250.506,-1331.65788,-1331.681637,-0.02375704,-1331.231774,-1331.25417,-0.022396,3.8582,5.4465,-0.24447,-0.08582,0.23345,0.26939,568.8005981,-3.54906,-4.20396,-0.79881,0.56951,-3.96819,57,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
UVKZSORBKUEBAZ-UHFFFAOYSA-N,1-benzhydryl-4-methylpiperazine,C(N1CCN(C)CC1)(c1ccccc1)c1ccccc1,NA,-1.527,NA,J,266.3852,105.5,247.443,-808.6631477,-808.6713107,-0.008163004,-808.341152,-808.349328,-0.008176,0.3311,0.3716,-0.18771,-0.02811,0.29116,0.21263,511.7869568,0,-4.21983,-0.56945,0.25136,-1.12326,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1
UVTNFZQICZKOEM-UHFFFAOYSA-N,4-[di(propan-2-yl)amino]-2-phenyl-2-pyridin-2-ylbutanamide,O=C(N)C(CCN(C(C)C)C(C)C)(c1ncccc1)c1ccccc1,NA,-1.75,NA,J,339.4796,94.8,279.035,-1057.211917,-1057.225195,-0.0132786,-1056.799142,-1056.813405,-0.014263,2.8077,2.9038,-0.2022,-0.04876,0.27051,0.22712,604.3138428,-0.67852,-4.8751,-0.85107,0.70082,-2.58065,54,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1
UYXAWHWODHRRMR-UHFFFAOYSA-N,"5-(cyclohexen-1-yl)-1,5-dimethyl-1,3-diazinane-2,4,6-trione",O=C1N(C)C(=O)NC(=O)C1(C)C1=CCCCC1,NA,-2.76364,NA,I,236.27,146.5,185.1,-802.1615019,-802.1746958,-0.013193893,-801.930489,-801.943982,-0.013493,2.0486,2.4711,-0.25484,-0.06243,0.25684,0.27976,436.0276794,-1.87261,-1.21645,-0.67366,0.85185,-3.05301,33,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
VAOCPAMSLUNLGC-UHFFFAOYSA-N,2-(2-methyl-5-nitroimidazol-1-yl)ethanol,O=[N+]([O-])c1n(CCO)c(C)nc1,NA,-1.20351,NA,J,171.1554,160,118.736,-623.8998766,-623.916029,-0.016152376,-623.774519,-623.790597,-0.016078,3.7098,5.0572,-0.26942,-0.10602,0.21325,0.29434,338.605896,-1.67233,-0.52105,-0.79828,0.51603,-2.10699,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
VDAMAZDKFJYVCT-UHFFFAOYSA-N,4-(4-methoxyphenyl)sulfonylthiophene-2-sulfonamide,S(=O)(=O)(N)c1scc(S(=O)(=O)c2ccc(OC)cc2)c1,NA,-4.222,NA,G,333.3916,170,186.573,-2051.100541,-2051.126788,-0.02624694,-2050.934856,-2050.962012,-0.027156,9.0697,12.7189,-0.25602,-0.07771,0.24156,0.28094,522.2833862,-4.40269,-2.86022,-1.1186,2.30875,-0.42826,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1
VDTNNGKXZGSZIP-UHFFFAOYSA-N,1-(4-aminophenyl)sulfonyl-3-butylurea,S(=O)(=O)(NC(=O)NCCCC)c1ccc(N)cc1,NA,-2.18,NA,I,271.3336,144,177.829,-1217.520007,-1217.546235,-0.02622816,-1217.285143,-1217.312259,-0.027116,6.4209,10.7921,-0.22958,-0.03508,0.28419,0.2545,515.7579346,-2.63799,-2.26893,-0.97922,2.33263,-2.74853,35,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1
VGGSQFUCUMXWEO-UHFFFAOYSA-N,ethene,C=C,NA,-0.4,NA,K,28.0536,-169,36.682,-78.59326888,-78.59471118,-0.001442299,-78.563049,-78.564581,-0.001532,0,0,-0.27744,-0.00797,0.3113,0.30236,168.6442261,0,-0.90062,-0.45031,0.22515,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VGPYEHKOIGNJKV-UHFFFAOYSA-N,methyl N-(4-aminophenyl)sulfonylcarbamate,S(=O)(=O)(NC(=O)OC)c1ccc(N)cc1,NA,-1.66,NA,J,230.238,144,154.796,-1119.440183,-1119.461223,-0.02104016,-1119.296323,-1119.318348,-0.022025,6.6798,10.2905,-0.23511,-0.04095,0.27832,0.26003,420.4824524,-3.14831,-0.55135,-0.96997,2.33285,-2.58024,25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1
VGQLNJWOULYVFV-UHFFFAOYSA-N,"dimethyl bicyclo[2.2.1]hept-5-ene-2,3-dicarboxylate",O=C(OC)C1C(C(=O)OC)C2C=CC1C2,NA,-1.2,NA,J,210.2292,38,164.364,-728.5024787,-728.5130666,-0.010587894,-728.306105,-728.317129,-0.011024,2.7441,3.7959,-0.2504,-0.01773,0.30154,0.27532,421.4405212,-2.40364,-1.1521,-0.64978,0.84996,-2.40364,29,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
VGVIKVCCUATMNG-UHFFFAOYSA-N,"1,2,4-trichloro-5-phenylbenzene",Clc1c(Cl)cc(c(Cl)c1)c1ccccc1,NA,-6.27,NA,E,257.5463,76.3,199.702,-1842.099202,-1842.103955,-0.00475374,-1841.987679,-1841.992633,-0.004954,2.1614,2.6117,-0.2502,-0.0554,0.26387,0.27512,426.9241028,0,-1.90705,-0.24293,0.2838,0.07056,22,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
VGZSUPCWNCWDAN-UHFFFAOYSA-N,1-(4-acetylphenyl)sulfonyl-3-cyclohexylurea,S(=O)(=O)(NC(=O)NC1CCCCC1)c1ccc(C(=O)C)cc1,NA,-2.06,NA,I,324.394,188.5,227.347,-1392.234834,-1392.258785,-0.02395058,-1391.944797,-1391.969457,-0.02466,5.6224,7.3116,-0.27101,-0.08965,0.22962,0.29593,572.0822144,-3.20482,-3.07302,-0.96633,2.33437,-2.46857,42,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1
VHZXNQKVFDBFIK-NBBHSKLNSA-N,"(8R,9S,10R,13S,14S,16R)-16-fluoro-10,13-dimethyl-1,2,3,4,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-17-one",F[C@H]1C(=O)[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC3)CCCC4)CC2)C1,NA,-6.79588,NA,E,290.4201,229,206.468,-915.3575928,-915.3672826,-0.009689792,-914.97631,-914.986131,-0.009821,4.4325,6.0701,-0.23898,-0.05429,0.26498,0.2639,498.0870361,-0.57549,-5.64604,-0.67252,0.6035,-0.98404,48,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
VIKNJXKGJWUCNN-XGXHKTLJSA-N,"(8R,9S,10R,13S,14S,17R)-17-ethynyl-17-hydroxy-13-methyl-1,2,6,7,8,9,10,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-one",O=C1C=C2[C@@H]([C@@H]3[C@H]([C@H]4[C@@](C)([C@](O)(C#C)CC4)CC3)CC2)CC1,NA,-4.69398,NA,G,298.4242,205.25,231.321,-928.0789708,-928.0955342,-0.016563416,-927.709569,-927.725371,-0.015802,3.945,6.4118,-0.21907,-0.07201,0.24726,0.24399,516.3717651,-1.38787,-5.48738,-0.7683,0.55236,-1.38787,48,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
VKNITLPENCJQOP-UHFFFAOYSA-N,"1,2,3-trichloro-4,5-dimethoxybenzene",Clc1c(Cl)c(Cl)cc(OC)c1OC,NA,-4.37,NA,G,241.5011,66,167.411,-1840.07006,-1840.076823,-0.00676266,-1839.975018,-1839.982339,-0.007321,4.1342,5.3024,-0.24387,-0.04341,0.27586,0.26879,382.8556213,-1.14101,-0.61357,-0.57492,0.30445,-1.02264,20,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
VLKZOEOYAKHREP-UHFFFAOYSA-N,hexane,C(CCC)CC,NA,-3.84,NA,H,86.1766,-95,110.371,-237.0925992,-237.0929193,-0.00032002,-236.935652,-236.936498,-0.000846,0,0,-0.31067,0.01824,0.33751,0.33559,310.0846252,0,-3.24682,-0.68794,0.23766,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VLYWMPOKSSWJAL-UHFFFAOYSA-N,4-amino-N-(6-methoxypyridazin-3-yl)benzenesulfonamide,S(=O)(=O)(Nc1nnc(OC)cc1)c1ccc(N)cc1,NA,-3.28,NA,H,280.3008,182,171.204,-1269.194354,-1269.216819,-0.02246507,-1269.007763,-1269.031118,-0.023355,7.0695,9.8619,-0.23462,-0.06518,0.25409,0.25954,485.3935547,-2.47559,-1.14137,-0.96897,2.31636,-2.50845,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1
VMKOFRJSULQZRM-UHFFFAOYSA-N,1-bromooctane,BrCCCCCCCC,NA,-5.06,NA,F,193.1263,-55,167.461,-2886.847046,-2886.850709,-0.00366255,-2886.647867,-2886.652098,-0.004231,2.614,3.2366,-0.27549,-0.01621,0.30306,0.30041,404.6979675,0,-3.98362,-0.68813,0.26663,-0.08305,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOEYXMAFNDNNED-UHFFFAOYSA-N,(3-methylphenyl) N-methylcarbamate,O=C(Oc1cc(C)ccc1)NC,NA,-1.8,NA,J,165.1914,75.5,136.248,-554.8240392,-554.8359598,-0.011920667,-554.677238,-554.689835,-0.012597,2.5249,3.5872,-0.24216,-0.01463,0.30464,0.26708,383.9714355,-1.27495,-1.02208,-0.70823,0.9308,-1.9515,23,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
VOKSWYLNZZRQPF-GDIGMMSISA-N,(R)-Pentazocine,Oc1cc2[C@@]3(C)[C@@H](C)[C@H](N(CC=C(C)C)CC3)Cc2cc1,NA,-3.8032,NA,H,285.4284,146.15,257.15,-870.1068828,-870.1154563,-0.00857349,-869.730634,-869.739563,-0.008929,2.524,3.6473,-0.19818,-0.00669,0.31258,0.2231,537.7850952,-0.73241,-5.54215,-0.73241,0.52212,-1.30871,48,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
VOXZDWNPVJITMN-UHFFFAOYSA-N,"13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol",Oc1cc2c(cc1)C1C(C3C(C)(C(O)CC3)CC1)CC2,NA,-4.84,NA,G,272.3864,177.5,184.292,-850.8361035,-850.8484916,-0.01238814,-850.491199,-850.50373,-0.012531,2.4502,3.3349,-0.22061,-0.01914,0.30013,0.24553,482.1194763,-1.53068,-4.88049,-0.79846,0.52245,-1.53068,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
VPGRYOFKCNULNK-UHFFFAOYSA-N,"[2-(10,13-dimethyl-3-oxo-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-17-yl)-2-oxoethyl] acetate",O=C(OCC(=O)C1C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)CC2)CC1)C,NA,-4.63,NA,G,372.5034,157,264.219,-1196.667214,-1196.68552,-0.01830574,-1196.206356,-1196.225847,-0.019491,7.8986,10.5578,-0.2365,-0.04977,0.2695,0.26142,593.8684082,-2.43513,-5.65527,-0.78062,0.8308,-2.43513,59,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
VREFGVBLTWBCJP-UHFFFAOYSA-N,"8-chloro-1-methyl-6-phenyl-4H-[1,2,4]triazolo[4,3-a][1,4]benzodiazepine",Clc1cc2C(=NCc3n(c(C)nn3)c2cc1)c1ccccc1,NA,-3.433,NA,H,308.7695,228.25,211.071,-1334.848387,-1334.867536,-0.01914892,-1334.62545,-1334.64475,-0.0193,5.6671,8.4738,-0.25595,-0.08116,0.23811,0.28087,517.0610352,0,-1.90883,-0.7373,0.38584,-1.55349,35,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1
VSNHCAURESNICA-UHFFFAOYSA-N,hydroxyurea,O=C(NO)N,NA,1.12,NA,M,76.0548,138.75,50.753,-300.4364956,-300.4509748,-0.014479226,-300.397073,-300.412691,-0.015618,3.7861,5.2339,-0.2565,-0.0166,0.30267,0.28142,213.0370331,-1.34047,0.77129,-0.8757,0.77129,-2.61891,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VUNCWTMEJYMOOR-UHFFFAOYSA-N,"1,2,3,4,5,5-hexachlorocyclopenta-1,3-diene",ClC1(Cl)C(=C(Cl)C(=C1Cl)Cl)Cl,NA,-5.18,NA,F,272.773,-9,131.899,-2951.654307,-2951.65678,-0.00247234,-2951.657486,-2951.660146,-0.00266,0.8293,1.2653,-0.25437,-0.1077,0.21157,0.27929,357.1887512,0,-0.48891,-0.12227,0.10217,0.48891,11,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
VVNCNSJFMMFHPL-UHFFFAOYSA-N,2-amino-3-methyl-3-sulfanylbutanoic acid,SC(C(N)C(=O)O)(C)C,NA,-0.13,NA,K,149.2074,205.5,125.294,-800.5711247,-800.584897,-0.013772309,-800.441338,-800.456105,-0.014767,5.0143,6.8164,-0.25671,-0.02631,0.29296,0.28163,310.7606506,-1.38697,-0.95826,-0.94255,0.82209,-2.41991,20,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
VVQNEPGJFQJSBK-UHFFFAOYSA-N,methyl 2-methylprop-2-enoate,O=C(OC)C(=C)C,NA,-0.8,NA,K,100.117,-48,73.588,-345.7991722,-345.8078914,-0.008719223,-345.707897,-345.716922,-0.009025,1.8966,2.5967,-0.27561,-0.05773,0.26154,0.30053,283.2293396,-1.20489,-0.73666,-0.70829,0.80498,-1.20489,15,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VXGYRCVTBHVXMZ-UHFFFAOYSA-N,quinoline-6-carboxylic acid,O=C(O)c1cc2c(nccc2)cc1,NA,-0.043,NA,K,173.1708,294.5,130.396,-590.5163787,-590.5321335,-0.015754808,-590.402138,-590.418143,-0.016005,3.8337,4.6353,-0.26118,-0.08931,0.22996,0.2861,348.3623962,-1.35119,-0.26825,-0.71737,0.81557,-1.82472,20,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1
VXIVSQZSERGHQP-UHFFFAOYSA-N,2-chloroacetamide,ClCC(=O)N,NA,-0.02,NA,K,93.5127,117.5,72.303,-668.8200071,-668.8308235,-0.010816377,-668.784368,-668.795149,-0.010781,2.1863,2.9779,-0.2784,-0.01077,0.3085,0.30332,230.4918518,-0.69017,0.13514,-0.84061,0.66009,-1.62033,9,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VXLVYFXPZGPXCT-UHFFFAOYSA-N,4-(4-methoxyphenyl)sulfonylfuran-2-sulfonamide,S(=O)(=O)(N)c1occ(S(=O)(=O)c2ccc(OC)cc2)c1,NA,-3.024,NA,H,317.331,117.5,216.559,-1728.118198,-1728.14363,-0.02543198,-1727.947961,-1727.974453,-0.026492,3.4007,4.0701,-0.25564,-0.06348,0.25579,0.28056,515.1323242,-4.82062,-1.83459,-1.12002,2.29683,-1.43201,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1
VYWYYJYRVSBHJQ-UHFFFAOYSA-N,"3,5-Dinitrobenzoic acid",O=[N+]([O-])c1cc([N+](=O)[O-])cc(C(=O)O)c1,NA,-2.417,NA,I,212.1184,206,148.022,-829.837745,-829.8594753,-0.021730257,-829.759304,-829.781529,-0.022225,2.552,3.7889,-0.32269,-0.14771,0.17156,0.34761,364.5610352,-2.84124,0.38034,-0.70374,0.81995,-1.82838,19,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
WBJINCZRORDGAQ-UHFFFAOYSA-N,ethyl formate,O=COCC,NA,0.15,NA,L,74.0792,-80.25,54.831,-268.3946699,-268.4009126,-0.006242679,-268.332745,-268.33928,-0.006535,2.1156,2.7624,-0.29555,-0.01316,0.30611,0.32047,233.3253021,-1.20924,-0.20287,-0.72031,0.65681,-1.20924,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WCYYQNSQJHPVMG-UHFFFAOYSA-N,"1,2,3,4,7,8-hexachlorodibenzo-p-dioxin",Clc1c(Cl)c(Cl)c2Oc3c(Oc2c1Cl)cc(Cl)c(Cl)c3,NA,-9.950782,NA,B,390.8646,273,186.394,-3370.084184,-3370.08986,-0.00567571,-3370.022866,-3370.028914,-0.006048,0.1994,0.2376,-0.23802,-0.06651,0.25276,0.26294,492.6019287,-0.9571,0.05249,-0.4791,0.28662,-0.62463,22,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
WDCYWAQPCXBPJA-UHFFFAOYSA-N,"1,3-dinitrobenzene",O=[N+]([O-])c1cc([N+](=O)[O-])ccc1,NA,-2.29,NA,I,168.1086,88.8889,109.292,-641.2744001,-641.2872146,-0.012814501,-641.205212,-641.218319,-0.013107,4.5813,6.085,-0.32089,-0.13221,0.18706,0.34581,318.8885193,-1.5704,-0.60702,-0.39318,0.5048,-0.5608,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
WDECIBYCCFPHNR-UHFFFAOYSA-N,chrysene,c12c(c3c(cc1)cccc3)ccc1c2cccc1,NA,-8.059982,NA,C,228.2928,254,196.272,-693.2040646,-693.2106348,-0.006570115,-693.001172,-693.007513,-0.006341,0,0,-0.21311,-0.05854,0.26073,0.23803,431.6964417,0,-3.00342,-0.24546,0.25373,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
WDQPAMHFFCXSNU-BGABXYSRSA-N,"N,5-bis(4-chlorophenyl)-3-propan-2-yliminophenazin-2-amine",Clc1ccc(Nc2/c(=N/C(C)C)/cc3n(c4ccc(Cl)cc4)c4c(nc3c2)cccc4)cc1,NA,-6.244,NA,E,475.4194,223,275.372,-2181.57099,-2181.583528,-0.01253852,-2181.203449,-2181.216513,-0.013064,4.8557,6.4782,-0.19715,-0.09217,0.2271,0.22207,758.1863403,0,-3.80366,-0.68608,0.45895,-1.99585,55,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1
WEEGYLXZBRQIMU-UHFFFAOYSA-N,"2,2,4-trimethyl-3-oxabicyclo[2.2.2]octane",CC1(C)OC2(C)CCC1CC2,NA,-1.72074,NA,J,154.2516,1.25,132.724,-467.1487253,-467.1525012,-0.003775891,-466.918422,-466.922833,-0.004411,1.5644,2.3685,-0.23958,-0.0012,0.31807,0.2645,348.5737,-0.63783,-3.76621,-0.69223,0.26396,-0.63783,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
